Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
220,Tyler Kroft,BUF,TE,7,NYJ,4,4,100,64,0,38,16,16,0,0,0,0,0,0,10.4,10.4
220,Irv Smith Jr.,MIN,TE,5,SEA,5,4,80,64,0,25,12.8,16,0,0,0,0,0,0,10.4,10.4
220,Hayden Hurst,ATL,TE,8,CAR,7,5,71.4,54,0,18,7.7,10.8,0,0,0,0,0,0,10.4,10.4
220,Gerald Everett,LAR,TE,13,ARI,7,6,85.7,44,0,22,6.3,7.3,0,0,0,0,0,0,10.4,10.4
224,Will Dissly,SEA,TE,14,NYJ,2,2,100,23,1,13,11.5,11.5,0,0,0,0,0,0,10.3,10.3
224,Darren Fells,HOU,TE,2,BAL,4,2,50,23,1,13,5.8,11.5,0,0,0,0,0,0,10.3,10.3
224,Logan Thomas,WAS,TE,14,SF,7,6,85.7,43,0,12,6.1,7.2,0,0,0,0,0,0,10.3,10.3
227,T.J. Hockenson,DET,TE,2,GB,4,4,100,62,0,29,15.5,15.5,0,0,0,0,0,0,10.2,10.2
227,Austin Hooper,CLE,TE,6,PIT,6,5,83.3,52,0,36,8.7,10.4,0,0,0,0,0,0,10.2,10.2
227,Drew Sample,CIN,TE,7,CLE,6,5,83.3,52,0,16,8.7,10.4,0,0,0,0,0,0,10.2,10.2
227,Jonnu Smith,TEN,TE,15,DET,5,5,100,52,0,19,10.4,10.4,0,0,0,0,0,0,10.2,10.2
231,Pharaoh Brown,HOU,TE,10,CLE,2,2,100,21,1,16,10.5,10.5,0,0,0,0,0,0,10.1,10.1
231,Trey Burton,IND,TE,8,DET,4,3,75,9,0,8,2.2,3,1,2,2,1,0,0,10.1,10.1
231,Anthony Firkser,TEN,TE,13,CLE,7,5,71.4,51,0,14,7.3,10.2,0,0,0,0,0,0,10.1,10.1
231,Hunter Henry,LAC,TE,14,ATL,8,6,75,41,0,15,5.1,6.8,0,0,0,0,0,0,10.1,10.1
231,Cole Kmet,CHI,TE,17,GB,8,7,87.5,41,0,11,5.1,5.9,0,0,0,0,1,1,10.1,10.1
236,Cole Kmet,CHI,TE,6,CAR,2,2,100,20,1,11,10,10,0,0,0,0,0,0,10,10
236,David Njoku,CLE,TE,7,CIN,3,2,66.7,20,1,16,6.7,10,0,0,0,0,0,0,10,10
236,Travis Kelce,KC,TE,4,NE,7,3,42.9,70,0,45,10,23.3,0,0,0,0,0,0,10,10
236,Richard Rodgers,PHI,TE,10,NYG,5,4,80,60,0,22,12,15,0,0,0,0,0,0,10,10
236,Hunter Henry,LAC,TE,3,CAR,7,5,71.4,50,0,16,7.1,10,0,0,0,0,0,0,10,10
236,Jordan Akins,HOU,TE,15,IND,6,5,83.3,50,0,20,8.3,10,0,0,0,0,0,0,10,10
242,Robert Tonyan,GB,TE,17,CHI,2,2,100,18,1,15,9,9,0,0,0,0,0,0,9.8,9.8
242,Jordan Reed,SF,TE,15,DAL,5,2,40,18,1,13,3.6,9,0,0,0,0,0,0,9.8,9.8
242,Jason Witten,LV,TE,4,BUF,2,2,100,18,1,15,9,9,0,0,0,0,0,0,9.8,9.8
242,Jack Doyle,IND,TE,8,DET,3,2,66.7,18,1,11,6,9,0,0,0,0,0,0,9.8,9.8
246,T.J. Hockenson,DET,TE,6,JAX,5,2,40,17,1,16,3.4,8.5,0,0,0,0,0,0,9.7,9.7
246,Jacob Hollister,SEA,TE,15,WAS,2,2,100,17,1,10,8.5,8.5,0,0,0,0,0,0,9.7,9.7
246,Jacob Hollister,SEA,TE,16,LAR,6,2,33.3,17,1,13,2.8,8.5,0,0,0,0,0,0,9.7,9.7
246,Noah Fant,DEN,TE,13,KC,7,4,57.1,57,0,37,8.1,14.2,0,0,0,0,0,0,9.7,9.7
246,Mike Gesicki,MIA,TE,17,BUF,10,5,50,47,0,23,4.7,9.4,0,0,0,0,0,0,9.7,9.7
251,Virgil Green,LAC,TE,7,JAX,2,1,50,26,1,26,13,26,0,0,0,0,0,0,9.6,9.6
251,Marcedes Lewis,GB,TE,12,CHI,4,2,50,16,1,11,4,8,0,0,0,0,0,0,9.6,9.6
251,Noah Fant,DEN,TE,3,TB,10,5,50,46,0,18,4.6,9.2,0,0,0,0,0,0,9.6,9.6
254,Evan Engram,NYG,TE,5,DAL,2,1,50,16,0,16,8,16,2,9,4.5,1,0,0,9.5,9.5
254,Troy Fumagalli,DEN,TE,17,LV,3,2,66.7,15,1,14,5,7.5,0,0,0,0,0,0,9.5,9.5
254,Jonnu Smith,TEN,TE,10,IND,6,2,33.3,14,0,8,2.3,7,1,1,1,1,0,0,9.5,9.5
254,Noah Fant,DEN,TE,11,MIA,5,4,80,55,0,29,11,13.8,0,0,0,0,0,0,9.5,9.5
254,Evan Engram,NYG,TE,4,LAR,10,6,60,35,0,12,3.5,5.8,0,0,0,0,0,0,9.5,9.5
259,Josh Hill,NO,TE,9,TB,2,2,100,14,1,11,7,7,0,0,0,0,0,0,9.4,9.4
259,Dalton Schultz,DAL,TE,15,SF,2,2,100,14,1,12,7,7,0,0,0,0,0,0,9.4,9.4
259,Cameron Brate,TB,TE,15,ATL,4,4,100,54,0,18,13.5,13.5,0,0,0,0,0,0,9.4,9.4
259,Mike Gesicki,MIA,TE,16,LV,7,4,57.1,54,0,31,7.7,13.5,0,0,0,0,0,0,9.4,9.4
259,Cameron Brate,TB,TE,5,CHI,6,5,83.3,44,0,20,7.3,8.8,0,0,0,0,0,0,9.4,9.4
264,Austin Hooper,CLE,TE,12,JAX,2,2,100,13,1,9,6.5,6.5,0,0,0,0,0,0,9.3,9.3
264,Jared Cook,NO,TE,2,LV,5,2,40,13,1,7,2.6,6.5,0,0,0,0,0,0,9.3,9.3
264,Troy Fumagalli,DEN,TE,14,CAR,5,4,80,53,0,29,10.6,13.2,0,0,0,0,0,0,9.3,9.3
264,T.J. Hockenson,DET,TE,3,ARI,7,4,57.1,53,0,27,7.6,13.2,0,0,0,0,0,0,9.3,9.3
264,George Kittle,SF,TE,1,ARI,5,4,80,44,0,14,8.8,11,1,9,9,0,0,0,9.3,9.3
264,Kyle Rudolph,MIN,TE,10,CHI,5,4,80,63,0,22,12.6,15.8,0,0,0,0,1,1,9.3,9.3
270,MyCole Pruitt,TEN,TE,13,CLE,2,1,50,22,1,22,11,22,0,0,0,0,0,0,9.2,9.2
270,Donald Parham Jr.,LAC,TE,7,JAX,1,1,100,22,1,22,22,22,0,0,0,0,0,0,9.2,9.2
270,Darren Fells,HOU,TE,16,CIN,2,1,50,22,1,22,11,22,0,0,0,0,0,0,9.2,9.2
270,Zach Ertz,PHI,TE,2,LAR,7,5,71.4,42,0,12,6,8.4,0,0,0,0,0,0,9.2,9.2
274,Jacob Hollister,SEA,TE,3,DAL,2,1,50,1,1,1,0.5,1,0,0,0,0,0,0,9.1,9.1
274,Darrell Daniels,ARI,TE,9,MIA,1,1,100,21,1,21,21,21,0,0,0,0,0,0,9.1,9.1
274,Kyle Rudolph,MIN,TE,3,TEN,3,2,66.7,11,1,8,3.7,5.5,0,0,0,0,0,0,9.1,9.1
274,Hayden Hurst,ATL,TE,4,GB,6,4,66.7,51,0,18,8.5,12.8,0,0,0,0,0,0,9.1,9.1
278,Tyler Higbee,LAR,TE,10,SEA,6,3,50,60,0,39,10,20,0,0,0,0,0,0,9,9
278,Jack Doyle,IND,TE,16,PIT,6,4,66.7,50,0,18,8.3,12.5,0,0,0,0,0,0,9,9
278,Tyler Conklin,MIN,TE,14,TB,5,5,100,40,0,15,8,8,0,0,0,0,0,0,9,9
278,Durham Smythe,MIA,TE,15,NE,5,5,100,40,0,15,8,8,0,0,0,0,0,0,9,9
282,Will Dissly,SEA,TE,5,MIN,1,1,100,19,1,19,19,19,0,0,0,0,0,0,8.9,8.9
282,Donald Parham Jr.,LAC,TE,4,TB,1,1,100,19,1,19,19,19,0,0,0,0,0,0,8.9,8.9
282,Durham Smythe,MIA,TE,10,LAC,2,2,100,9,1,7,4.5,4.5,0,0,0,0,0,0,8.9,8.9
282,Zach Ertz,PHI,TE,15,ARI,7,2,28.6,69,0,42,9.9,34.5,0,0,0,0,0,0,8.9,8.9
282,Ross Dwelley,SF,TE,3,NYG,4,4,100,49,0,20,12.2,12.2,0,0,0,0,0,0,8.9,8.9
287,Marcedes Lewis,GB,TE,3,NO,2,1,50,18,1,18,9,18,0,0,0,0,0,0,8.8,8.8
287,Dalton Schultz,DAL,TE,3,SEA,6,4,66.7,48,0,28,8,12,0,0,0,0,0,0,8.8,8.8
287,Noah Fant,DEN,TE,17,LV,6,4,66.7,48,0,20,8,12,0,0,0,0,0,0,8.8,8.8
287,Tyler Eifert,JAX,TE,9,HOU,5,4,80,48,0,17,9.6,12,0,0,0,0,0,0,8.8,8.8
287,Dalton Schultz,DAL,TE,9,PIT,7,4,57.1,48,0,16,6.9,12,0,0,0,0,0,0,8.8,8.8
287,Hayden Hurst,ATL,TE,12,LV,8,4,50,48,0,14,6,12,0,0,0,0,0,0,8.8,8.8
287,Stephen Anderson,LAC,TE,16,DEN,6,4,66.7,48,0,23,8,12,0,0,0,0,0,0,8.8,8.8
294,Chris Herndon,NYJ,TE,1,BUF,7,6,85.7,37,0,18,5.3,6.2,0,0,0,0,1,1,8.7,8.7
295,Ross Dwelley,SF,TE,8,SEA,4,1,25,16,1,16,4,16,0,0,0,0,0,0,8.6,8.6
295,Tyler Higbee,LAR,TE,6,SF,4,3,75,56,0,31,14,18.7,0,0,0,0,0,0,8.6,8.6
295,Evan Engram,NYG,TE,15,CLE,7,4,57.1,46,0,24,6.6,11.5,0,0,0,0,0,0,8.6,8.6
298,Mike Gesicki,MIA,TE,3,JAX,3,1,33.3,15,1,15,5,15,0,0,0,0,0,0,8.5,8.5
298,Ian Thomas,CAR,TE,4,ARI,5,2,40,5,1,3,1,2.5,0,0,0,0,0,0,8.5,8.5
298,Anthony Firkser,TEN,TE,2,JAX,4,4,100,45,0,16,11.2,11.2,0,0,0,0,0,0,8.5,8.5
298,C.J. Uzomah,CIN,TE,1,LAC,5,4,80,45,0,19,9,11.2,0,0,0,0,0,0,8.5,8.5
298,Noah Fant,DEN,TE,4,NYJ,6,5,83.3,35,0,11,5.8,7,0,0,0,0,0,0,8.5,8.5
298,Greg Olsen,SEA,TE,4,MIA,7,5,71.4,35,0,11,5,7,0,0,0,0,0,0,8.5,8.5
304,Dan Arnold,ARI,TE,15,PHI,5,3,60,54,0,23,10.8,18,0,0,0,0,0,0,8.4,8.4
304,Dalton Schultz,DAL,TE,13,BAL,4,4,100,44,0,19,11,11,0,0,0,0,0,0,8.4,8.4
304,George Kittle,SF,TE,5,MIA,8,4,50,44,0,12,5.5,11,0,0,0,0,0,0,8.4,8.4
304,Jimmy Graham,CHI,TE,6,CAR,8,5,62.5,34,0,10,4.2,6.8,0,0,0,0,0,0,8.4,8.4
308,Dominique Dafney,GB,TE,17,CHI,1,1,100,13,1,13,13,13,0,0,0,0,0,0,8.3,8.3
308,Mo Alie-Cox,IND,TE,4,CHI,2,1,50,13,1,13,6.5,13,0,0,0,0,0,0,8.3,8.3
308,Dallas Goedert,PHI,TE,14,NO,6,4,66.7,43,0,19,7.2,10.8,0,0,0,0,0,0,8.3,8.3
308,Mike Gesicki,MIA,TE,11,DEN,5,4,80,43,0,25,8.6,10.8,0,0,0,0,0,0,8.3,8.3
308,Vance McDonald,PIT,TE,17,CLE,6,5,83.3,33,0,14,5.5,6.6,0,0,0,0,0,0,8.3,8.3
308,Trey Burton,IND,TE,5,CLE,6,5,83.3,33,0,10,5.5,6.6,0,0,0,0,0,0,8.3,8.3
308,Eric Ebron,PIT,TE,5,PHI,6,5,83.3,43,0,17,7.2,8.6,0,0,0,0,1,1,8.3,8.3
315,Stephen Anderson,LAC,TE,17,KC,3,3,100,52,0,18,17.3,17.3,0,0,0,0,0,0,8.2,8.2
315,Ross Dwelley,SF,TE,9,GB,3,3,100,52,0,36,17.3,17.3,0,0,0,0,0,0,8.2,8.2
315,Rob Gronkowski,TB,TE,5,CHI,6,3,50,52,0,23,8.7,17.3,0,0,0,0,0,0,8.2,8.2
315,Gerald Everett,LAR,TE,8,MIA,9,5,55.6,32,0,11,3.6,6.4,0,0,0,0,0,0,8.2,8.2
319,Tyler Eifert,JAX,TE,15,BAL,4,3,75,51,0,28,12.8,17,0,0,0,0,0,0,8.1,8.1
319,Dawson Knox,BUF,TE,16,NE,4,3,75,51,0,24,12.8,17,0,0,0,0,0,0,8.1,8.1
319,Cole Kmet,CHI,TE,14,HOU,7,4,57.1,41,0,16,5.9,10.2,0,0,0,0,0,0,8.1,8.1
319,James O'Shaughnessy,JAX,TE,13,MIN,6,4,66.7,41,0,24,6.8,10.2,0,0,0,0,0,0,8.1,8.1
319,Jimmy Graham,CHI,TE,7,LAR,6,5,83.3,31,0,14,5.2,6.2,0,0,0,0,0,0,8.1,8.1
324,Tyler Higbee,LAR,TE,3,BUF,2,2,100,40,0,31,20,20,0,0,0,0,0,0,8,8
324,James O'Shaughnessy,JAX,TE,2,TEN,4,4,100,40,0,13,10,10,0,0,0,0,0,0,8,8
326,Jesse James,DET,TE,13,CHI,3,1,33.3,9,1,9,3,9,0,0,0,0,0,0,7.9,7.9
326,Albert Okwuegbunam,DEN,TE,8,LAC,1,1,100,9,1,9,9,9,0,0,0,0,0,0,7.9,7.9
326,Ryan Izzo,NE,TE,11,HOU,3,2,66.7,59,0,50,19.7,29.5,0,0,0,0,0,0,7.9,7.9
326,O.J. Howard,TB,TE,3,DEN,4,3,75,49,0,33,12.2,16.3,0,0,0,0,0,0,7.9,7.9
326,Jack Doyle,IND,TE,1,JAX,4,3,75,49,0,28,12.2,16.3,0,0,0,0,0,0,7.9,7.9
326,Dallas Goedert,PHI,TE,15,ARI,8,4,50,39,0,16,4.9,9.8,0,0,0,0,0,0,7.9,7.9
326,Dan Arnold,ARI,TE,4,CAR,4,4,100,39,0,25,9.8,9.8,0,0,0,0,0,0,7.9,7.9
326,Jordan Akins,HOU,TE,16,CIN,4,4,100,39,0,15,9.8,9.8,0,0,0,0,0,0,7.9,7.9
334,Drew Sample,CIN,TE,16,HOU,1,1,100,8,1,8,8,8,0,0,0,0,0,0,7.8,7.8
334,Johnny Mundt,LAR,TE,7,CHI,3,3,100,48,0,34,16,16,0,0,0,0,0,0,7.8,7.8
334,Chris Herndon,NYJ,TE,15,LAR,4,3,75,48,0,22,12,16,0,0,0,0,0,0,7.8,7.8
337,Colin Thompson,CAR,TE,10,TB,1,1,100,7,1,7,7,7,0,0,0,0,0,0,7.7,7.7
337,Adam Shaheen,MIA,TE,12,NYJ,2,1,50,7,1,7,3.5,7,0,0,0,0,0,0,7.7,7.7
337,Dan Arnold,ARI,TE,7,SEA,3,2,66.7,57,0,41,19,28.5,0,0,0,0,0,0,7.7,7.7
337,Kyle Rudolph,MIN,TE,6,ATL,4,3,75,47,0,19,11.8,15.7,0,0,0,0,0,0,7.7,7.7
337,Drew Sample,CIN,TE,4,JAX,5,3,60,47,0,23,9.4,15.7,0,0,0,0,0,0,7.7,7.7
337,Harrison Bryant,CLE,TE,4,DAL,4,4,100,37,0,16,9.2,9.2,0,0,0,0,0,0,7.7,7.7
337,Darren Waller,LV,TE,8,CLE,6,5,83.3,27,0,7,4.5,5.4,0,0,0,0,0,0,7.7,7.7
344,Jack Doyle,IND,TE,11,GB,2,1,50,6,1,6,3,6,0,0,0,0,0,0,7.6,7.6
344,Dan Arnold,ARI,TE,17,LAR,3,3,100,46,0,25,15.3,15.3,0,0,0,0,0,0,7.6,7.6
344,Jordan Akins,HOU,TE,4,MIN,3,3,100,46,0,26,15.3,15.3,0,0,0,0,0,0,7.6,7.6
344,Jace Sternberger,GB,TE,8,MIN,4,3,75,46,0,27,11.5,15.3,0,0,0,0,0,0,7.6,7.6
348,David Njoku,CLE,TE,14,BAL,4,3,75,45,0,20,11.2,15,0,0,0,0,0,0,7.5,7.5
348,Noah Fant,DEN,TE,9,ATL,3,3,100,45,0,32,15,15,0,0,0,0,0,0,7.5,7.5
348,Dalton Schultz,DAL,TE,6,ARI,5,4,80,35,0,13,7,8.8,0,0,0,0,0,0,7.5,7.5
351,Durham Smythe,MIA,TE,6,NYJ,2,1,50,4,1,4,2,4,0,0,0,0,0,0,7.4,7.4
351,Maxx Williams,ARI,TE,9,MIA,1,1,100,4,1,4,4,4,0,0,0,0,0,0,7.4,7.4
351,Dan Arnold,ARI,TE,11,SEA,2,1,50,4,1,4,2,4,0,0,0,0,0,0,7.4,7.4
351,Jack Doyle,IND,TE,14,LV,3,3,100,44,0,28,14.7,14.7,0,0,0,0,0,0,7.4,7.4
351,Dan Arnold,ARI,TE,10,BUF,4,4,100,34,0,11,8.5,8.5,0,0,0,0,0,0,7.4,7.4
351,Cameron Brate,TB,TE,12,KC,6,4,66.7,34,0,14,5.7,8.5,0,0,0,0,0,0,7.4,7.4
351,Dalton Schultz,DAL,TE,12,WAS,5,5,100,24,0,7,4.8,4.8,0,0,0,0,0,0,7.4,7.4
358,Taysom Hill,NO,TE,5,LAC,2,0,0,0,0,0,0,0,3,13,4.3,1,0,0,7.3,7.3
358,Jason Croom,PHI,TE,6,BAL,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
358,Harrison Bryant,CLE,TE,3,WAS,2,1,50,3,1,3,1.5,3,0,0,0,0,0,0,7.3,7.3
358,Jace Sternberger,GB,TE,7,HOU,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
358,Adam Shaheen,MIA,TE,5,SF,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
358,Cameron Brate,TB,TE,4,LAC,1,1,100,3,1,3,3,3,0,0,0,0,0,0,7.3,7.3
358,Mo Alie-Cox,IND,TE,9,BAL,3,3,100,43,0,21,14.3,14.3,0,0,0,0,0,0,7.3,7.3
358,Eric Ebron,PIT,TE,2,DEN,5,3,60,43,0,21,8.6,14.3,0,0,0,0,0,0,7.3,7.3
358,Zach Ertz,PHI,TE,6,BAL,10,4,40,33,0,11,3.3,8.2,0,0,0,0,0,0,7.3,7.3
358,Dallas Goedert,PHI,TE,10,NYG,6,4,66.7,33,0,12,5.5,8.2,0,0,0,0,0,0,7.3,7.3
358,Hunter Henry,LAC,TE,9,LV,7,4,57.1,33,0,11,4.7,8.2,0,0,0,0,0,0,7.3,7.3
358,Anthony Firkser,TEN,TE,11,BAL,5,4,80,33,0,12,6.6,8.2,0,0,0,0,0,0,7.3,7.3
358,Jimmy Graham,CHI,TE,4,IND,5,4,80,33,0,11,6.6,8.2,0,0,0,0,0,0,7.3,7.3
358,Hunter Henry,LAC,TE,8,DEN,4,4,100,33,0,13,8.2,8.2,0,0,0,0,0,0,7.3,7.3
372,Rob Gronkowski,TB,TE,14,MIN,2,1,50,2,1,2,1,2,0,0,0,0,0,0,7.2,7.2
372,Dawson Knox,BUF,TE,12,LAC,1,1,100,2,1,2,2,2,0,0,0,0,0,0,7.2,7.2
372,Gerald Everett,LAR,TE,4,NYG,1,1,100,10,0,10,10,10,1,2,2,1,1,1,7.2,7.2
372,Mike Gesicki,MIA,TE,9,ARI,4,3,75,42,0,19,10.5,14,0,0,0,0,0,0,7.2,7.2
372,Evan Engram,NYG,TE,13,SEA,8,4,50,32,0,11,4,8,0,0,0,0,0,0,7.2,7.2
377,Hayden Hurst,ATL,TE,3,CHI,3,1,33.3,1,1,1,0.3,1,0,0,0,0,0,0,7.1,7.1
377,Lee Smith,BUF,TE,3,LAR,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
377,Marcedes Lewis,GB,TE,9,SF,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
377,Tyler Kroft,BUF,TE,9,SEA,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
377,Jason Witten,LV,TE,11,KC,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
377,MyCole Pruitt,TEN,TE,1,DEN,1,1,100,1,1,1,1,1,0,0,0,0,0,0,7.1,7.1
377,Tyler Higbee,LAR,TE,17,ARI,4,3,75,41,0,26,10.2,13.7,0,0,0,0,0,0,7.1,7.1
377,Logan Thomas,WAS,TE,3,CLE,7,4,57.1,31,0,14,4.4,7.8,0,0,0,0,0,0,7.1,7.1
377,Tyler Conklin,MIN,TE,16,NO,6,4,66.7,31,0,9,5.2,7.8,0,0,0,0,0,0,7.1,7.1
386,Eric Ebron,PIT,TE,14,BUF,5,2,40,30,0,17,6,15,0,0,0,0,0,0,7,7
386,Tyler Conklin,MIN,TE,17,DET,6,3,50,40,0,19,6.7,13.3,0,0,0,0,1,0,7,7
386,Kyle Rudolph,MIN,TE,9,DET,4,3,75,40,0,22,10,13.3,0,0,0,0,0,0,7,7
386,Tyler Higbee,LAR,TE,1,DAL,4,3,75,40,0,21,10,13.3,0,0,0,0,0,0,7,7
386,Dallas Goedert,PHI,TE,2,LAR,8,4,50,30,0,11,3.8,7.5,0,0,0,0,0,0,7,7
386,Drew Sample,CIN,TE,12,NYG,5,4,80,40,0,16,8,10,0,0,0,0,1,1,7,7
392,Zach Ertz,PHI,TE,4,SF,5,4,80,9,0,8,1.8,2.2,0,0,0,0,0,0,6.9,6.9
393,Noah Fant,DEN,TE,7,KC,7,3,42.9,38,0,24,5.4,12.7,0,0,0,0,0,0,6.8,6.8
393,Dallas Goedert,PHI,TE,16,DAL,3,3,100,38,0,23,12.7,12.7,0,0,0,0,0,0,6.8,6.8
393,Hayden Hurst,ATL,TE,1,SEA,5,3,60,38,0,27,7.6,12.7,0,0,0,0,0,0,6.8,6.8
393,Will Dissly,SEA,TE,13,NYG,5,4,80,28,0,10,5.6,7,0,0,0,0,0,0,6.8,6.8
397,Donald Parham Jr.,LAC,TE,16,DEN,3,2,66.7,47,0,26,15.7,23.5,0,0,0,0,0,0,6.7,6.7
397,Darren Waller,LV,TE,10,DEN,5,3,60,37,0,24,7.4,12.3,0,0,0,0,0,0,6.7,6.7
397,Irv Smith Jr.,MIN,TE,15,CHI,4,3,75,37,0,21,9.2,12.3,0,0,0,0,0,0,6.7,6.7
397,Harrison Bryant,CLE,TE,16,NYJ,7,3,42.9,37,0,14,5.3,12.3,0,0,0,0,0,0,6.7,6.7
397,Mo Alie-Cox,IND,TE,8,DET,4,3,75,37,0,15,9.2,12.3,0,0,0,0,0,0,6.7,6.7
397,Mark Andrews,BAL,TE,17,CIN,7,4,57.1,27,0,9,3.9,6.8,0,0,0,0,0,0,6.7,6.7
397,Gerald Everett,LAR,TE,11,TB,5,4,80,27,0,18,5.4,6.8,0,0,0,0,0,0,6.7,6.7
404,Jace Sternberger,GB,TE,3,NO,3,3,100,36,0,23,12,12,0,0,0,0,0,0,6.6,6.6
404,David Njoku,CLE,TE,16,NYJ,4,4,100,26,0,11,6.5,6.5,0,0,0,0,0,0,6.6,6.6
404,Logan Thomas,WAS,TE,2,ARI,9,4,44.4,26,0,10,2.9,6.5,0,0,0,0,0,0,6.6,6.6
407,Albert Okwuegbunam,DEN,TE,6,NE,6,2,33.3,45,0,27,7.5,22.5,0,0,0,0,0,0,6.5,6.5
407,Cole Kmet,CHI,TE,7,LAR,2,2,100,45,0,38,22.5,22.5,0,0,0,0,0,0,6.5,6.5
407,Adam Trautman,NO,TE,16,MIN,2,2,100,45,0,41,22.5,22.5,0,0,0,0,0,0,6.5,6.5
407,Vance McDonald,PIT,TE,3,HOU,3,3,100,35,0,15,11.7,11.7,0,0,0,0,0,0,6.5,6.5
407,Richard Rodgers,PHI,TE,4,SF,4,3,75,35,0,23,8.8,11.7,0,0,0,0,0,0,6.5,6.5
412,Dalton Schultz,DAL,TE,14,CIN,3,3,100,34,0,15,11.3,11.3,0,0,0,0,0,0,6.4,6.4
412,Tyler Higbee,LAR,TE,16,SEA,6,3,50,34,0,22,5.7,11.3,0,0,0,0,0,0,6.4,6.4
412,Dawson Knox,BUF,TE,14,PIT,7,4,57.1,34,0,16,4.9,8.5,0,0,0,0,1,1,6.4,6.4
415,Taysom Hill,NO,TE,15,KC,2,0,0,0,0,0,0,0,2,3,1.5,1,0,0,6.3,6.3
415,Robert Tonyan,GB,TE,10,JAX,4,3,75,33,0,23,8.2,11,0,0,0,0,0,0,6.3,6.3
415,Austin Hooper,CLE,TE,11,PHI,5,3,60,33,0,21,6.6,11,0,0,0,0,0,0,6.3,6.3
415,Zach Ertz,PHI,TE,16,DAL,7,3,42.9,33,0,17,4.7,11,0,0,0,0,0,0,6.3,6.3
415,Darren Waller,LV,TE,12,ATL,7,4,57.1,23,0,11,3.3,5.8,0,0,0,0,0,0,6.3,6.3
415,T.J. Hockenson,DET,TE,16,TB,6,4,66.7,23,0,7,3.8,5.8,0,0,0,0,0,0,6.3,6.3
421,James O'Shaughnessy,JAX,TE,7,LAC,3,3,100,32,0,22,10.7,10.7,0,0,0,0,0,0,6.2,6.2
421,Jimmy Graham,CHI,TE,12,GB,4,3,75,32,0,16,8,10.7,0,0,0,0,0,0,6.2,6.2
421,Mark Andrews,BAL,TE,8,PIT,6,3,50,32,0,18,5.3,10.7,0,0,0,0,1,0,6.2,6.2
424,Richard Rodgers,PHI,TE,6,BAL,3,3,100,31,0,16,10.3,10.3,0,0,0,0,0,0,6.1,6.1
424,Travis Kelce,KC,TE,7,DEN,3,3,100,31,0,17,10.3,10.3,0,0,0,0,0,0,6.1,6.1
426,Mike Gesicki,MIA,TE,10,LAC,5,2,40,40,0,23,8,20,0,0,0,0,0,0,6,6
426,Geoff Swaim,TEN,TE,12,IND,3,3,100,30,0,12,10,10,0,0,0,0,0,0,6,6
426,Mike Gesicki,MIA,TE,1,NE,5,3,60,30,0,18,6,10,0,0,0,0,0,0,6,6
426,Tyler Higbee,LAR,TE,11,TB,4,4,100,19,0,7,4.8,4.8,1,1,1,0,0,0,6,6
430,Hunter Henry,LAC,TE,4,TB,4,2,50,39,0,29,9.8,19.5,0,0,0,0,0,0,5.9,5.9
430,George Kittle,SF,TE,8,SEA,4,2,50,39,0,25,9.8,19.5,0,0,0,0,0,0,5.9,5.9
430,James O'Shaughnessy,JAX,TE,3,MIA,4,3,75,29,0,12,7.2,9.7,0,0,0,0,0,0,5.9,5.9
430,Ian Thomas,CAR,TE,15,GB,4,3,75,29,0,15,7.2,9.7,0,0,0,0,0,0,5.9,5.9
430,Rob Gronkowski,TB,TE,15,ATL,7,3,42.9,29,0,17,4.1,9.7,0,0,0,0,0,0,5.9,5.9
435,Eric Ebron,PIT,TE,10,CIN,6,2,33.3,38,0,24,6.3,19,0,0,0,0,0,0,5.8,5.8
435,Will Dissly,SEA,TE,7,ARI,4,2,50,38,0,28,9.5,19,0,0,0,0,0,0,5.8,5.8
435,Logan Thomas,WAS,TE,9,NYG,6,3,50,28,0,14,4.7,9.3,0,0,0,0,0,0,5.8,5.8
435,Kyle Rudolph,MIN,TE,11,DAL,3,3,100,28,0,12,9.3,9.3,0,0,0,0,0,0,5.8,5.8
435,Ian Thomas,CAR,TE,8,ATL,3,3,100,28,0,21,9.3,9.3,0,0,0,0,0,0,5.8,5.8
435,Ryan Izzo,NE,TE,6,DEN,3,3,100,38,0,16,12.7,12.7,0,0,0,0,1,1,5.8,5.8
441,Darrell Daniels,ARI,TE,5,NYJ,2,2,100,37,0,31,18.5,18.5,0,0,0,0,0,0,5.7,5.7
441,Gerald Everett,LAR,TE,6,SF,4,3,75,27,0,17,6.8,9,0,0,0,0,0,0,5.7,5.7
