Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
401,Melvin Gordon III,DEN,RB,13,KC,11,21,5100,11.85
402,Jonathan Taylor,IND,RB,10,TEN,21,24,6600,11.84
402,Kareem Hunt,CLE,RB,17,PIT,2,5,5900,11.84
402,Giovani Bernard,CIN,RB,17,BAL,4,11,5400,11.84
402,Nyheim Hines,IND,RB,11,GB,13,30,5200,11.84
406,J.K. Dobbins,BAL,RB,14,CLE,21,9,5800,11.83
406,Ezekiel Elliott,DAL,RB,9,PIT,8,6,6600,11.83
408,James White,NE,RB,7,SF,7,2,4900,11.82
409,Melvin Gordon III,DEN,RB,11,MIA,11,17,5100,11.74
409,Dare Ogunbowale,JAX,RB,17,IND,8,12,4500,11.74
411,Devonta Freeman,NYG,RB,5,DAL,31,21,4600,11.73
412,Melvin Gordon III,DEN,RB,10,LV,22,29,5200,11.67
413,Jonathan Taylor,IND,RB,9,BAL,5,1,6000,11.66
413,Kareem Hunt,CLE,RB,14,BAL,3,8,5000,11.66
415,Darrell Henderson Jr.,LAR,RB,7,CHI,4,12,5500,11.63
416,Nyheim Hines,IND,RB,14,LV,24,29,5200,11.59
417,Jerick McKinnon,SF,RB,9,GB,18,32,5900,11.58
418,Devonta Freeman,NYG,RB,7,PHI,20,12,4800,11.57
419,Darrell Henderson Jr.,LAR,RB,16,SEA,23,17,4500,11.52
419,Raheem Mostert,SF,RB,14,WAS,7,6,6200,11.52
419,Jonathan Taylor,IND,RB,1,JAX,22,31,5700,11.52
422,Todd Gurley II,ATL,RB,14,LAC,19,18,4800,11.51
423,Chase Edmonds,ARI,RB,11,SEA,32,15,5100,11.5
424,Chase Edmonds,ARI,RB,6,DAL,31,22,5200,11.42
425,J.D. McKissic,WAS,RB,12,DAL,29,24,5100,11.41
426,Mark Ingram II,BAL,RB,2,HOU,28,20,5400,11.39
427,Chase Edmonds,ARI,RB,12,NE,12,14,5300,11.38
428,Leonard Fournette,TB,RB,8,NYG,17,19,4900,11.34
428,James White,NE,RB,4,KC,3,15,null,11.34
430,Le'Veon Bell,KC,RB,8,NYJ,20,25,4600,11.33
430,Myles Gaskin,MIA,RB,3,JAX,26,18,4800,11.33
432,James White,NE,RB,12,ARI,19,13,4500,11.31
433,Ronald Jones,TB,RB,1,NO,15,4,5200,11.3
434,Damien Harris,NE,RB,11,HOU,28,31,5700,11.29
435,James Robinson,JAX,RB,2,TEN,5,15,4400,11.26
436,Adrian Peterson,DET,RB,11,CAR,22,29,4000,11.24
437,Tony Pollard,DAL,RB,15,SF,7,6,5200,11.23
438,Kenyan Drake,ARI,RB,11,SEA,32,15,5300,11.19
439,Cam Akers,LAR,RB,1,DAL,9,12,5600,11.17
440,DeAndre Washington,MIA,RB,14,KC,10,20,4000,11.14
440,J.D. McKissic,WAS,RB,10,DET,25,32,4900,11.14
442,Darrell Henderson Jr.,LAR,RB,6,SF,7,2,5600,11.11
443,Antonio Gibson,WAS,RB,3,CLE,29,7,4700,11.1
444,Benny Snell Jr.,PIT,RB,13,WAS,7,6,5400,11.03
444,Darrell Henderson Jr.,LAR,RB,3,BUF,11,10,5400,11.03
446,Darrell Henderson Jr.,LAR,RB,10,SEA,32,13,5900,11.02
447,James White,NE,RB,13,LAC,20,20,5000,10.97
448,James White,NE,RB,8,BUF,16,18,4500,10.96
449,Damien Harris,NE,RB,13,LAC,20,20,5200,10.93
450,Frank Gore,NYJ,RB,13,LV,24,29,4400,10.91
450,Antonio Gibson,WAS,RB,2,ARI,19,32,4300,10.91
452,Carlos Hyde,SEA,RB,11,ARI,17,13,4300,10.83
453,Mark Ingram II,BAL,RB,4,WAS,12,14,5700,10.82
453,Kareem Hunt,CLE,RB,1,BAL,3,8,5100,10.82
455,Salvon Ahmed,MIA,RB,11,DEN,16,18,4800,10.79
455,Malcolm Brown,LAR,RB,2,PHI,9,17,5700,10.79
455,James White,NE,RB,6,DEN,15,1,4800,10.79
458,La'Mical Perine,NYJ,RB,11,LAC,21,15,4400,10.78
459,Jonathan Taylor,IND,RB,11,GB,13,30,5800,10.77
459,Chase Edmonds,ARI,RB,16,SF,8,7,4600,10.77
461,Tony Pollard,DAL,RB,16,PHI,17,13,6500,10.74
462,Marlon Mack,IND,RB,1,JAX,22,31,5300,10.72
463,Leonard Fournette,TB,RB,12,KC,7,17,4900,10.69
464,Latavius Murray,NO,RB,7,CAR,11,27,4800,10.67
465,Wayne Gallman,NYG,RB,17,DAL,28,25,5300,10.66
466,Leonard Fournette,TB,RB,11,LAR,1,4,4800,10.65
466,Justin Jackson,LAC,RB,8,DEN,11,2,4800,10.65
468,Latavius Murray,NO,RB,5,LAC,18,5,4500,10.64
469,Mark Ingram II,BAL,RB,5,CIN,16,22,5400,10.61
470,Antonio Gibson,WAS,RB,4,BAL,8,5,4500,10.58
471,Joshua Kelley,LAC,RB,7,JAX,27,28,5100,10.57
471,Boston Scott,PHI,RB,17,WAS,3,6,null,10.57
473,James Robinson,JAX,RB,1,IND,18,6,4000,10.56
474,Tarik Cohen,CHI,RB,1,DET,30,29,4900,10.53
475,Nyheim Hines,IND,RB,16,PIT,2,3,5000,10.51
476,Wayne Gallman,NYG,RB,16,BAL,7,14,5700,10.5
477,Damien Harris,NE,RB,12,ARI,19,13,5800,10.48
478,Devin Singletary,BUF,RB,8,NE,12,23,5100,10.47
479,Ronald Jones,TB,RB,9,NO,21,4,5300,10.46
480,Malcolm Brown,LAR,RB,3,BUF,11,10,5200,10.45
481,Joshua Kelley,LAC,RB,3,CAR,19,32,5000,10.42
482,James Conner,PIT,RB,16,IND,8,12,5800,10.41
483,Devin Singletary,BUF,RB,9,SEA,31,12,4700,10.39
484,Rex Burkhead,NE,RB,11,HOU,28,31,4600,10.31
485,Kerryon Johnson,DET,RB,1,CHI,6,15,4400,10.3
486,David Montgomery,CHI,RB,1,DET,30,29,5900,10.29
486,Tarik Cohen,CHI,RB,2,NYG,22,8,4800,10.29
486,James White,NE,RB,9,NYJ,26,23,4600,10.29
489,Ronald Jones,TB,RB,10,CAR,12,28,5300,10.27
490,Adrian Peterson,DET,RB,6,JAX,28,24,4700,10.21
490,Devin Singletary,BUF,RB,14,PIT,2,3,4300,10.21
492,J.K. Dobbins,BAL,RB,8,PIT,7,3,4600,10.2
493,Jamaal Williams,GB,RB,10,JAX,30,27,4000,10.16
493,Chase Edmonds,ARI,RB,15,PHI,17,12,4400,10.16
495,Dion Lewis,NYG,RB,3,SF,4,9,5300,10.14
496,Devin Singletary,BUF,RB,16,NE,4,20,4400,10.12
497,Benny Snell Jr.,PIT,RB,12,BAL,5,8,4900,10.09
498,Damien Harris,NE,RB,9,NYJ,26,23,5300,10.08
498,Zack Moss,BUF,RB,12,LAC,21,19,4800,10.08
500,Cam Akers,LAR,RB,14,NE,8,16,5100,10.07
501,Joshua Kelley,LAC,RB,8,DEN,11,2,4900,10.01
502,Wayne Gallman,NYG,RB,10,PHI,13,10,4500,10
503,Zack Moss,BUF,RB,10,ARI,17,18,5200,9.99
503,Darrell Henderson Jr.,LAR,RB,11,TB,5,3,5300,9.99
505,DeeJay Dallas,SEA,RB,10,LAR,1,6,5100,9.98
506,Malcolm Brown,LAR,RB,17,ARI,16,23,4300,9.97
507,Chase Edmonds,ARI,RB,13,LAR,1,5,4900,9.96
508,Devin Singletary,BUF,RB,15,DEN,17,22,4100,9.91
508,J.D. McKissic,WAS,RB,7,DAL,31,25,4600,9.91
510,Phillip Lindsay,DEN,RB,7,KC,8,18,5300,9.9
511,Le'Veon Bell,KC,RB,9,CAR,12,29,5100,9.87
512,Kerryon Johnson,DET,RB,13,CHI,9,10,4400,9.86
513,Frank Gore,NYJ,RB,12,MIA,11,23,4300,9.79
514,J.D. McKissic,WAS,RB,13,PIT,2,2,4400,9.78
515,Sony Michel,NE,RB,1,MIA,32,28,4600,9.77
516,Melvin Gordon III,DEN,RB,12,NO,10,1,5200,9.74
517,Jeff Wilson Jr.,SF,RB,15,DAL,28,27,5100,9.71
518,Devin Singletary,BUF,RB,17,MIA,6,8,4500,9.7
519,Jordan Wilkins,IND,RB,12,TEN,22,27,4000,9.69
519,D'Andre Swift,DET,RB,6,JAX,28,24,4500,9.69
521,Wayne Gallman,NYG,RB,9,WAS,6,9,4500,9.66
522,Damien Harris,NE,RB,14,LAR,1,6,5300,9.64
523,Tarik Cohen,CHI,RB,3,ATL,32,20,4300,9.62
524,Rodney Smith,CAR,RB,17,NO,7,2,4000,9.61
524,Jamaal Williams,GB,RB,14,DET,29,32,6000,9.61
526,J.K. Dobbins,BAL,RB,10,NE,10,23,5200,9.6
527,D'Andre Swift,DET,RB,3,ARI,6,27,5000,9.54
528,Sony Michel,NE,RB,15,MIA,8,9,4300,9.53
528,Kerryon Johnson,DET,RB,12,HOU,28,31,4300,9.53
530,Jeff Wilson Jr.,SF,RB,4,PHI,19,14,4900,9.52
531,Chase Edmonds,ARI,RB,14,NYG,9,19,4600,9.51
532,Chris Thompson,JAX,RB,1,IND,18,6,4000,9.46
533,Todd Gurley II,ATL,RB,13,NO,5,1,5300,9.45
533,Zack Moss,BUF,RB,9,SEA,31,12,5200,9.45
533,Nyheim Hines,IND,RB,9,BAL,5,1,4400,9.45
536,Chase Edmonds,ARI,RB,7,SEA,29,9,4900,9.43
537,James Conner,PIT,RB,17,CLE,20,8,6000,9.4
538,Latavius Murray,NO,RB,13,ATL,26,4,5900,9.31
539,Phillip Lindsay,DEN,RB,9,ATL,28,11,5200,9.3
540,Jamaal Williams,GB,RB,13,PHI,14,11,6100,9.29
541,Devonta Freeman,NYG,RB,4,LAR,15,20,4800,9.27
542,Joshua Kelley,LAC,RB,9,LV,20,28,4400,9.26
542,Malcolm Brown,LAR,RB,8,MIA,10,24,4700,9.26
544,Adrian Peterson,DET,RB,2,GB,27,28,4700,9.23
544,Latavius Murray,NO,RB,16,MIN,24,17,null,9.23
546,Nyheim Hines,IND,RB,6,CIN,14,21,4000,9.21
547,Todd Gurley II,ATL,RB,15,TB,13,4,4700,9.19
548,Gus Edwards,BAL,RB,17,CIN,22,22,4900,9.18
549,Devin Singletary,BUF,RB,12,LAC,21,19,4200,9.16
549,Devin Singletary,BUF,RB,10,ARI,17,18,4300,9.16
549,Jerick McKinnon,SF,RB,6,LAR,3,12,4300,9.16
552,Mark Ingram II,BAL,RB,6,PHI,21,12,5100,9.15
552,Devin Singletary,BUF,RB,13,SF,8,7,4400,9.15
554,Joshua Kelley,LAC,RB,10,MIA,11,20,4400,9.13
555,Gus Edwards,BAL,RB,12,PIT,2,3,5300,9.11
556,Adrian Peterson,DET,RB,12,HOU,28,31,4700,9.09
557,Nyheim Hines,IND,RB,5,CLE,30,10,4300,9.06
558,Adrian Peterson,DET,RB,4,NO,27,13,4700,9.05
558,Devine Ozigbo,JAX,RB,16,CHI,13,10,4000,9.05
558,Rex Burkhead,NE,RB,4,KC,3,15,null,9.05
561,Adrian Peterson,DET,RB,13,CHI,9,10,4900,9.04
561,Jamaal Williams,GB,RB,12,CHI,6,10,5400,9.04
563,La'Mical Perine,NYJ,RB,9,NE,10,26,4400,9.02
563,James White,NE,RB,10,BAL,3,1,4400,9.02
565,Darrell Henderson Jr.,LAR,RB,12,SF,8,8,5100,9.01
565,Wayne Gallman,NYG,RB,8,TB,3,4,4400,9.01
567,J.D. McKissic,WAS,RB,9,NYG,18,18,4300,9
568,Damien Harris,NE,RB,6,DEN,15,1,5000,8.97
568,Zack Moss,BUF,RB,13,SF,8,7,5000,8.97
568,Rex Burkhead,NE,RB,3,LV,23,29,4000,8.97
571,Sony Michel,NE,RB,17,NYJ,29,15,4600,8.96
571,JaMycal Hasty,SF,RB,8,SEA,32,12,5000,8.96
573,Latavius Murray,NO,RB,4,DET,28,27,4900,8.95
573,Matt Breida,MIA,RB,12,NYJ,28,20,4000,8.95
573,Ito Smith,ATL,RB,16,KC,12,16,4000,8.95
576,Chase Edmonds,ARI,RB,17,LAR,1,3,4600,8.92
577,Phillip Lindsay,DEN,RB,10,LV,22,29,5000,8.91
578,Tony Pollard,DAL,RB,9,PIT,8,6,4000,8.81
579,James White,NE,RB,17,NYJ,29,15,4500,8.77
580,Latavius Murray,NO,RB,10,SF,9,2,4000,8.73
580,Ronald Jones,TB,RB,3,DEN,17,8,5000,8.73
582,Zack Moss,BUF,RB,15,DEN,17,22,4500,8.72
582,Jamaal Williams,GB,RB,11,IND,2,5,5700,8.72
582,Matt Breida,MIA,RB,1,NE,1,1,5000,8.72
585,Tony Pollard,DAL,RB,17,NYG,14,21,5900,8.71
586,Nyheim Hines,IND,RB,8,DET,21,29,4000,8.69
587,J.D. McKissic,WAS,RB,6,NYG,12,20,4400,8.64
588,Royce Freeman,DEN,RB,6,NE,9,7,4000,8.62
589,Zack Moss,BUF,RB,8,NE,12,23,4400,8.61
590,Darrell Henderson Jr.,LAR,RB,13,ARI,16,13,4300,8.6
591,La'Mical Perine,NYJ,RB,8,KC,9,17,4300,8.59
592,AJ Dillon,GB,RB,7,HOU,28,32,4000,8.57
593,Nyheim Hines,IND,RB,10,TEN,21,24,4600,8.56
594,Latavius Murray,NO,RB,14,PHI,16,14,5400,8.55
595,Zack Moss,BUF,RB,2,MIA,7,19,4800,8.53
596,Darwin Thompson,KC,RB,17,LAC,18,14,4400,8.5
597,James White,NE,RB,15,MIA,8,9,4500,8.49
598,Latavius Murray,NO,RB,15,KC,11,15,4700,8.48
598,Ito Smith,ATL,RB,17,TB,10,1,4300,8.48
600,Myles Gaskin,MIA,RB,2,BUF,4,13,4300,8.45
601,Frank Gore,NYJ,RB,2,SF,18,20,4500,8.43
602,James White,NE,RB,11,HOU,28,31,4200,8.42
603,Jordan Howard,MIA,RB,1,NE,1,1,5100,8.41
603,Justin Jackson,LAC,RB,5,NO,25,15,4200,8.41
605,Adrian Peterson,DET,RB,7,ATL,32,15,4600,8.4
606,J.K. Dobbins,BAL,RB,4,WAS,12,14,4800,8.38
606,Rex Burkhead,NE,RB,10,BAL,3,1,4000,8.38
606,Chase Edmonds,ARI,RB,5,NYJ,19,25,4700,8.38
609,Jeff Wilson Jr.,SF,RB,3,NYG,10,11,4000,8.37
610,Salvon Ahmed,MIA,RB,15,NE,5,18,4700,8.36
610,Troymaine Pope,LAC,RB,10,MIA,11,20,4000,8.36
612,Sony Michel,NE,RB,3,LV,23,29,4400,8.34
612,Malcolm Brown,LAR,RB,5,WAS,12,12,5300,8.34
612,Kerryon Johnson,DET,RB,11,CAR,22,29,4000,8.34
615,Jerick McKinnon,SF,RB,12,LAR,1,4,4700,8.33
615,Nyheim Hines,IND,RB,4,CHI,6,21,4700,8.33
617,Mike Davis,CAR,RB,9,KC,3,15,6700,8.3
618,Patrick Laird,MIA,RB,9,ARI,14,20,4000,8.27
619,Frank Gore,NYJ,RB,6,MIA,13,26,4000,8.26
620,Darrell Henderson Jr.,LAR,RB,5,WAS,12,12,5300,8.22
620,Adrian Peterson,DET,RB,3,ARI,6,27,4500,8.22
622,J.K. Dobbins,BAL,RB,5,CIN,16,22,4300,8.2
622,Giovani Bernard,CIN,RB,15,PIT,2,1,4500,8.2
624,J.K. Dobbins,BAL,RB,11,TEN,23,27,5100,8.19
625,Boston Scott,PHI,RB,3,CIN,15,31,4400,8.16
626,Damien Harris,NE,RB,8,BUF,16,18,4200,8.14
626,Jamaal Williams,GB,RB,15,CAR,20,25,4800,8.14
628,Zack Moss,BUF,RB,16,NE,4,20,4500,8.13
629,Phillip Lindsay,DEN,RB,1,TEN,17,16,5500,8.11
630,Rex Burkhead,NE,RB,6,DEN,15,1,4600,8.1
631,James White,NE,RB,16,BUF,16,19,4600,8.09
632,Latavius Murray,NO,RB,8,CHI,5,14,4300,8.06
633,Frank Gore,NYJ,RB,14,SEA,28,23,4000,8.05
634,Jamaal Williams,GB,RB,6,TB,4,8,4000,8.04
635,Nyheim Hines,IND,RB,3,NYJ,25,23,4800,8.03
636,James White,NE,RB,14,LAR,1,6,4600,8.02
637,J.K. Dobbins,BAL,RB,2,HOU,28,20,5100,7.95
637,Duke Johnson,HOU,RB,13,IND,4,15,5800,7.95
639,Latavius Murray,NO,RB,12,DEN,15,15,5900,7.94
640,Latavius Murray,NO,RB,9,TB,4,8,4100,7.93
641,J.K. Dobbins,BAL,RB,3,KC,11,21,4800,7.92
642,Frank Gore,NYJ,RB,3,IND,1,5,4400,7.91
643,D'Andre Swift,DET,RB,4,NO,27,13,4300,7.9
644,Gus Edwards,BAL,RB,9,IND,2,3,4800,7.86
645,Rex Burkhead,NE,RB,1,MIA,32,28,4000,7.83
646,Cordarrelle Patterson,CHI,RB,10,MIN,31,31,3300,7.82
647,Travis Homer,SEA,RB,10,LAR,1,6,4000,7.81
648,Darrel Williams,KC,RB,17,LAC,18,14,4800,7.78
649,Duke Johnson,HOU,RB,1,KC,11,27,4500,7.77
649,Ke'Shawn Vaughn,TB,RB,5,CHI,4,17,4000,7.77
651,Gus Edwards,BAL,RB,15,JAX,32,29,4400,7.75
651,Latavius Murray,NO,RB,3,GB,20,23,4800,7.75
653,Damien Harris,NE,RB,10,BAL,3,1,5100,7.72
653,Salvon Ahmed,MIA,RB,16,LV,27,30,5600,7.72
653,Leonard Fournette,TB,RB,17,ATL,24,4,5800,7.72
656,Sony Michel,NE,RB,2,SEA,30,11,4300,7.7
656,Malcolm Brown,LAR,RB,16,SEA,23,17,4000,7.7
658,Latavius Murray,NO,RB,11,ATL,31,4,5900,7.69
658,Alexander Mattison,MIN,RB,2,IND,16,4,4300,7.69
660,Frank Gore,NYJ,RB,4,DEN,17,7,4400,7.67
660,D'Andre Swift,DET,RB,2,GB,27,28,4900,7.67
662,Damien Harris,NE,RB,7,SF,7,2,4500,7.66
662,Kenyan Drake,ARI,RB,10,BUF,19,21,4900,7.66
664,Gus Edwards,BAL,RB,8,PIT,7,3,4400,7.64
664,Phillip Lindsay,DEN,RB,8,LAC,19,13,5000,7.64
666,Peyton Barber,WAS,RB,14,SF,11,7,4400,7.63
667,Jerick McKinnon,SF,RB,1,ARI,31,21,4000,7.61
668,Joshua Kelley,LAC,RB,4,TB,3,18,5100,7.56
669,Carlos Hyde,SEA,RB,13,NYG,10,18,5300,7.55
670,Leonard Fournette,TB,RB,7,LV,24,30,4600,7.54
671,Malcolm Brown,LAR,RB,12,SF,8,8,4700,7.53
672,Zack Moss,BUF,RB,17,MIA,6,8,4600,7.52
672,Frank Gore,NYJ,RB,7,BUF,23,19,4300,7.52
672,Malcolm Brown,LAR,RB,10,SEA,32,13,4700,7.52
675,Frank Gore,NYJ,RB,16,CLE,21,9,4200,7.49
675,LeSean McCoy,TB,RB,4,LAC,7,1,4000,7.49
677,Rex Burkhead,NE,RB,7,SF,7,2,4000,7.48
677,J.K. Dobbins,BAL,RB,6,PHI,21,12,4200,7.48
679,Chase Edmonds,ARI,RB,3,DET,30,30,4600,7.44
680,Mark Ingram II,BAL,RB,11,TEN,23,27,5000,7.43
680,Darrel Williams,KC,RB,1,HOU,27,26,4200,7.43
680,Jerick McKinnon,SF,RB,2,NYJ,23,10,4200,7.43
683,Cam Akers,LAR,RB,17,ARI,16,23,6100,7.42
683,Alexander Mattison,MIN,RB,4,HOU,26,29,4000,7.42
685,DeeJay Dallas,SEA,RB,8,SF,2,1,4000,7.41
686,Duke Johnson,HOU,RB,5,JAX,25,26,4100,7.4
687,Joshua Kelley,LAC,RB,11,NYJ,26,25,4000,7.39
688,Latavius Murray,NO,RB,2,LV,23,26,4500,7.38
689,Peyton Barber,WAS,RB,15,SEA,24,19,4400,7.37
690,Adrian Peterson,DET,RB,8,IND,1,6,4000,7.36
691,Le'Veon Bell,KC,RB,11,LV,20,28,4400,7.33
692,Chase Edmonds,ARI,RB,4,CAR,13,31,4200,7.32
693,Jeff Wilson Jr.,SF,RB,14,WAS,7,6,4000,7.3
693,Giovani Bernard,CIN,RB,4,JAX,23,17,4400,7.3
695,Malcolm Brown,LAR,RB,11,TB,5,3,4900,7.29
696,Gus Edwards,BAL,RB,16,NYG,11,18,4400,7.25
697,Rex Burkhead,NE,RB,9,NYJ,26,23,4000,7.24
698,Brian Hill,ATL,RB,9,DEN,13,7,4000,7.22
699,Gus Edwards,BAL,RB,10,NE,10,23,4900,7.2
699,Tevin Coleman,SF,RB,8,SEA,32,12,4000,7.2
701,Zack Moss,BUF,RB,14,PIT,2,3,5000,7.19
702,Jamaal Williams,GB,RB,2,DET,26,6,4200,7.18
703,Jalen Richard,LV,RB,1,CAR,26,32,4700,7.14
704,Jerick McKinnon,SF,RB,8,SEA,32,12,5700,7.12
705,Adrian Peterson,DET,RB,9,MIN,32,17,4000,7.09
706,Carlos Hyde,SEA,RB,12,PHI,14,11,4700,7.08
707,Benny Snell Jr.,PIT,RB,2,DEN,14,9,4500,7.06
708,Darrell Henderson Jr.,LAR,RB,14,NE,8,16,4900,7.04
708,Tony Pollard,DAL,RB,2,ATL,31,25,4900,7.04
708,Malcolm Brown,LAR,RB,7,CHI,4,12,4000,7.04
711,Tony Pollard,DAL,RB,14,CIN,23,22,5300,7.03
712,Jerick McKinnon,SF,RB,13,BUF,20,25,4100,7.02
713,Jordan Howard,MIA,RB,9,ARI,14,20,4000,7.01
713,Jordan Wilkins,IND,RB,9,BAL,5,1,4200,7.01
713,Zack Moss,BUF,RB,1,NYJ,13,9,4400,7.01
713,Jamaal Williams,GB,RB,4,ATL,32,13,4000,7.01
717,Phillip Lindsay,DEN,RB,15,BUF,18,20,4000,6.99
717,Rex Burkhead,NE,RB,8,BUF,16,18,4000,6.99
719,Brian Hill,ATL,RB,5,CAR,10,28,4000,6.98
719,Ryan Nall,CHI,RB,10,MIN,31,15,4000,6.98
721,Tony Pollard,DAL,RB,11,MIN,24,11,5600,6.97
722,Jordan Wilkins,IND,RB,10,TEN,21,24,4300,6.96
722,Ito Smith,ATL,RB,15,TB,13,4,4000,6.96
722,D'Andre Swift,DET,RB,1,CHI,6,15,4900,6.96
725,Leonard Fournette,TB,RB,1,NO,15,4,6000,6.93
726,Latavius Murray,NO,RB,1,TB,23,2,4600,6.92
727,Duke Johnson,HOU,RB,6,TEN,17,25,4000,6.89
728,Malcolm Brown,LAR,RB,4,NYG,17,23,4700,6.88
728,Travis Homer,SEA,RB,8,SF,2,1,4000,6.88
730,Le'Veon Bell,KC,RB,7,DEN,13,1,4400,6.87
731,Jordan Howard,MIA,RB,2,BUF,4,13,4700,6.84
732,Carlos Hyde,SEA,RB,2,NE,1,14,4200,6.83
732,Ty Johnson,NYJ,RB,14,SEA,28,23,4700,6.83
732,Kalen Ballage,LAC,RB,10,MIA,11,20,5000,6.83
735,Jamaal Williams,GB,RB,17,CHI,13,10,4400,6.81
736,Boston Scott,PHI,RB,2,LAR,13,26,5000,6.8
737,Nyheim Hines,IND,RB,1,JAX,22,31,4000,6.79
738,Zack Moss,BUF,RB,7,NYJ,20,26,4200,6.77
738,J.D. McKissic,WAS,RB,5,LAR,7,16,4000,6.77
740,Tony Pollard,DAL,RB,12,WAS,6,11,4000,6.76
741,Matt Breida,MIA,RB,11,DEN,16,18,4000,6.75
742,Todd Gurley II,ATL,RB,17,TB,10,1,4700,6.72
743,Frank Gore,NYJ,RB,15,LAR,1,3,4000,6.7
743,Le'Veon Bell,KC,RB,13,DEN,15,22,4400,6.7
745,Peyton Barber,WAS,RB,2,ARI,19,32,4400,6.69
745,Brian Hill,ATL,RB,7,DET,19,29,4000,6.69
747,JaMycal Hasty,SF,RB,7,NE,9,5,4200,6.68
748,D'Ernest Johnson,CLE,RB,5,IND,1,3,4700,6.66
749,Sony Michel,NE,RB,16,BUF,16,19,4500,6.64
749,Phillip Lindsay,DEN,RB,14,CAR,18,25,4300,6.64
749,Malcolm Brown,LAR,RB,13,ARI,16,13,4000,6.64
752,Cam Akers,LAR,RB,13,ARI,16,13,4500,6.62
752,Chris Thompson,JAX,RB,9,HOU,30,30,4000,6.62
754,Phillip Lindsay,DEN,RB,11,MIA,11,17,4500,6.61
755,Brian Hill,ATL,RB,4,GB,23,30,4000,6.57
755,Chris Thompson,JAX,RB,2,TEN,5,15,4000,6.57
757,Chris Thompson,JAX,RB,3,MIA,27,9,4200,6.55
758,Brian Hill,ATL,RB,8,CAR,12,28,4000,6.54
759,Anthony McFarland Jr.,PIT,RB,12,BAL,5,8,4200,6.52
760,Kerryon Johnson,DET,RB,3,ARI,6,27,4200,6.5
761,Le'Veon Bell,KC,RB,14,MIA,6,11,4400,6.49
761,Kalen Ballage,LAC,RB,13,NE,12,17,4000,6.49
763,Cam Akers,LAR,RB,2,PHI,9,17,4500,6.48
764,J.K. Dobbins,BAL,RB,1,CLE,20,25,5000,6.46
765,Ty Johnson,NYJ,RB,16,CLE,21,9,4500,6.45
766,Carlos Hyde,SEA,RB,14,NYJ,30,12,5100,6.44
767,Adrian Peterson,DET,RB,14,GB,14,30,5000,6.42
767,Jordan Wilkins,IND,RB,11,GB,13,30,4000,6.42
767,Todd Gurley II,ATL,RB,16,KC,12,16,4700,6.42
770,Joshua Kelley,LAC,RB,2,KC,11,16,4700,6.41
771,Malcolm Brown,LAR,RB,6,SF,7,2,4600,6.4
771,Kalen Ballage,LAC,RB,15,LV,27,30,4000,6.4
771,Dare Ogunbowale,JAX,RB,16,CHI,13,10,4000,6.4
774,Boston Scott,PHI,RB,13,GB,17,30,6000,6.38
775,Phillip Lindsay,DEN,RB,12,NO,10,1,4400,6.37
776,Carlos Hyde,SEA,RB,3,DAL,27,14,4300,6.36
777,Kalen Ballage,LAC,RB,17,KC,12,17,4000,6.34
777,Kalen Ballage,LAC,RB,14,ATL,26,4,4000,6.34
779,J.D. McKissic,WAS,RB,4,BAL,8,5,4000,6.33
780,Chase Edmonds,ARI,RB,2,WAS,8,1,4600,6.32
781,J.D. McKissic,WAS,RB,3,CLE,29,7,4000,6.29
781,Jamaal Williams,GB,RB,3,NO,21,13,4000,6.29
781,Chris Thompson,JAX,RB,10,GB,14,31,4000,6.29
784,Darrel Williams,KC,RB,2,LAC,3,2,4000,6.28
785,Alexander Mattison,MIN,RB,8,GB,17,31,6000,6.26
786,Leonard Fournette,TB,RB,2,CAR,25,31,4800,6.25
787,Corey Clement,PHI,RB,7,NYG,15,22,5000,6.24
787,Chris Thompson,JAX,RB,4,CIN,11,28,4100,6.24
789,Alexander Mattison,MIN,RB,3,TEN,18,19,4000,6.23
790,Kalen Ballage,LAC,RB,16,DEN,22,21,4000,6.22
791,Ito Smith,ATL,RB,14,LAC,19,18,4400,6.2
792,Gus Edwards,BAL,RB,11,TEN,23,27,4500,6.19
792,Adrian Peterson,DET,RB,10,WAS,6,12,4000,6.19
794,Jerick McKinnon,SF,RB,17,SEA,21,16,4200,6.18
795,Carlos Hyde,SEA,RB,16,LAR,1,4,5300,6.14
795,Tony Pollard,DAL,RB,13,BAL,3,8,4200,6.14
797,Jalen Richard,LV,RB,13,NYJ,27,16,4000,6.13
798,Mark Ingram II,BAL,RB,10,NE,10,23,5000,6.12
798,Devontae Booker,LV,RB,15,LAC,19,14,4900,6.12
800,Cordarrelle Patterson,CHI,RB,4,IND,1,10,3700,6.1
800,DeAndre Washington,MIA,RB,15,NE,5,18,4700,6.1
802,Tevin Coleman,SF,RB,2,NYJ,23,10,4000,6.09
803,Samaje Perine,CIN,RB,17,BAL,4,11,4700,6.08
803,Duke Johnson,HOU,RB,7,GB,16,31,4000,6.08
803,Brian Hill,ATL,RB,6,MIN,29,17,4000,6.08
806,Duke Johnson,HOU,RB,4,MIN,30,24,4000,6.06
807,Frank Gore,NYJ,RB,9,NE,10,26,4000,6.05
807,Jamaal Williams,GB,RB,1,MIN,10,14,4100,6.05
809,Devontae Booker,LV,RB,11,KC,5,21,4000,6.02
