Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
2127,Tylan Wallace,BAL,WR,17,LAR,9,11,3000,1.99
2128,Ray-Ray McCloud III,PIT,WR,6,SEA,29,26,3100,1.98
2129,Marvin Hall,ATL,WR,17,BUF,1,1,3000,1.97
2129,N'Keal Harry,NE,WR,13,BUF,1,1,3000,1.97
2131,Josh Gordon,KC,WR,13,DEN,5,13,3000,1.96
2132,Ray-Ray McCloud III,PIT,WR,9,CHI,23,31,3100,1.94
2133,Jason Moore Jr.,LAC,WR,17,DEN,3,8,3000,1.93
2133,Dee Eskridge,SEA,WR,10,GB,6,6,3000,1.93
2133,Dede Westbrook,MIN,WR,12,SF,7,7,3000,1.93
2133,Kendall Hinton,DEN,WR,10,PHI,16,5,3100,1.93
2137,Cam Sims,WAS,WR,3,BUF,1,3,3000,1.92
2137,Jakeem Grant Sr.,CHI,WR,11,BAL,23,14,3000,1.92
2139,Mike Strachan,IND,WR,1,SEA,19,24,3000,1.91
2139,Albert Wilson,MIA,WR,9,HOU,29,22,3000,1.91
2141,Anthony Schwartz,CLE,WR,16,GB,10,14,3000,1.9
2141,Jauan Jennings,SF,WR,9,ARI,2,18,3000,1.9
2141,Dede Westbrook,MIN,WR,10,LAC,13,2,3000,1.9
2144,Jauan Jennings,SF,WR,7,IND,21,26,3000,1.89
2144,Noah Brown,DAL,WR,6,NE,4,8,3000,1.89
2146,A.J. Green,ARI,WR,9,SF,13,9,4700,1.88
2146,Marquez Stevenson,BUF,WR,16,NE,2,4,3000,1.88
2146,Pharoh Cooper,NYG,WR,18,WAS,29,29,3000,1.88
2146,Ashton Dulin,IND,WR,11,BUF,1,1,3000,1.88
2150,N'Keal Harry,NE,WR,15,IND,11,15,3000,1.87
2150,Denzel Mims,NYJ,WR,7,NE,7,15,3000,1.87
2150,Cedrick Wilson Jr.,DAL,WR,1,TB,10,19,3000,1.87
2150,Jakeem Grant Sr.,MIA,WR,3,LV,12,19,3200,1.87
2154,Greg Ward,PHI,WR,16,NYG,22,19,3000,1.86
2154,Andre Roberts,LAC,WR,14,NYG,16,18,3000,1.86
2156,Phillip Dorsett,HOU,WR,15,JAX,21,19,3000,1.83
2156,Josh Gordon,KC,WR,14,LV,25,4,3000,1.83
2156,KhaDarel Hodge,DET,WR,4,CHI,19,24,3000,1.83
2159,Noah Brown,DAL,WR,11,KC,24,20,3000,1.82
2159,DeAndre Carter,WAS,WR,5,NO,8,21,3000,1.82
2161,Miles Boykin,BAL,WR,1,LV,26,22,3600,1.81
2161,Ben Skowronek,LAR,WR,7,DET,26,9,3000,1.81
2161,Shi Smith,CAR,WR,18,TB,9,11,3300,1.81
2161,Mack Hollins,MIA,WR,1,NE,8,12,3000,1.81
2161,Albert Wilson,MIA,WR,8,BUF,1,1,3000,1.81
2166,KhaDarel Hodge,DET,WR,5,MIN,24,22,3000,1.8
2166,Pharoh Cooper,NYG,WR,13,MIA,24,30,3000,1.8
2168,Dax Milne,WAS,WR,10,TB,12,21,3000,1.79
2168,Cameron Batson,TEN,WR,5,JAX,29,19,3000,1.79
2170,Ty Montgomery,NO,WR,8,TB,9,16,3000,1.78
2171,Marquez Stevenson,BUF,WR,12,NO,9,26,3000,1.77
2171,Mohamed Sanu,SF,WR,11,JAX,17,16,3000,1.77
2173,Greg Ward,PHI,WR,7,LV,13,4,3000,1.75
2173,James Proche II,BAL,WR,16,CIN,16,16,3000,1.75
2173,Dede Westbrook,MIN,WR,1,CIN,23,17,3000,1.75
2173,David Moore,DEN,WR,4,BAL,24,17,3000,1.75
2173,Diontae Spencer,DEN,WR,5,PIT,15,28,3000,1.75
2178,D.J. Montgomery,NYJ,WR,16,JAX,23,24,3000,1.74
2178,Isaiah Ford,MIA,WR,5,TB,28,31,3000,1.74
2180,Jauan Jennings,SF,WR,3,GB,18,11,3100,1.73
2181,Isaiah Ford,MIA,WR,10,BAL,24,10,3000,1.72
2182,Isaiah McKenzie,BUF,WR,14,TB,9,13,3000,1.69
2182,Jaydon Mickens,JAX,WR,14,TEN,24,31,3000,1.69
2184,Josh Gordon,KC,WR,9,GB,7,7,3000,1.68
2184,Isaiah McKenzie,BUF,WR,8,MIA,31,30,3000,1.68
2184,Gunner Olszewski,NE,WR,3,NO,6,14,3000,1.68
2184,Ty Montgomery,NO,WR,10,TEN,21,32,3000,1.68
2184,Jakeem Grant Sr.,MIA,WR,2,BUF,7,10,3100,1.68
2184,Tajae Sharpe,ATL,WR,7,MIA,31,30,3400,1.68
2190,Phillip Dorsett,HOU,WR,17,SF,11,24,3000,1.67
2190,David Moore,DEN,WR,5,PIT,15,28,3000,1.67
2190,Andre Roberts,HOU,WR,5,NE,3,4,3000,1.67
2193,Trinity Benson,DET,WR,8,PHI,19,5,3000,1.66
2194,Maurice Ffrench,LAC,WR,16,HOU,27,20,3000,1.65
2194,Malik Taylor,GB,WR,15,BAL,17,18,3000,1.65
2194,Jason Moore Jr.,LAC,WR,18,LV,20,2,3000,1.65
2194,Cam Sims,WAS,WR,4,ATL,25,22,3000,1.65
2194,Joshua Palmer,LAC,WR,5,CLE,4,6,3000,1.65
2199,Dezmon Patmon,IND,WR,10,JAX,22,23,3000,1.64
2199,Dyami Brown,WAS,WR,16,DAL,10,25,3000,1.64
2199,Amari Rodgers,GB,WR,5,CIN,6,15,3000,1.64
2202,Anthony Schwartz,CLE,WR,18,CIN,18,17,3200,1.63
2202,John Ross,NYG,WR,4,NO,5,18,3000,1.63
2204,Travis Benjamin,SF,WR,15,ATL,28,26,3000,1.62
2204,Dede Westbrook,MIN,WR,9,BAL,25,10,3000,1.62
2204,Damiere Byrd,CHI,WR,8,SF,14,17,3000,1.62
2204,Collin Johnson,NYG,WR,8,KC,29,23,3000,1.62
2208,Auden Tate,CIN,WR,6,DET,25,10,3000,1.61
2209,Travis Benjamin,SF,WR,14,CIN,13,16,3000,1.6
2209,Josh Gordon,KC,WR,10,LV,10,3,3000,1.6
2209,Ty Montgomery,NO,WR,4,NYG,17,11,3000,1.6
2209,KhaDarel Hodge,DET,WR,13,MIN,31,32,3000,1.6
2213,Gunner Olszewski,NE,WR,17,JAX,20,18,3000,1.58
2213,Auden Tate,CIN,WR,2,CHI,27,30,3000,1.58
2213,Jaelon Darden,TB,WR,12,IND,16,28,3000,1.58
2213,Kendall Hinton,DEN,WR,14,DET,29,20,3000,1.58
2217,Ashton Dulin,IND,WR,6,HOU,24,5,3000,1.57
2217,Jaelon Darden,TB,WR,18,CAR,5,6,3000,1.57
2217,Willie Snead IV,LV,WR,2,PIT,10,18,3400,1.57
2217,Mike Strachan,IND,WR,4,MIA,22,19,3000,1.57
2217,Isaiah Ford,MIA,WR,8,BUF,1,1,3000,1.57
2222,Tyron Johnson,JAX,WR,4,CIN,7,19,3000,1.56
2222,Keith Kirkwood,CAR,WR,9,NE,6,21,3000,1.56
2222,Dede Westbrook,MIN,WR,13,DET,29,12,3000,1.56
2222,KhaDarel Hodge,DET,WR,11,CLE,16,25,3000,1.56
2222,Dede Westbrook,MIN,WR,2,ARI,3,8,3000,1.56
2227,Greg Ward,PHI,WR,8,DET,29,25,3000,1.55
2227,Lil'Jordan Humphrey,NO,WR,8,TB,9,16,3000,1.55
2227,Gunner Olszewski,NE,WR,1,MIA,12,23,3100,1.55
2227,Cam Sims,WAS,WR,13,LV,27,6,3000,1.55
2227,Damiere Byrd,CHI,WR,5,LV,11,5,3000,1.55
2227,Ashton Dulin,IND,WR,3,TEN,31,32,3000,1.55
2233,Noah Brown,DAL,WR,8,MIN,16,19,3000,1.54
2233,Auden Tate,CIN,WR,5,GB,10,11,3000,1.54
2235,Cody White,PIT,WR,13,BAL,15,20,3000,1.53
2235,Cyril Grayson Jr.,TB,WR,17,NYJ,32,9,3300,1.53
2235,Christian Blake,ATL,WR,1,PHI,21,25,3000,1.53
2235,Jakeem Grant Sr.,CHI,WR,12,DET,28,14,3000,1.53
2235,Willie Snead IV,LV,WR,3,MIA,13,10,3300,1.53
2240,Zay Jones,LV,WR,6,DEN,2,15,3000,1.52
2240,Christian Blake,ATL,WR,18,NO,4,14,3000,1.52
2240,Kendall Hinton,DEN,WR,12,LAC,21,2,3000,1.52
2240,Isaiah Ford,MIA,WR,12,CAR,4,4,3000,1.52
2244,Anthony Miller,PIT,WR,6,SEA,29,26,1500,1.51
2245,Kenny Stills,NO,WR,13,DAL,19,27,3000,1.5
2245,Equanimeous St. Brown,GB,WR,17,MIN,30,32,3000,1.5
2245,Willie Snead IV,LV,WR,7,PHI,16,7,3000,1.5
2248,Jauan Jennings,SF,WR,10,LAR,8,8,3000,1.49
2248,Mike Strachan,IND,WR,7,SF,17,18,3000,1.49
2250,Parris Campbell,IND,WR,17,LV,19,3,3000,1.48
2251,Keke Coutee,IND,WR,17,LV,19,3,3000,1.47
2251,Isaiah McKenzie,BUF,WR,2,MIA,11,5,3200,1.47
2251,Christian Blake,ATL,WR,9,NO,5,28,3000,1.47
2251,Dax Milne,WAS,WR,7,GB,8,8,3000,1.47
2255,Dillon Stoner,LV,WR,13,WAS,30,29,3000,1.46
2255,Isaiah McKenzie,BUF,WR,5,KC,31,26,3000,1.46
2257,Isaiah McKenzie,BUF,WR,9,JAX,26,24,3000,1.45
2257,Jaydon Mickens,JAX,WR,15,HOU,29,22,3000,1.45
2259,Malik Taylor,GB,WR,18,DET,31,20,3000,1.44
2259,Travis Fulgham,PHI,WR,1,ATL,29,32,4000,1.44
2259,Cam Sims,WAS,WR,12,SEA,25,9,3000,1.44
2259,Tylan Wallace,BAL,WR,4,DEN,1,8,3000,1.44
2259,Ray-Ray McCloud III,PIT,WR,4,GB,16,10,3200,1.44
2264,Kendall Hinton,DEN,WR,15,CIN,16,17,3000,1.43
2264,D.J. Montgomery,NYJ,WR,18,BUF,1,1,3000,1.43
2264,Penny Hart,SEA,WR,5,LAR,20,16,3000,1.43
2267,Ryan Switzer,CLE,WR,15,LV,28,5,300,1.42
2267,Pharoh Cooper,NYG,WR,15,DAL,15,28,3000,1.42
2267,Jamal Agnew,JAX,WR,1,HOU,30,27,3000,1.42
2270,Travis Benjamin,SF,WR,17,HOU,29,20,3000,1.41
2270,Penny Hart,SEA,WR,6,PIT,16,31,3000,1.41
2272,Amari Rodgers,GB,WR,3,SF,16,5,3000,1.4
2273,Marcus Johnson,TEN,WR,4,NYJ,10,4,3000,1.39
2273,Auden Tate,CIN,WR,7,BAL,12,6,3000,1.39
2275,Jaydon Mickens,JAX,WR,13,LAR,12,17,3000,1.38
2275,David Moore,GB,WR,17,MIN,30,32,null,1.38
2275,Alex Erickson,CAR,WR,1,NYJ,28,20,3000,1.38
2275,Isaiah McKenzie,BUF,WR,10,NYJ,32,8,3000,1.38
2275,Dede Westbrook,MIN,WR,16,LAR,6,9,3000,1.38
2275,Phillip Dorsett,HOU,WR,14,SEA,23,6,3000,1.38
2281,Racey McMath,TEN,WR,15,PIT,24,24,3000,1.37
2282,Phillip Dorsett,SEA,WR,5,LAR,20,16,3000,1.36
2282,Andy Isabella,ARI,WR,18,SEA,23,9,3000,1.36
2282,Dez Fitzpatrick,TEN,WR,11,HOU,30,21,3000,1.36
2282,Dede Westbrook,MIN,WR,11,GB,5,5,3000,1.36
2282,Jeff Smith,NYJ,WR,10,BUF,1,1,3000,1.36
2282,Rashod Bateman,BAL,WR,4,DEN,1,8,3000,1.36
2282,Jakeem Grant Sr.,CHI,WR,6,GB,11,11,3000,1.36
2289,Travis Benjamin,SF,WR,16,TEN,14,31,3000,1.35
2289,Jacob Harris,LAR,WR,1,CHI,13,31,3000,1.35
2289,Alex Erickson,CAR,WR,2,NO,1,4,3100,1.35
2289,KhaDarel Hodge,DET,WR,12,CHI,21,27,3000,1.35
2289,KJ Hill Jr.,LAC,WR,14,NYG,16,18,3000,1.35
2294,Jalen Camp,HOU,WR,16,LAC,25,2,3000,1.34
2294,Greg Ward,PHI,WR,2,SF,30,7,3000,1.34
2296,Cody White,PIT,WR,15,TEN,18,31,3000,1.33
2296,Willie Snead IV,LV,WR,6,DEN,2,15,3000,1.33
2296,Collin Johnson,NYG,WR,5,DAL,22,30,3000,1.33
2299,J.J. Arcega-Whiteside,PHI,WR,18,DAL,13,26,3000,1.32
2299,Equanimeous St. Brown,GB,WR,12,LAR,9,10,3100,1.32
2299,Penny Hart,SEA,WR,4,SF,20,15,3000,1.32
2302,KJ Hill Jr.,LAC,WR,16,HOU,27,20,3000,1.31
2302,Brandon Zylstra,CAR,WR,10,ARI,2,19,3000,1.31
2302,Dax Milne,WAS,WR,15,PHI,15,5,3000,1.31
2302,Steven Sims,PIT,WR,10,DET,30,17,3000,1.31
2306,Brandon Zylstra,CAR,WR,1,NYJ,28,20,3000,1.3
2306,Christian Blake,ATL,WR,7,MIA,31,30,3000,1.3
2308,Tajae Sharpe,ATL,WR,2,TB,28,31,3000,1.29
2308,Dede Westbrook,MIN,WR,3,SEA,21,13,3000,1.29
2308,Geronimo Allison,DET,WR,10,PIT,11,24,3000,1.29
2311,Tajae Sharpe,ATL,WR,1,PHI,21,25,3000,1.28
2312,Juwann Winfree,GB,WR,12,LAR,9,10,3000,1.27
2312,Justin Watson,TB,WR,7,CHI,9,21,3000,1.27
2312,Travis Benjamin,SF,WR,18,LAR,8,7,3000,1.27
2312,Kendall Hinton,DEN,WR,18,KC,20,25,3200,1.27
2312,Mohamed Sanu,SF,WR,16,TEN,14,31,3000,1.27
2317,J.J. Arcega-Whiteside,PHI,WR,15,WAS,27,30,3000,1.26
2318,Miles Boykin,BAL,WR,7,CIN,4,10,3000,1.25
2318,Christian Blake,ATL,WR,2,TB,28,31,3000,1.25
2320,N'Keal Harry,NE,WR,18,MIA,14,15,3000,1.23
2320,James Proche II,BAL,WR,1,LV,26,22,3000,1.23
2320,Cam Sims,WAS,WR,14,DAL,21,30,3000,1.23
2320,Tom Kennedy,DET,WR,15,ARI,5,21,3000,1.23
2320,Dax Milne,WAS,WR,2,NYG,18,10,3000,1.23
2320,Pharoh Cooper,NYG,WR,14,LAC,20,2,3000,1.23
2320,Trenton Irwin,CIN,WR,5,GB,10,11,3000,1.23
2320,Andre Roberts,HOU,WR,4,BUF,3,1,3000,1.23
2328,Andy Isabella,ARI,WR,2,MIN,18,24,3000,1.22
2328,Trinity Benson,DET,WR,16,ATL,29,28,3000,1.22
2328,Penny Hart,SEA,WR,7,NO,4,21,3000,1.22
2331,J.J. Arcega-Whiteside,PHI,WR,1,ATL,29,32,3000,1.21
2331,Noah Brown,DAL,WR,10,ATL,27,20,3000,1.21
2333,Michael Gallup,DAL,WR,9,DEN,3,11,3900,1.2
2333,Cody White,PIT,WR,12,CIN,10,8,3000,1.2
2333,Cody White,PIT,WR,14,MIN,31,32,3000,1.2
2333,KJ Hill Jr.,LAC,WR,6,BAL,21,9,3000,1.2
2333,Jacob Harris,LAR,WR,2,IND,21,23,2500,1.2
2333,Mike Strachan,IND,WR,5,BAL,15,8,3000,1.2
2339,Alex Bachman,NYG,WR,17,CHI,22,26,3000,1.19
2340,Amari Rodgers,GB,WR,9,KC,27,16,3000,1.18
2340,Preston Williams,MIA,WR,13,NYG,14,15,3000,1.18
2340,Kenny Stills,NO,WR,14,NYJ,32,15,3000,1.18
2340,Willie Snead IV,LV,WR,4,LAC,8,2,3000,1.18
2344,Lil'Jordan Humphrey,NO,WR,9,ATL,24,13,3000,1.17
2344,Jeff Smith,NYJ,WR,16,JAX,23,24,3000,1.17
2344,Jeff Smith,NYJ,WR,11,MIA,28,27,3000,1.17
2344,Amari Rodgers,GB,WR,7,WAS,32,31,3000,1.17
2344,Penny Hart,SEA,WR,12,WAS,31,30,3000,1.17
2349,Jakeem Grant Sr.,MIA,WR,4,IND,21,28,3100,1.16
2349,Dede Westbrook,MIN,WR,4,CLE,6,6,3000,1.16
2351,Cody White,PIT,WR,16,KC,17,12,3000,1.15
2351,Jakeem Grant Sr.,CHI,WR,5,LV,11,5,3000,1.15
2353,Dez Fitzpatrick,TEN,WR,15,PIT,24,24,3500,1.14
2353,Tylan Wallace,BAL,WR,18,PIT,22,18,3000,1.14
2353,Jauan Jennings,SF,WR,8,CHI,18,29,3000,1.14
2353,Jeff Smith,NYJ,WR,12,HOU,30,22,3000,1.14
2353,Ashton Dulin,IND,WR,5,BAL,15,8,3000,1.14
2358,KhaDarel Hodge,DET,WR,16,ATL,29,28,3000,1.13
2358,Seth Williams,DEN,WR,17,LAC,25,4,3000,1.13
2358,Tom Kennedy,DET,WR,8,PHI,19,5,3000,1.13
2358,Dax Milne,WAS,WR,1,LAC,17,8,3000,1.13
2358,Cody Hollister,TEN,WR,16,SF,9,21,3000,1.13
2358,Ihmir Smith-Marsette,MIN,WR,2,ARI,3,8,3000,1.13
2358,Jeff Smith,NYJ,WR,3,DEN,3,12,3000,1.13
2365,Scotty Miller,TB,WR,7,CHI,9,21,3000,1.12
2365,Tavon Austin,JAX,WR,4,CIN,7,19,3000,1.12
2365,Isaiah Ford,MIA,WR,13,NYG,14,15,3000,1.12
2365,Kendall Hinton,DEN,WR,16,LV,26,5,3000,1.12
2365,Racey McMath,TEN,WR,17,MIA,12,25,3000,1.12
2365,Mike Thomas,CIN,WR,8,NYJ,28,4,3000,1.12
2365,Equanimeous St. Brown,GB,WR,11,MIN,21,26,3000,1.12
2365,Cody White,PIT,WR,10,DET,30,17,3000,1.12
2365,Jauan Jennings,SF,WR,4,SEA,27,20,3000,1.12
2374,Kendall Hinton,DEN,WR,13,KC,18,16,3000,1.11
2374,Jake Kumerow,BUF,WR,4,HOU,15,9,3000,1.11
2376,Amari Rodgers,GB,WR,16,CLE,13,10,3000,1.1
2376,Brandon Zylstra,CAR,WR,2,NO,1,4,3000,1.1
2376,Amari Rodgers,GB,WR,10,SEA,19,11,3000,1.1
2376,KJ Hill Jr.,LAC,WR,5,CLE,4,6,3000,1.1
2376,Tom Kennedy,DET,WR,7,LAR,10,13,3000,1.1
2381,Phillip Dorsett,HOU,WR,18,TEN,11,30,3000,1.09
2381,Frank Darby,ATL,WR,9,NO,5,28,3000,1.09
2381,Ashton Dulin,IND,WR,4,MIA,22,19,3000,1.09
2381,Diontae Spencer,DEN,WR,6,LV,9,3,3000,1.09
2385,Ty Montgomery,NO,WR,18,ATL,26,27,3000,1.08
2385,Jeff Smith,NYJ,WR,13,PHI,11,3,3000,1.08
2385,Keith Kirkwood,CAR,WR,18,TB,9,11,3000,1.08
2385,Jamal Agnew,JAX,WR,2,DEN,8,23,3000,1.08
2389,Jason Moore Jr.,LAC,WR,16,HOU,27,20,3000,1.07
2389,Jake Kumerow,BUF,WR,8,MIA,31,30,3000,1.07
2389,Vyncint Smith,NYJ,WR,15,MIA,19,27,3000,1.07
2389,Frank Darby,ATL,WR,12,JAX,20,19,3000,1.07
2389,Noah Brown,DAL,WR,5,NYG,20,10,3000,1.07
2394,Simi Fehoko,DAL,WR,1,TB,10,19,3000,1.06
2394,Mike Thomas,CIN,WR,12,PIT,17,22,3000,1.06
2396,Penny Hart,SEA,WR,3,MIN,29,31,3000,1.05
2396,Dax Milne,WAS,WR,3,BUF,1,3,3000,1.05
2398,Mohamed Sanu,SF,WR,18,LAR,8,7,3000,1.04
2398,C.J. Board,NYG,WR,5,DAL,22,30,3000,1.04
2400,Noah Brown,DAL,WR,4,CAR,2,7,3000,1.03
2401,Gunner Olszewski,NE,WR,4,TB,31,32,3000,1.02
2401,Isaiah Ford,MIA,WR,7,ATL,23,23,3000,1.02
2401,C.J. Board,NYG,WR,6,LAR,19,17,3000,1.02
2401,Penny Hart,SEA,WR,14,HOU,27,21,3000,1.02
2401,Malik Turner,DAL,WR,14,WAS,28,29,3000,1.02
2401,Greg Ward,PHI,WR,10,DEN,3,12,3200,1.02
2401,Jakeem Grant Sr.,CHI,WR,7,TB,20,25,3000,1.02
2408,Penny Hart,SEA,WR,11,ARI,4,13,3000,1.01
2408,Tyler Johnson,TB,WR,2,ATL,24,17,3000,1.01
2408,Malik Turner,DAL,WR,16,WAS,28,30,3000,1.01
2408,Laquon Treadwell,JAX,WR,11,SF,11,10,3000,1.01
2408,Dezmon Patmon,IND,WR,12,TB,8,12,3000,1.01
2408,KhaDarel Hodge,DET,WR,3,BAL,32,26,3000,1.01
2408,Jamal Agnew,JAX,WR,3,ARI,11,24,3000,1.01
2415,Vyncint Smith,NYJ,WR,16,JAX,23,24,3000,1
2415,Malik Turner,DAL,WR,15,NYG,20,23,3000,1
2417,Gunner Olszewski,NE,WR,16,BUF,1,1,3000,0.99
2417,Dazz Newsome,CHI,WR,16,SEA,24,7,3000,0.99
2417,Ashton Dulin,IND,WR,2,LAR,5,3,3000,0.99
2417,Tyron Johnson,LV,WR,14,KC,15,9,3000,0.99
2417,Miles Boykin,BAL,WR,4,DEN,1,8,3000,0.99
2417,Penny Hart,SEA,WR,16,CHI,21,29,3000,0.99
2417,Cameron Batson,TEN,WR,6,BUF,1,1,3000,0.99
2424,Marvin Hall,ATL,WR,16,DET,30,15,3000,0.98
2424,Pharoh Cooper,NYG,WR,16,PHI,11,3,3000,0.98
2424,J.J. Arcega-Whiteside,PHI,WR,2,SF,30,7,3000,0.98
2424,Equanimeous St. Brown,GB,WR,7,WAS,32,31,3000,0.98
2424,Dezmon Patmon,IND,WR,17,LV,19,3,3000,0.98
2429,Jake Kumerow,BUF,WR,15,CAR,4,5,3000,0.97
2429,Diontae Spencer,DEN,WR,7,CLE,19,29,3000,0.97
2431,Jeff Smith,NYJ,WR,9,IND,17,25,3000,0.96
2431,Equanimeous St. Brown,GB,WR,9,KC,27,16,3400,0.96
2431,Malik Turner,DAL,WR,13,NO,13,26,3000,0.96
2431,Travis Benjamin,SF,WR,11,JAX,17,16,3000,0.96
2431,Greg Ward,PHI,WR,15,WAS,27,30,3000,0.96
2431,Greg Ward,PHI,WR,9,LAC,16,2,3200,0.96
2431,Greg Ward,PHI,WR,11,NO,7,28,3000,0.96
2431,Laquon Treadwell,JAX,WR,10,IND,24,29,3000,0.96
2431,Ray-Ray McCloud III,PIT,WR,5,DEN,2,13,3100,0.96
2440,Amari Rodgers,GB,WR,6,CHI,8,24,3000,0.95
2440,Penny Hart,SEA,WR,10,GB,6,6,3000,0.95
2440,Alex Erickson,CAR,WR,4,DAL,17,24,3000,0.95
2440,Mike Thomas,CIN,WR,11,LV,22,6,3000,0.95
2440,Amari Rodgers,GB,WR,15,BAL,17,18,3000,0.95
2440,Malik Turner,DAL,WR,10,ATL,27,20,3400,0.95
2446,Tyron Johnson,JAX,WR,8,SEA,24,13,3000,0.94
2446,Amari Rodgers,GB,WR,17,MIN,30,32,3000,0.94
2446,Diontae Spencer,DEN,WR,2,JAX,29,16,3000,0.94
2446,Penny Hart,SEA,WR,18,ARI,6,28,3000,0.94
2450,Penny Hart,SEA,WR,8,JAX,27,18,3000,0.93
2450,Marquez Stevenson,BUF,WR,15,CAR,4,5,3000,0.93
2450,Miles Boykin,BAL,WR,15,GB,6,16,3000,0.93
2450,Tyron Johnson,LV,WR,15,CLE,12,10,300,0.93
2450,Travis Benjamin,SF,WR,12,MIN,28,31,3000,0.93
2450,Alex Erickson,CAR,WR,3,HOU,15,9,3000,0.93
2450,James Proche II,BAL,WR,4,DEN,1,8,3000,0.93
2450,Dax Milne,WAS,WR,17,PHI,8,2,3000,0.93
2458,Dillon Stoner,LV,WR,9,NYG,19,19,3000,0.92
2458,Phillip Dorsett,SEA,WR,8,JAX,27,18,3000,0.92
2458,Damiere Byrd,CHI,WR,9,PIT,11,24,3000,0.92
2458,Chris Moore,HOU,WR,17,SF,11,24,3000,0.92
2458,Dax Milne,WAS,WR,18,NYG,21,16,3000,0.92
2458,Alex Erickson,CAR,WR,18,TB,9,11,3000,0.92
2458,Jake Kumerow,BUF,WR,3,WAS,19,23,3000,0.92
2458,Frank Darby,ATL,WR,10,DAL,20,26,3000,0.92
2458,Denzel Mims,NYJ,WR,5,ATL,28,24,3000,0.92
2458,Willie Snead IV,LV,WR,5,CHI,18,29,3000,0.92
2458,Andy Isabella,ARI,WR,5,SF,19,17,3000,0.92
2469,Stanley Morgan,CIN,WR,13,LAC,19,2,3000,0.91
2469,Racey McMath,TEN,WR,1,ARI,15,11,3000,0.91
2469,Marcus Johnson,TEN,WR,5,JAX,29,19,3000,0.91
2472,Cody White,PIT,WR,6,SEA,29,26,3000,0.9
2472,Dazz Newsome,CHI,WR,18,MIN,30,32,3000,0.9
2472,Lil'Jordan Humphrey,NO,WR,11,PHI,13,4,3000,0.9
2472,Ashton Dulin,IND,WR,1,SEA,19,24,3000,0.9
2472,Marquez Stevenson,BUF,WR,14,TB,9,13,3000,0.9
2477,Christian Blake,ATL,WR,8,CAR,6,12,3000,0.89
2477,Alex Erickson,CAR,WR,8,ATL,25,24,3000,0.89
2477,Andre Roberts,HOU,WR,1,JAX,31,21,3000,0.89
2477,Noah Brown,DAL,WR,3,PHI,4,1,3000,0.89
2477,Miles Boykin,BAL,WR,5,IND,15,24,3000,0.89
2477,Cody White,PIT,WR,17,CLE,14,12,3000,0.89
2483,Gunner Olszewski,NE,WR,8,LAC,17,2,3000,0.88
2483,Juwann Winfree,GB,WR,11,MIN,21,26,3000,0.88
2483,Mike Thomas,CIN,WR,14,SF,8,14,3000,0.88
2483,James Proche II,BAL,WR,3,DET,28,15,3000,0.88
2487,Jake Kumerow,BUF,WR,9,JAX,26,24,3000,0.87
2487,Cyril Grayson Jr.,TB,WR,16,CAR,4,6,3000,0.87
2487,Malik Taylor,GB,WR,2,DET,28,26,3000,0.87
2487,Simi Fehoko,DAL,WR,12,LV,23,4,3000,0.87
2487,Christian Blake,ATL,WR,4,WAS,32,29,3000,0.87
2492,DeAndre Carter,WAS,WR,1,LAC,17,8,3000,0.86
2492,Antoine Wesley,ARI,WR,14,LAR,7,12,3000,0.86
2492,Tutu Atwell,LAR,WR,4,ARI,9,23,3000,0.86
2492,Jacob Harris,LAR,WR,5,SEA,30,19,2500,0.86
2496,Gunner Olszewski,NE,WR,11,ATL,28,25,3000,0.85
2496,Amari Rodgers,GB,WR,14,CHI,17,23,3000,0.85
2496,Easop Winston Jr.,NO,WR,15,TB,13,14,3000,0.85
2496,Ihmir Smith-Marsette,MIN,WR,3,SEA,21,13,3000,0.85
2500,Penny Hart,SEA,WR,13,SF,7,9,3000,0.84
