Name,Team,Pos,Week,Opponent,Opponent Rank,Opponent Position Rank,Salary,Projection
 Tee Higgins,CIN,WR,14,SF,8,14,6800,11.41
 DeVonta Smith,PHI,WR,13,NYJ,32,22,6300,11.4
 Jakobi Meyers,NE,WR,4,TB,31,32,5700,11.4
 Kenny Golladay,NYG,WR,5,DAL,22,30,6200,11.38
 Cole Beasley,BUF,WR,9,JAX,26,24,6300,11.38
 Michael Pittman Jr.,IND,WR,15,NE,2,5,6800,11.36
 DeVante Parker,MIA,WR,15,NYJ,32,10,5800,11.35
 Michael Gallup,DAL,WR,12,LV,23,4,6500,11.35
 Tyler Boyd,CIN,WR,5,GB,10,11,6300,11.35
 Tyler Boyd,CIN,WR,3,PIT,17,22,5600,11.34
 Russell Gage,ATL,WR,16,DET,30,15,6700,11.33
 Jaylen Waddle,MIA,WR,10,BAL,24,10,6600,11.32
 A.J. Brown,TEN,WR,16,SF,9,21,6800,11.31
 Tee Higgins,CIN,WR,13,LAC,19,2,6600,11.31
 Marquise Brown,BAL,WR,4,DEN,1,8,6400,11.3
 Corey Davis,NYJ,WR,5,ATL,28,24,6200,11.3
 Jerry Jeudy,DEN,WR,1,NYG,11,9,5500,11.3
 Terry McLaurin,WAS,WR,15,PHI,15,5,7300,11.3
 Brandin Cooks,HOU,WR,8,LAR,10,7,6000,11.29
 Courtland Sutton,DEN,WR,2,JAX,29,16,6200,11.27
 Brandin Cooks,HOU,WR,12,NYJ,32,24,6500,11.27
 Michael Pittman Jr.,IND,WR,16,ARI,5,26,6400,11.25
 Jaylen Waddle,MIA,WR,5,TB,28,31,5400,11.23
 Hunter Renfrow,LV,WR,11,CIN,14,12,6100,11.23
 Chase Claypool,PIT,WR,15,TEN,18,31,6400,11.22
 DeVonta Smith,PHI,WR,12,NYG,23,18,6400,11.22
 Robert Woods,LAR,WR,5,SEA,30,22,6300,11.22
 Emmanuel Sanders,BUF,WR,9,JAX,26,24,6500,11.2
 CeeDee Lamb,DAL,WR,18,PHI,7,2,7400,11.2
 Odell Beckham Jr.,LAR,WR,15,SEA,25,6,6500,11.19
 DJ Moore,CAR,WR,18,TB,9,11,6100,11.19
 Adam Thielen,MIN,WR,16,LAR,6,9,7200,11.18
 DeVonta Smith,PHI,WR,7,LV,13,4,5800,11.17
 Odell Beckham Jr.,CLE,WR,5,LAC,7,3,6400,11.16
 Amari Cooper,DAL,WR,8,MIN,16,19,6900,11.16
 Brandin Cooks,HOU,WR,15,JAX,21,19,6900,11.15
 Mike Williams,LAC,WR,2,DAL,23,27,5600,11.14
 Terry McLaurin,WAS,WR,18,NYG,21,16,6700,11.14
 Hunter Renfrow,LV,WR,10,KC,26,16,6000,11.13
 Mike Williams,LAC,WR,12,DEN,5,17,6600,11.11
 Antonio Brown,TB,WR,5,MIA,23,12,6500,11.11
 Marquise Brown,BAL,WR,15,GB,6,16,6700,11.11
 Brandin Cooks,HOU,WR,13,IND,21,25,6700,11.11
 Courtland Sutton,DEN,WR,5,PIT,15,28,6100,11.1
 Marvin Jones Jr.,JAX,WR,1,HOU,30,27,5800,11.08
 Brandon Aiyuk,SF,WR,4,SEA,27,20,5700,11.06
 Tee Higgins,CIN,WR,8,NYJ,28,4,6300,11.06
 Jaylen Waddle,MIA,WR,7,ATL,23,23,5900,11.04
 Kenny Golladay,NYG,WR,4,NO,5,18,5900,11.03
 Jarvis Landry,CLE,WR,11,DET,29,17,6300,11.03
 Jakobi Meyers,NE,WR,7,NYJ,19,3,5700,11.03
 JuJu Smith-Schuster,PIT,WR,2,LV,14,12,6000,11
 Jakobi Meyers,NE,WR,5,HOU,26,7,5900,10.99
 Christian Kirk,ARI,WR,15,DET,30,13,6000,10.98
 Amari Cooper,DAL,WR,16,WAS,28,30,6500,10.94
 Tyler Lockett,SEA,WR,7,NO,4,21,6600,10.94
 Tee Higgins,CIN,WR,9,CLE,10,20,6600,10.94
 Marvin Jones Jr.,JAX,WR,8,SEA,24,13,6400,10.91
 Corey Davis,NYJ,WR,4,TEN,23,31,5700,10.91
 Chase Claypool,PIT,WR,1,BUF,14,6,6000,10.9
 Michael Pittman Jr.,IND,WR,3,TEN,31,32,5600,10.9
 DeVonta Smith,PHI,WR,3,DAL,23,29,5700,10.89
 Chase Claypool,PIT,WR,8,CLE,11,23,6500,10.87
 Laviska Shenault Jr.,JAX,WR,1,HOU,30,27,5600,10.87
 Darnell Mooney,CHI,WR,11,BAL,23,14,6000,10.87
 Tee Higgins,CIN,WR,12,PIT,17,22,6200,10.86
 Elijah Moore,NYJ,WR,12,HOU,30,22,6400,10.85
 Michael Pittman Jr.,IND,WR,4,MIA,22,19,5800,10.85
 Christian Kirk,ARI,WR,16,IND,15,20,7200,10.84
 DJ Moore,CAR,WR,16,TB,9,11,6400,10.84
 Chase Claypool,PIT,WR,9,CHI,23,31,6300,10.83
 DeVonta Smith,PHI,WR,2,SF,30,7,5600,10.82
 Christian Kirk,ARI,WR,11,SEA,20,9,6500,10.81
 DeVonta Smith,PHI,WR,5,CAR,5,8,6000,10.8
 DeVonta Smith,PHI,WR,4,KC,30,27,5900,10.8
 DeVonta Smith,PHI,WR,17,WAS,31,30,6100,10.79
 Christian Kirk,ARI,WR,17,DAL,10,22,6400,10.79
 Kadarius Toney,NYG,WR,9,LV,15,3,5700,10.79
 Marquise Brown,BAL,WR,17,LAR,9,11,6300,10.79
 Chosen Anderson,CAR,WR,1,NYJ,28,20,6200,10.78
 JuJu Smith-Schuster,PIT,WR,1,BUF,14,6,6400,10.78
 Jakobi Meyers,NE,WR,6,DAL,20,27,5800,10.77
 Allen Robinson II,CHI,WR,5,LV,11,5,6100,10.76
 Mike Williams,LAC,WR,17,DEN,3,8,6600,10.75
 Michael Gallup,DAL,WR,11,KC,24,20,5400,10.74
 Cole Beasley,BUF,WR,15,CAR,4,5,5800,10.74
 Jarvis Landry,CLE,WR,9,CIN,9,15,5900,10.74
 Mike Williams,LAC,WR,13,CIN,8,8,6500,10.72
 Odell Beckham Jr.,LAR,WR,17,BAL,27,29,6500,10.7
 Courtland Sutton,DEN,WR,10,PHI,16,5,6600,10.7
 Brandon Aiyuk,SF,WR,14,CIN,13,16,6400,10.69
 Odell Beckham Jr.,LAR,WR,13,JAX,20,19,6000,10.68
 Antonio Brown,TB,WR,4,NE,4,5,6000,10.68
 Elijah Moore,NYJ,WR,13,PHI,11,3,6100,10.68
 Marquez Callaway,NO,WR,1,GB,9,5,5200,10.68
 Chosen Anderson,CAR,WR,3,HOU,15,9,6100,10.67
 Antonio Brown,TB,WR,1,DAL,24,31,5700,10.65
 Jerry Jeudy,DEN,WR,14,DET,29,20,6300,10.64
 Jaylen Waddle,MIA,WR,4,IND,21,28,5400,10.64
 JuJu Smith-Schuster,PIT,WR,4,GB,16,10,6000,10.64
 Brandon Aiyuk,SF,WR,16,TEN,14,31,5800,10.63
 Marvin Jones Jr.,JAX,WR,6,MIA,30,29,6100,10.63
 Odell Beckham Jr.,LAR,WR,18,SF,7,22,6500,10.61
 A.J. Green,ARI,WR,15,DET,30,13,5700,10.61
 Courtland Sutton,DEN,WR,1,NYG,11,9,5800,10.58
 Laviska Shenault Jr.,JAX,WR,5,TEN,25,32,5800,10.58
 Michael Pittman Jr.,IND,WR,5,BAL,15,8,5800,10.58
 Van Jefferson,LAR,WR,13,JAX,20,19,5800,10.55
 Emmanuel Sanders,BUF,WR,6,TEN,24,32,6800,10.51
 Jerry Jeudy,DEN,WR,10,PHI,16,5,6200,10.51
 Odell Beckham Jr.,CLE,WR,6,ARI,5,23,6000,10.5
 Van Jefferson,LAR,WR,15,SEA,25,6,6400,10.48
 Marvin Jones Jr.,JAX,WR,2,DEN,8,23,6100,10.48
 Emmanuel Sanders,BUF,WR,4,HOU,15,9,5800,10.47
 Terry McLaurin,WAS,WR,16,DAL,10,25,7000,10.47
 Sterling Shepard,NYG,WR,8,KC,29,23,6500,10.46
 Kenny Golladay,NYG,WR,2,WAS,14,25,5900,10.45
 DeVonta Smith,PHI,WR,15,WAS,27,30,6000,10.45
 Tyler Boyd,CIN,WR,1,MIN,25,28,5900,10.45
 Brandin Cooks,HOU,WR,14,SEA,23,6,6500,10.44
 Sterling Shepard,NYG,WR,2,WAS,14,25,6100,10.44
 Jakobi Meyers,NE,WR,9,CAR,4,5,5500,10.44
 Christian Kirk,ARI,WR,10,CAR,4,4,6700,10.43
 Marquise Brown,BAL,WR,1,LV,26,22,6200,10.41
 Christian Kirk,ARI,WR,9,SF,13,9,6400,10.41
 DJ Moore,CAR,WR,15,BUF,1,1,6600,10.41
 DJ Moore,CAR,WR,17,NO,6,21,6400,10.41
 Jakobi Meyers,NE,WR,2,NYJ,13,14,5500,10.41
 Odell Beckham Jr.,CLE,WR,3,CHI,14,29,6500,10.39
 Julio Jones,TEN,WR,14,JAX,26,26,6500,10.39
 Odell Beckham Jr.,LAR,WR,16,MIN,31,32,6600,10.39
 Brandon Aiyuk,SF,WR,12,MIN,28,31,6300,10.38
 Tim Patrick,DEN,WR,4,BAL,24,17,6100,10.36
 Jaylen Waddle,MIA,WR,6,JAX,28,12,5500,10.36
 Chase Claypool,PIT,WR,14,MIN,31,32,6200,10.35
 Jerry Jeudy,DEN,WR,9,DAL,18,25,5800,10.34
 Kadarius Toney,NYG,WR,6,LAR,19,17,6000,10.33
 Jakobi Meyers,NE,WR,8,LAC,17,2,5700,10.33
 DeVonta Smith,PHI,WR,10,DEN,3,12,6200,10.32
 Van Jefferson,LAR,WR,14,ARI,3,13,6100,10.31
 Terry McLaurin,WAS,WR,17,PHI,8,2,7000,10.31
 DeVonta Smith,PHI,WR,1,ATL,29,32,5300,10.3
 Amari Cooper,DAL,WR,18,PHI,7,2,7000,10.3
 Chase Claypool,PIT,WR,12,CIN,10,8,6500,10.29
 Tyler Boyd,CIN,WR,6,DET,25,10,6300,10.29
 DeVante Parker,MIA,WR,2,BUF,7,10,5800,10.27
 Hunter Renfrow,LV,WR,9,NYG,19,19,5600,10.26
 Chase Claypool,PIT,WR,18,BAL,27,31,5800,10.25
 Kenny Golladay,NYG,WR,1,DEN,22,13,6200,10.24
 Michael Gallup,DAL,WR,15,NYG,20,23,5900,10.24
 Tee Higgins,CIN,WR,7,BAL,12,6,6100,10.24
 Emmanuel Sanders,BUF,WR,5,KC,31,26,6200,10.2
 Marquise Brown,BAL,WR,16,CIN,16,16,6400,10.2
 Jerry Jeudy,DEN,WR,8,WAS,32,31,6000,10.18
 DJ Chark,JAX,WR,4,CIN,7,19,6200,10.16
 Ja'Marr Chase,CIN,WR,1,MIN,25,28,5500,10.16
 Jarvis Landry,CLE,WR,1,KC,16,3,6400,10.16
 DJ Chark,JAX,WR,1,HOU,30,27,6100,10.15
 Marvin Jones Jr.,JAX,WR,9,BUF,1,1,6000,10.14
 Cole Beasley,BUF,WR,5,KC,31,26,5600,10.13
 Cole Beasley,BUF,WR,10,NYJ,32,8,6100,10.11
 K.J. Osborn,MIN,WR,15,CHI,25,29,6000,10.1
 Jakobi Meyers,NE,WR,11,ATL,28,25,5900,10.09
 Nelson Agholor,NE,WR,2,NYJ,13,14,5800,10.08
 Odell Beckham Jr.,LAR,WR,14,ARI,3,13,5900,10.08
 Rashod Bateman,BAL,WR,11,CHI,26,30,5800,10.07
 DeVonta Smith,PHI,WR,9,LAC,16,2,5800,10.07
 DJ Chark,JAX,WR,3,ARI,11,24,5800,10.06
 Cole Beasley,BUF,WR,2,MIA,11,5,5400,10.06
 Tyler Boyd,CIN,WR,2,CHI,27,30,5700,10.02
 Hunter Renfrow,LV,WR,12,DAL,13,19,6200,10.02
 Van Jefferson,LAR,WR,16,MIN,31,32,6300,10.01
 Amari Cooper,DAL,WR,13,NO,13,26,7000,10
 Allen Robinson II,CHI,WR,7,TB,20,25,5800,10
 Jakobi Meyers,NE,WR,18,MIA,14,15,6000,10
 Emmanuel Sanders,BUF,WR,10,NYJ,32,8,6300,9.99
 Cole Beasley,BUF,WR,3,WAS,19,23,5400,9.99
 Julio Jones,TEN,WR,6,BUF,1,1,6500,9.98
 Marquise Brown,BAL,WR,2,KC,17,11,6200,9.97
 Amon-Ra St. Brown,DET,WR,16,ATL,29,28,6500,9.96
 Brandon Aiyuk,SF,WR,10,LAR,8,8,5800,9.95
 Jerry Jeudy,DEN,WR,12,LAC,21,2,6100,9.95
 Jaylen Waddle,MIA,WR,8,BUF,1,1,6400,9.94
 Russell Gage,ATL,WR,1,PHI,21,25,5700,9.93
 Chosen Anderson,CAR,WR,2,NO,1,4,6300,9.91
 Jarvis Landry,CLE,WR,8,PIT,15,27,6000,9.91
 Brandon Aiyuk,SF,WR,11,JAX,17,16,6000,9.9
 Julio Jones,TEN,WR,7,KC,30,17,6900,9.89
 Chase Claypool,PIT,WR,11,LAC,15,2,6200,9.88
 Kenny Golladay,NYG,WR,3,ATL,30,25,5600,9.87
 Michael Gallup,DAL,WR,16,WAS,28,30,5700,9.87
 Marvin Jones Jr.,JAX,WR,10,IND,24,29,5900,9.87
 Marvin Jones Jr.,JAX,WR,12,ATL,27,21,5900,9.87
 Van Jefferson,LAR,WR,10,SF,15,10,5500,9.87
 Darnell Mooney,CHI,WR,18,MIN,30,32,6300,9.87
 Jarvis Landry,CLE,WR,14,BAL,18,22,6400,9.85
 DeVonta Smith,PHI,WR,16,NYG,22,19,5900,9.84
 A.J. Green,ARI,WR,16,IND,15,20,5900,9.84
 Chosen Anderson,CAR,WR,4,DAL,17,24,5700,9.83
 Jarvis Landry,CLE,WR,16,GB,10,14,6600,9.83
 Marquise Brown,BAL,WR,18,PIT,22,18,6200,9.83
 Laviska Shenault Jr.,JAX,WR,6,MIA,30,29,5700,9.81
 Tyler Lockett,SEA,WR,8,JAX,27,18,6600,9.8
 Allen Robinson II,CHI,WR,6,GB,11,11,5900,9.79
 Michael Pittman Jr.,IND,WR,1,SEA,19,24,5300,9.79
 Michael Gallup,DAL,WR,14,WAS,28,29,6100,9.77
 Darnell Mooney,CHI,WR,14,GB,6,17,6400,9.76
 Laviska Shenault Jr.,JAX,WR,8,SEA,24,13,5800,9.76
 Cole Beasley,BUF,WR,8,MIA,31,30,6100,9.76
 Jerry Jeudy,DEN,WR,15,CIN,16,17,6100,9.75
 Emmanuel Sanders,BUF,WR,3,WAS,19,23,5200,9.74
 Darnell Mooney,CHI,WR,15,MIN,31,32,6100,9.74
 Kadarius Toney,NYG,WR,11,TB,13,18,5500,9.74
 Jarvis Landry,CLE,WR,10,NE,5,10,6100,9.74
 Brandon Aiyuk,SF,WR,17,HOU,29,20,5900,9.73
 Jerry Jeudy,DEN,WR,13,KC,18,16,6100,9.71
 K.J. Osborn,MIN,WR,18,CHI,17,21,6400,9.7
 Darnell Mooney,CHI,WR,16,SEA,24,7,6100,9.7
 Corey Davis,NYJ,WR,11,MIA,28,27,6400,9.69
 Darnell Mooney,CHI,WR,7,TB,20,25,5900,9.69
 Michael Gallup,DAL,WR,1,TB,10,19,5800,9.68
 DJ Chark,JAX,WR,2,DEN,8,23,6000,9.67
 Mike Williams,LAC,WR,1,WAS,3,2,5700,9.65
 Mike Evans,TB,WR,17,NYJ,32,9,7700,9.65
 Tim Patrick,DEN,WR,7,CLE,19,29,6000,9.65
 Julio Jones,TEN,WR,9,LAR,11,8,6500,9.65
 Corey Davis,NYJ,WR,3,DEN,3,12,5900,9.65
 Russell Gage,ATL,WR,14,CAR,4,7,6200,9.65
 Emmanuel Sanders,BUF,WR,11,IND,19,29,5800,9.64
 Michael Gallup,DAL,WR,17,ARI,5,27,5800,9.63
 Darnell Mooney,CHI,WR,17,NYG,21,19,6000,9.62
 Jakobi Meyers,NE,WR,17,JAX,20,18,5800,9.62
 Hunter Renfrow,LV,WR,7,PHI,16,7,5600,9.61
 Sterling Shepard,NYG,WR,1,DEN,22,13,5500,9.61
 Cole Beasley,BUF,WR,6,TEN,24,32,5500,9.58
 Jamison Crowder,NYJ,WR,9,IND,17,25,6000,9.58
 Jarvis Landry,CLE,WR,17,PIT,23,23,6200,9.57
 Cole Beasley,BUF,WR,11,IND,19,29,5700,9.56
 Russell Gage,ATL,WR,18,NO,4,14,5700,9.55
 Kenny Golladay,NYG,WR,11,TB,13,18,5800,9.54
 Elijah Moore,NYJ,WR,1,CAR,18,10,5000,9.53
 Jaylen Waddle,MIA,WR,2,BUF,7,10,5500,9.53
 Christian Kirk,ARI,WR,4,LAR,13,13,6000,9.52
 Christian Kirk,ARI,WR,7,HOU,24,5,6200,9.51
 Corey Davis,NYJ,WR,7,NE,7,15,5900,9.51
 Julio Jones,TEN,WR,15,PIT,24,24,6000,9.51
 Randall Cobb,GB,WR,8,ARI,2,20,5300,9.51
 Laviska Shenault Jr.,JAX,WR,2,DEN,8,23,5600,9.51
 Rondale Moore,ARI,WR,3,JAX,27,21,5600,9.5
 Kadarius Toney,NYG,WR,8,KC,29,23,5500,9.49
 Marquez Valdes-Scantling,GB,WR,17,MIN,30,32,5800,9.47
 A.J. Green,ARI,WR,5,SF,19,17,5700,9.47
 Jakobi Meyers,NE,WR,12,TEN,19,32,5700,9.44
 Henry Ruggs III,LV,WR,7,PHI,16,7,5700,9.43
 DeVante Parker,MIA,WR,16,NO,8,24,6100,9.42
 Hunter Renfrow,LV,WR,6,DEN,2,15,5700,9.42
 Jamison Crowder,NYJ,WR,14,NO,14,28,5500,9.42
 Henry Ruggs III,LV,WR,4,LAC,8,2,5900,9.41
 Henry Ruggs III,LV,WR,5,CHI,18,29,5900,9.4
 A.J. Green,ARI,WR,7,HOU,24,5,5600,9.39
 Christian Kirk,ARI,WR,3,JAX,27,21,5700,9.38
 A.J. Green,ARI,WR,18,SEA,23,9,5700,9.38
 Jarvis Landry,CLE,WR,18,CIN,18,17,6000,9.38
 Hunter Renfrow,LV,WR,5,CHI,18,29,5800,9.38
 Chase Claypool,PIT,WR,16,KC,17,12,5900,9.37
 Chosen Anderson,CAR,WR,5,PHI,17,16,5600,9.37
 Jakobi Meyers,NE,WR,1,MIA,12,23,5400,9.36
 DeVonta Smith,PHI,WR,18,DAL,13,26,6000,9.34
 Chase Claypool,PIT,WR,5,DEN,2,13,6000,9.34
 Tim Patrick,DEN,WR,3,NYJ,9,4,5900,9.33
 Jaylen Waddle,MIA,WR,1,NE,8,12,5200,9.33
 Kenny Golladay,NYG,WR,12,PHI,13,3,5900,9.33
 Darnell Mooney,CHI,WR,3,CLE,20,17,5600,9.33
 DeVante Parker,MIA,WR,1,NE,8,12,6100,9.32
 Jakobi Meyers,NE,WR,3,NO,6,14,5300,9.32
 Chase Claypool,PIT,WR,17,CLE,14,12,5800,9.31
 Michael Gallup,DAL,WR,13,NO,13,26,6500,9.3
 Russell Gage,ATL,WR,15,SF,9,20,6000,9.29
 Cole Beasley,BUF,WR,18,NYJ,32,13,5500,9.29
 Brandon Aiyuk,SF,WR,18,LAR,8,7,6000,9.28
 Christian Kirk,ARI,WR,2,MIN,18,24,5600,9.25
 Darnell Mooney,CHI,WR,5,LV,11,5,5600,9.24
 Tyler Boyd,CIN,WR,17,KC,15,12,6200,9.24
 Christian Kirk,ARI,WR,8,GB,8,12,6400,9.23
 Christian Kirk,ARI,WR,13,CHI,16,26,6200,9.23
 Darius Slayton,NYG,WR,3,ATL,30,25,5400,9.22
 Gabe Davis,BUF,WR,18,NYJ,32,13,5200,9.22
 Russell Gage,ATL,WR,13,TB,10,14,5900,9.21
 DeVante Parker,MIA,WR,4,IND,21,28,5400,9.18
 Marquez Callaway,NO,WR,2,CAR,9,22,5700,9.18
 Kenny Golladay,NYG,WR,9,LV,15,3,6000,9.17
 Cole Beasley,BUF,WR,12,NO,9,26,5700,9.17
 Kenny Golladay,NYG,WR,17,CHI,22,26,5500,9.16
 Laviska Shenault Jr.,JAX,WR,3,ARI,11,24,5400,9.15
 Jarvis Landry,CLE,WR,7,DEN,2,17,6000,9.14
 Courtland Sutton,DEN,WR,12,LAC,21,2,6000,9.13
 Tim Patrick,DEN,WR,6,LV,9,3,6100,9.12
 Cole Beasley,BUF,WR,17,ATL,26,28,5600,9.12
 Courtland Sutton,DEN,WR,17,LAC,25,4,5300,9.1
 Cole Beasley,BUF,WR,1,PIT,2,15,5500,9.09
 Cole Beasley,BUF,WR,14,TB,9,13,5900,9.09
 Rashod Bateman,BAL,WR,12,CLE,11,16,5500,9.08
 Marquez Callaway,NO,WR,8,TB,9,16,5900,9.07
 Emmanuel Sanders,BUF,WR,2,MIA,11,5,5100,9.06
 Darnell Mooney,CHI,WR,6,GB,11,11,5600,9.05
 Mecole Hardman,KC,WR,7,TEN,25,32,5400,9.04
 Jarvis Landry,CLE,WR,12,BAL,22,20,6200,9.04
 Nelson Agholor,NE,WR,4,TB,31,32,5400,9.03
 Sammy Watkins,BAL,WR,3,DET,28,15,5700,9.02
 Jamison Crowder,NYJ,WR,5,ATL,28,24,6000,9.02
 Jakobi Meyers,NE,WR,10,CLE,9,18,5500,9.02
 Allen Lazard,GB,WR,16,CLE,13,10,5200,9.01
 Tyler Boyd,CIN,WR,9,CLE,10,20,5900,9.01
 Jakobi Meyers,NE,WR,16,BUF,1,1,5700,9.01
 Donovan Peoples-Jones,CLE,WR,15,LV,28,5,5900,9
 Sterling Shepard,NYG,WR,6,LAR,19,17,6200,9
 DeVante Parker,MIA,WR,3,LV,12,19,5700,8.99
 Tyler Boyd,CIN,WR,16,BAL,19,23,6200,8.99
 Tim Patrick,DEN,WR,2,JAX,29,16,5400,8.98
 Chosen Anderson,CAR,WR,7,NYG,29,22,5500,8.98
 DeVante Parker,MIA,WR,13,NYG,14,15,5400,8.98
 JuJu Smith-Schuster,PIT,WR,5,DEN,2,13,5900,8.98
 Davante Adams,GB,WR,18,DET,31,20,8800,8.95
 A.J. Green,ARI,WR,10,CAR,4,4,5600,8.95
 Tyler Boyd,CIN,WR,7,BAL,12,6,5800,8.95
 Kenny Golladay,NYG,WR,13,MIA,24,30,5800,8.94
 Tim Patrick,DEN,WR,5,PIT,15,28,6000,8.94
 Jaylen Waddle,MIA,WR,3,LV,12,19,5500,8.94
 Jamison Crowder,NYJ,WR,12,HOU,30,22,5900,8.93
 Christian Kirk,ARI,WR,14,LAR,7,12,5800,8.92
 Darnell Mooney,CHI,WR,2,CIN,20,29,5500,8.92
 Marquez Callaway,NO,WR,7,SEA,27,26,5800,8.9
 Rashod Bateman,BAL,WR,10,MIA,29,29,5500,8.89
 Laviska Shenault Jr.,JAX,WR,12,ATL,27,21,5600,8.89
 Van Jefferson,LAR,WR,12,GB,6,9,5400,8.88
 Michael Pittman Jr.,IND,WR,2,LAR,5,3,5200,8.88
 Brandon Aiyuk,SF,WR,3,GB,18,11,5500,8.87
 Courtland Sutton,DEN,WR,14,DET,29,20,6000,8.86
 Van Jefferson,LAR,WR,17,BAL,27,29,6000,8.85
 Gabe Davis,BUF,WR,15,CAR,4,5,4900,8.84
 DeVante Parker,MIA,WR,17,TEN,17,31,5900,8.84
 Laviska Shenault Jr.,JAX,WR,4,CIN,7,19,5500,8.84
 Jakobi Meyers,NE,WR,13,BUF,1,1,5700,8.83
 Hunter Renfrow,LV,WR,4,LAC,8,2,5600,8.82
 Tyler Boyd,CIN,WR,8,NYJ,28,4,5800,8.81
 A.J. Green,ARI,WR,11,SEA,20,9,5400,8.8
 Chosen Anderson,CAR,WR,8,ATL,25,24,5700,8.8
 Darnell Mooney,CHI,WR,4,DET,28,15,5200,8.8
 Henry Ruggs III,LV,WR,3,MIA,13,10,5600,8.79
 Odell Beckham Jr.,LAR,WR,12,GB,6,9,5800,8.79
 Marvin Jones Jr.,JAX,WR,15,HOU,29,22,5700,8.79
 Nelson Agholor,NE,WR,3,NO,6,14,5600,8.76
 Russell Gage,ATL,WR,10,DAL,20,26,6000,8.76
 Zach Pascal,IND,WR,3,TEN,31,32,5300,8.75
 Olamide Zaccheaus,ATL,WR,5,NYJ,10,3,5100,8.75
 Amon-Ra St. Brown,DET,WR,15,ARI,5,21,5900,8.74
 Odell Beckham Jr.,CLE,WR,8,PIT,15,27,5700,8.73
 Darnell Mooney,CHI,WR,1,LAR,1,1,5500,8.73
 Tyler Boyd,CIN,WR,11,LV,22,6,5600,8.73
 Marquez Valdes-Scantling,GB,WR,2,DET,28,26,5200,8.71
 Darnell Mooney,CHI,WR,8,SF,14,17,5700,8.71
 Kadarius Toney,NYG,WR,5,DAL,22,30,5300,8.71
 K.J. Osborn,MIN,WR,14,PIT,22,23,5500,8.7
 Chosen Anderson,CAR,WR,6,MIN,18,18,5500,8.69
 Mecole Hardman,KC,WR,3,LAC,7,1,5400,8.69
 A.J. Green,ARI,WR,17,DAL,10,22,5600,8.68
 T.Y. Hilton,IND,WR,8,TEN,21,32,6200,8.68
 Corey Davis,NYJ,WR,10,BUF,1,1,6200,8.68
 Jakobi Meyers,NE,WR,15,IND,11,15,5900,8.68
 Henry Ruggs III,LV,WR,6,DEN,2,15,5500,8.67
 Rashod Bateman,BAL,WR,9,MIN,17,26,5400,8.67
 Courtland Sutton,DEN,WR,13,KC,18,16,6000,8.66
 Tyrell Williams,DET,WR,1,SF,5,14,5400,8.66
 William Fuller V,MIA,WR,4,IND,21,28,5300,8.65
 Mecole Hardman,KC,WR,1,CLE,20,26,5400,8.64
 Christian Kirk,ARI,WR,5,SF,19,17,6100,8.64
 Allen Robinson II,CHI,WR,8,SF,14,17,5600,8.64
 Marquez Valdes-Scantling,GB,WR,14,CHI,17,23,5400,8.63
 A.J. Green,ARI,WR,8,GB,8,12,5600,8.63
 Marvin Jones Jr.,JAX,WR,11,SF,11,10,5700,8.63
 Jamison Crowder,NYJ,WR,8,CIN,5,11,5600,8.63
 Kenny Golladay,NYG,WR,15,DAL,15,28,5400,8.62
 Van Jefferson,LAR,WR,9,TEN,23,32,5500,8.61
 Cole Beasley,BUF,WR,13,NE,2,5,5700,8.61
 Sammy Watkins,BAL,WR,5,IND,15,24,5500,8.6
 Marvin Jones Jr.,JAX,WR,16,NYJ,32,10,5600,8.6
 Zach Pascal,IND,WR,4,MIA,22,19,5100,8.59
 Sterling Shepard,NYG,WR,14,LAC,20,2,5700,8.59
 Tyler Boyd,CIN,WR,12,PIT,17,22,5800,8.58
 Russell Gage,ATL,WR,17,BUF,1,1,6100,8.57
 Mecole Hardman,KC,WR,6,WAS,31,28,5500,8.56
 DeVante Parker,MIA,WR,18,NE,2,5,5600,8.54
 Rondale Moore,ARI,WR,7,HOU,24,5,5800,8.53
 Marvin Jones Jr.,JAX,WR,13,LAR,12,17,5600,8.53
 Jamison Crowder,NYJ,WR,11,MIA,28,27,5700,8.53
 Rashod Bateman,BAL,WR,13,PIT,22,24,5500,8.52
 Russell Gage,ATL,WR,8,CAR,6,12,5600,8.52
 Joshua Palmer,LAC,WR,16,HOU,27,20,4900,8.47
 Zach Pascal,IND,WR,2,LAR,5,3,5100,8.45
 Jamison Crowder,NYJ,WR,18,BUF,1,1,5500,8.45
 T.Y. Hilton,IND,WR,10,JAX,22,23,6000,8.44
 Jalen Reagor,PHI,WR,2,SF,30,7,5200,8.43
 Emmanuel Sanders,BUF,WR,12,NO,9,26,5800,8.42
 Jerry Jeudy,DEN,WR,16,LV,26,5,5800,8.42
 Van Jefferson,LAR,WR,18,SF,7,22,5800,8.41
 Marvin Jones Jr.,JAX,WR,14,TEN,24,31,5400,8.41
 Jamison Crowder,NYJ,WR,7,NE,7,15,5800,8.41
 Marquez Valdes-Scantling,GB,WR,15,BAL,17,18,5500,8.4
 Bryan Edwards,LV,WR,9,NYG,19,19,5300,8.39
 Marvin Jones Jr.,JAX,WR,18,IND,15,19,5400,8.39
 Tyler Boyd,CIN,WR,14,SF,8,14,5900,8.39
 Mecole Hardman,KC,WR,4,PHI,8,2,5500,8.38
 Allen Lazard,GB,WR,17,MIN,30,32,5600,8.37
