Name,Team,Pos,Week,Opponent,Opponent Rank,Opponent Position Rank,Salary,Projection
 DJ Moore,CAR,WR,16,DET,32,31,7100,10.61
 Mike Williams,LAC,WR,11,KC,29,28,6500,10.61
 Gabe Davis,BUF,WR,14,NYJ,4,3,6200,10.6
 Garrett Wilson,NYJ,WR,4,PIT,21,22,6100,10.6
 Courtland Sutton,DEN,WR,8,JAX,15,18,6600,10.6
 Christian Kirk,JAX,WR,9,LV,28,18,6300,10.6
 Christian Kirk,JAX,WR,3,LAC,16,15,7100,10.6
 DK Metcalf,SEA,WR,2,SF,6,15,6800,10.59
 Christian Kirk,JAX,WR,10,KC,27,25,6800,10.59
 Drake London,ATL,WR,3,SEA,21,14,6000,10.57
 Brandon Aiyuk,SF,WR,17,LV,25,14,6600,10.55
 Allen Lazard,GB,WR,12,PHI,2,7,6300,10.54
 DJ Moore,CAR,WR,18,NO,7,12,7300,10.54
 Michael Pittman Jr.,IND,WR,18,HOU,19,3,7300,10.54
 Tyler Lockett,SEA,WR,17,NYJ,2,2,6000,10.53
 JuJu Smith-Schuster,KC,WR,17,DEN,4,1,6800,10.53
 Jerry Jeudy,DEN,WR,10,TEN,24,30,6400,10.52
 Allen Lazard,GB,WR,5,NYG,7,2,6400,10.51
 Jaylen Waddle,MIA,WR,18,NYJ,3,2,7200,10.5
 DeVonta Smith,PHI,WR,9,HOU,21,5,6400,10.5
 Michael Pittman Jr.,IND,WR,13,DAL,5,14,6900,10.5
 Adam Thielen,MIN,WR,14,DET,32,28,6400,10.49
 Brandin Cooks,HOU,WR,8,TEN,25,30,6100,10.49
 Terry McLaurin,WAS,WR,16,SF,1,19,7000,10.48
 Mike Williams,LAC,WR,18,DEN,5,1,7400,10.46
 Courtland Sutton,DEN,WR,12,CAR,20,17,7100,10.46
 Michael Pittman Jr.,IND,WR,11,PHI,3,8,6700,10.46
 Rashod Bateman,BAL,WR,3,NE,5,12,6800,10.45
 Terry McLaurin,WAS,WR,3,PHI,12,13,6900,10.45
 DJ Moore,CAR,WR,3,NO,9,8,6400,10.44
 Brandon Aiyuk,SF,WR,11,ARI,25,12,6600,10.41
 Darnell Mooney,CHI,WR,1,SF,5,18,6200,10.41
 JuJu Smith-Schuster,KC,WR,1,ARI,9,29,6300,10.41
 JuJu Smith-Schuster,KC,WR,13,CIN,11,7,6900,10.41
 Josh Reynolds,DET,WR,4,SEA,22,8,5900,10.4
 Brandon Aiyuk,SF,WR,4,LAR,16,31,6000,10.39
 Curtis Samuel,WAS,WR,4,DAL,10,12,6200,10.39
 DeVonta Smith,PHI,WR,6,DAL,5,19,6600,10.38
 DeVonta Smith,PHI,WR,10,WAS,16,27,6300,10.37
 Adam Thielen,MIN,WR,2,PHI,28,25,6000,10.36
 Terry McLaurin,WAS,WR,8,IND,11,2,6800,10.36
 JuJu Smith-Schuster,KC,WR,5,LV,22,21,6300,10.35
 Garrett Wilson,NYJ,WR,14,BUF,6,22,7200,10.35
 Drake London,ATL,WR,17,ARI,30,8,6700,10.34
 Brandin Cooks,HOU,WR,7,LV,28,21,6300,10.34
 Christian Watson,GB,WR,16,MIA,29,14,7700,10.33
 Rashod Bateman,BAL,WR,2,MIA,2,10,6400,10.33
 Garrett Wilson,NYJ,WR,12,CHI,14,11,6000,10.33
 Rashod Bateman,BAL,WR,4,BUF,2,6,6600,10.32
 Tyler Lockett,SEA,WR,3,ATL,27,29,6600,10.31
 Drake London,ATL,WR,18,TB,14,24,6500,10.31
 Brandon Aiyuk,SF,WR,7,KC,31,29,6300,10.29
 Mike Evans,TB,WR,14,SF,1,24,7000,10.29
 Garrett Wilson,NYJ,WR,3,CIN,10,6,6100,10.28
 Robert Woods,TEN,WR,1,NYG,19,13,5600,10.28
 Terry McLaurin,WAS,WR,6,CHI,14,10,6500,10.27
 Gabe Davis,BUF,WR,13,NE,6,6,6500,10.25
 Jerry Jeudy,DEN,WR,5,IND,13,5,6500,10.25
 Drake London,ATL,WR,6,SF,1,8,6100,10.23
 Adam Thielen,MIN,WR,3,DET,29,26,6000,10.21
 Michael Pittman Jr.,IND,WR,17,NYG,22,11,7200,10.21
 DJ Moore,CAR,WR,9,CIN,12,11,7000,10.2
 Adam Thielen,MIN,WR,15,IND,10,2,6600,10.19
 Terry McLaurin,WAS,WR,18,DAL,9,29,7000,10.18
 Zay Jones,JAX,WR,18,TEN,26,32,6600,10.18
 Allen Lazard,GB,WR,9,DET,32,28,6500,10.17
 Christian Kirk,JAX,WR,1,WAS,27,28,5800,10.15
 Christian Kirk,JAX,WR,16,NYJ,4,2,7100,10.14
 DK Metcalf,SEA,WR,8,NYG,12,3,7000,10.12
 Diontae Johnson,PIT,WR,5,BUF,2,4,6700,10.12
 Curtis Samuel,WAS,WR,3,PHI,12,13,6300,10.11
 JuJu Smith-Schuster,KC,WR,4,TB,3,16,6100,10.11
 Diontae Johnson,PIT,WR,7,MIA,26,25,6500,10.1
 Diontae Johnson,PIT,WR,16,LV,25,12,6600,10.09
 Zay Jones,JAX,WR,17,HOU,19,3,6300,10.08
 Allen Lazard,GB,WR,18,DET,31,30,6400,10.08
 Brandon Aiyuk,SF,WR,16,WAS,7,16,6800,10.08
 Hunter Renfrow,LV,WR,2,ARI,32,11,5600,10.08
 DJ Moore,CAR,WR,4,ARI,29,16,6100,10.07
 Hunter Renfrow,LV,WR,1,LAC,26,3,5900,10.07
 Jakobi Meyers,NE,WR,6,CLE,20,20,6600,10.06
 Courtland Sutton,DEN,WR,7,NYJ,13,15,7000,10.05
 Diontae Johnson,PIT,WR,17,BAL,7,19,6600,10.05
 George Pickens,PIT,WR,13,ATL,26,30,6700,10.04
 Diontae Johnson,PIT,WR,18,CLE,13,8,6300,10.02
 Diontae Johnson,PIT,WR,10,NO,16,19,6600,10.02
 Adam Thielen,MIN,WR,6,MIA,27,25,5900,10
 Adam Thielen,MIN,WR,8,ARI,24,9,6200,10
 Allen Robinson II,LAR,WR,2,ATL,30,30,5700,9.99
 Tyler Lockett,SEA,WR,1,DEN,4,9,6300,9.98
 Marquise Brown,ARI,WR,14,NE,7,8,6700,9.98
 Jakobi Meyers,NE,WR,12,MIN,26,27,6700,9.97
 Mike Williams,LAC,WR,14,MIA,21,11,7000,9.95
 Jakobi Meyers,NE,WR,11,NYJ,5,7,6500,9.94
 Curtis Samuel,WAS,WR,8,IND,11,2,5600,9.93
 Courtland Sutton,DEN,WR,10,TEN,24,30,6200,9.92
 Allen Lazard,GB,WR,13,CHI,18,14,6400,9.91
 Jerry Jeudy,DEN,WR,14,KC,24,29,6500,9.9
 Jakobi Meyers,NE,WR,7,CHI,9,4,6800,9.9
 Allen Lazard,GB,WR,4,NE,16,5,6000,9.89
 Adam Thielen,MIN,WR,16,NYG,19,11,6600,9.89
 Rondale Moore,ARI,WR,9,SEA,25,3,5900,9.89
 JuJu Smith-Schuster,KC,WR,14,DEN,2,1,6600,9.88
 Jakobi Meyers,NE,WR,8,NYJ,10,12,6600,9.88
 Joshua Palmer,LAC,WR,12,ARI,30,13,6800,9.88
 Jerry Jeudy,DEN,WR,3,SF,1,7,6800,9.87
 DJ Moore,CAR,WR,10,ATL,31,31,6600,9.85
 Michael Pittman Jr.,IND,WR,9,NE,15,10,6400,9.84
 Keenan Allen,LAC,WR,11,KC,29,28,7000,9.83
 DJ Moore,CAR,WR,14,SEA,26,6,6900,9.81
 Jakobi Meyers,NE,WR,9,IND,9,2,6800,9.81
 Allen Lazard,GB,WR,15,LAR,13,21,6300,9.8
 Romeo Doubs,GB,WR,4,NE,16,5,5900,9.8
 Chris Olave,NO,WR,18,CAR,22,28,6700,9.79
 Jerry Jeudy,DEN,WR,8,JAX,15,18,6400,9.79
 Michael Pittman Jr.,IND,WR,10,LV,29,20,6300,9.79
 Marquise Brown,ARI,WR,17,ATL,27,27,6900,9.78
 Gabe Davis,BUF,WR,17,CIN,10,18,6400,9.75
 DJ Moore,CAR,WR,5,SF,1,6,5900,9.75
 Gabe Davis,BUF,WR,10,MIN,20,27,6500,9.74
 Zay Jones,JAX,WR,13,DET,32,29,6400,9.74
 Allen Robinson II,LAR,WR,3,ARI,32,9,6000,9.73
 Terry McLaurin,WAS,WR,10,PHI,2,8,6900,9.73
 Marquise Brown,ARI,WR,18,SF,1,27,6800,9.72
 Courtland Sutton,DEN,WR,13,BAL,16,26,7200,9.7
 Mike Evans,TB,WR,18,ATL,27,25,7700,9.69
 Terry McLaurin,WAS,WR,7,GB,6,6,6200,9.69
 Romeo Doubs,GB,WR,5,NYG,7,2,5700,9.68
 Christian Watson,GB,WR,12,PHI,2,7,6500,9.67
 Zay Jones,JAX,WR,16,NYJ,4,2,6300,9.67
 DJ Moore,CAR,WR,6,LAR,12,28,5700,9.65
 Adam Thielen,MIN,WR,4,NO,8,9,5800,9.65
 Adam Thielen,MIN,WR,9,WAS,17,26,6200,9.65
 Adam Thielen,MIN,WR,11,DAL,7,22,6000,9.64
 Devin Duvernay,BAL,WR,6,NYG,10,3,6200,9.63
 Michael Gallup,DAL,WR,15,JAX,22,26,5700,9.62
 Garrett Wilson,NYJ,WR,11,NE,8,5,6200,9.62
 Gabe Davis,BUF,WR,9,NYJ,8,8,6600,9.61
 Chase Claypool,PIT,WR,2,NE,10,25,6000,9.61
 Amari Cooper,CLE,WR,1,CAR,7,8,6400,9.61
 Kadarius Toney,KC,WR,11,LAC,24,12,5800,9.6
 Darnell Mooney,CHI,WR,2,GB,25,29,6100,9.59
 DJ Chark,DET,WR,17,CHI,21,21,6000,9.58
 Jerry Jeudy,DEN,WR,6,LAC,26,23,6500,9.58
 Romeo Doubs,GB,WR,6,NYJ,15,17,5500,9.58
 Drake London,ATL,WR,2,LAR,28,32,5600,9.58
 Gabe Davis,BUF,WR,18,NE,--,--,6400,9.57
 Curtis Samuel,WAS,WR,2,DET,27,9,5700,9.57
 Joshua Palmer,LAC,WR,4,HOU,17,14,5800,9.56
 JuJu Smith-Schuster,KC,WR,7,SF,1,4,6700,9.54
 Diontae Johnson,PIT,WR,15,CAR,15,23,6600,9.54
 Diontae Johnson,PIT,WR,13,ATL,26,30,6500,9.54
 Keenan Allen,LAC,WR,7,SEA,29,7,7300,9.53
 Rondale Moore,ARI,WR,11,SF,1,18,6100,9.53
 DeVonta Smith,PHI,WR,1,DET,31,19,6100,9.46
 Josh Reynolds,DET,WR,5,NE,19,16,6400,9.46
 Marquise Brown,ARI,WR,15,DEN,4,1,6800,9.46
 Brandon Aiyuk,SF,WR,1,CHI,17,27,5600,9.45
 Amari Cooper,CLE,WR,16,NO,12,14,6700,9.44
 Jerry Jeudy,DEN,WR,4,LV,24,11,6500,9.44
 Brandon Aiyuk,SF,WR,5,CAR,15,12,5900,9.43
 DJ Moore,CAR,WR,12,DEN,3,2,6200,9.43
 Gabe Davis,BUF,WR,15,MIA,21,14,6200,9.42
 Darius Slayton,NYG,WR,12,DAL,5,16,6400,9.41
 Michael Gallup,DAL,WR,14,HOU,18,4,6000,9.41
 Romeo Doubs,GB,WR,7,WAS,21,30,5800,9.4
 Brandin Cooks,HOU,WR,17,JAX,23,23,6400,9.4
 DJ Moore,CAR,WR,11,BAL,19,27,6700,9.39
 JuJu Smith-Schuster,KC,WR,3,IND,17,11,6100,9.39
 Allen Lazard,GB,WR,3,TB,3,5,6200,9.38
 Tyler Lockett,SEA,WR,2,SF,6,15,6200,9.38
 Jakobi Meyers,NE,WR,17,MIA,28,13,6700,9.37
 Curtis Samuel,WAS,WR,7,GB,6,6,5500,9.36
 Michael Gallup,DAL,WR,7,DET,32,24,6100,9.35
 Marquez Valdes-Scantling,KC,WR,11,LAC,24,12,5700,9.34
 Brandin Cooks,HOU,WR,11,WAS,15,24,6100,9.33
 Adam Thielen,MIN,WR,12,NE,4,3,5900,9.32
 Nico Collins,HOU,WR,13,CLE,24,24,5800,9.31
 Allen Robinson II,LAR,WR,11,NO,16,18,6600,9.31
 Darnell Mooney,CHI,WR,11,ATL,31,31,6000,9.3
 Curtis Samuel,WAS,WR,11,HOU,21,4,6100,9.3
 Garrett Wilson,NYJ,WR,5,MIA,27,28,6000,9.3
 Robert Woods,TEN,WR,7,IND,14,3,5800,9.27
 Diontae Johnson,PIT,WR,14,BAL,12,25,6500,9.27
 Courtland Sutton,DEN,WR,18,LAC,15,5,6400,9.25
 Joshua Palmer,LAC,WR,2,KC,14,10,5100,9.25
 Garrett Wilson,NYJ,WR,9,BUF,2,13,5800,9.25
 Curtis Samuel,WAS,WR,9,MIN,22,25,5600,9.24
 DJ Chark,DET,WR,2,WAS,19,17,5700,9.22
 Christian Watson,GB,WR,11,TEN,19,30,5400,9.21
 Brandon Aiyuk,SF,WR,3,DEN,4,1,6000,9.21
 Drake London,ATL,WR,7,CIN,11,8,6000,9.21
 Darnell Mooney,CHI,WR,10,DET,32,29,6200,9.19
 Elijah Moore,NYJ,WR,2,CLE,11,16,5800,9.19
 Devin Duvernay,BAL,WR,5,CIN,9,8,6000,9.17
 Jahan Dotson,WAS,WR,17,CLE,15,10,6100,9.16
 Diontae Johnson,PIT,WR,8,PHI,3,11,6300,9.15
 Tee Higgins,CIN,WR,6,NO,17,23,7200,9.14
 DeVonta Smith,PHI,WR,3,WAS,28,28,6000,9.14
 DJ Moore,CAR,WR,17,TB,13,20,7000,9.13
 Donovan Peoples-Jones,CLE,WR,15,BAL,12,24,6500,9.12
 Amari Cooper,CLE,WR,2,NYJ,14,27,6300,9.12
 Brandon Aiyuk,SF,WR,10,LAC,25,13,6400,9.11
 Jakobi Meyers,NE,WR,16,CIN,10,12,6200,9.1
 Michael Gallup,DAL,WR,8,CHI,7,4,5800,9.09
 Rondale Moore,ARI,WR,10,LAR,9,17,5800,9.09
 Allen Lazard,GB,WR,2,CHI,3,19,6000,9.08
 Jahan Dotson,WAS,WR,18,DAL,9,29,5900,9.08
 Darius Slayton,NYG,WR,13,WAS,9,21,6200,9.08
 JuJu Smith-Schuster,KC,WR,6,BUF,2,4,6400,9.07
 Adam Thielen,MIN,WR,13,NYJ,3,4,6300,9.06
 Tyler Boyd,CIN,WR,6,NO,17,23,6000,9.04
 Parris Campbell,IND,WR,12,PIT,31,32,6000,9.04
 Gabe Davis,BUF,WR,16,CHI,17,22,6400,9.03
 Donovan Peoples-Jones,CLE,WR,13,HOU,21,6,6100,9.02
 Darius Slayton,NYG,WR,14,PHI,3,5,6300,9.02
 Russell Gage,TB,WR,3,GB,7,10,5700,9.02
 Brandin Cooks,HOU,WR,18,IND,18,7,6200,9
 Courtland Sutton,DEN,WR,17,KC,24,25,6800,8.99
 Chris Godwin,TB,WR,18,ATL,27,25,7500,8.99
 Brandon Aiyuk,SF,WR,2,SEA,17,18,5700,8.98
 George Pickens,PIT,WR,10,NO,16,19,5600,8.98
 Hunter Renfrow,LV,WR,5,KC,23,23,5500,8.97
 Brandon Aiyuk,SF,WR,6,ATL,26,27,5800,8.96
 Brandon Aiyuk,SF,WR,14,TB,9,12,6700,8.96
 Rashod Bateman,BAL,WR,7,CLE,24,23,6500,8.94
 Alec Pierce,IND,WR,7,TEN,30,32,6100,8.94
 Wan'Dale Robinson O,NYG,WR,8,SEA,29,5,5900,8.94
 Elijah Moore,NYJ,WR,3,CIN,10,6,5500,8.93
 Jakobi Meyers,NE,WR,18,BUF,2,23,6500,8.93
 Chase Claypool,PIT,WR,4,NYJ,23,24,5700,8.92
 Donovan Peoples-Jones,CLE,WR,14,CIN,10,8,6100,8.92
 Chris Olave,NO,WR,17,PHI,5,12,6800,8.92
 Donovan Peoples-Jones,CLE,WR,10,MIA,26,23,5700,8.9
 Adam Thielen,MIN,WR,17,GB,12,7,6300,8.9
 Jarvis Landry,NO,WR,4,MIN,18,19,5700,8.9
 Jerry Jeudy,DEN,WR,7,NYJ,13,15,6200,8.89
 Chris Moore,HOU,WR,15,KC,25,29,6000,8.89
 Jakobi Meyers,NE,WR,13,BUF,8,25,6500,8.89
 Sterling Shepard,NYG,WR,3,DAL,11,20,5700,8.89
 Rondale Moore,ARI,WR,7,NO,20,27,5800,8.89
 Deebo Samuel,SF,WR,18,ARI,29,6,7000,8.88
 Darnell Mooney,CHI,WR,6,WAS,23,30,5800,8.85
 Darnell Mooney,CHI,WR,7,NE,14,13,6300,8.85
 George Pickens,PIT,WR,11,CIN,10,9,6000,8.85
 Curtis Samuel,WAS,WR,12,ATL,29,31,6500,8.83
 Mack Hollins,LV,WR,4,DEN,4,1,5800,8.82
 Marquise Goodwin,SEA,WR,16,KC,24,26,5800,8.81
 Robert Woods,TEN,WR,4,IND,13,4,5800,8.81
 Darnell Mooney,CHI,WR,12,NYJ,5,4,6100,8.8
 George Pickens,PIT,WR,12,IND,7,1,6600,8.79
 Marquise Brown,ARI,WR,12,LAC,25,10,7000,8.79
 Darius Slayton,NYG,WR,16,MIN,31,30,6300,8.77
 Zay Jones,JAX,WR,14,TEN,22,32,6300,8.76
 Christian Watson,GB,WR,17,MIN,31,30,7600,8.74
 Garrett Wilson,NYJ,WR,8,NE,14,10,5400,8.74
 Curtis Samuel,WAS,WR,10,PHI,2,8,6100,8.74
 Darius Slayton,NYG,WR,15,WAS,8,18,6200,8.73
 Chris Godwin,TB,WR,4,KC,21,18,6500,8.73
 Marquez Valdes-Scantling,KC,WR,2,LAC,16,20,5600,8.72
 Darnell Mooney,CHI,WR,3,HOU,23,22,6300,8.72
 Mack Hollins,LV,WR,14,LAR,17,24,5800,8.72
 Donovan Peoples-Jones,CLE,WR,17,WAS,8,15,6500,8.71
 Drake London,ATL,WR,1,NO,3,14,5500,8.7
 Chris Godwin,TB,WR,1,DAL,11,24,7000,8.7
 Tyler Boyd,CIN,WR,7,ATL,25,27,6000,8.7
 Zay Jones,JAX,WR,9,LV,28,18,5500,8.69
 Darius Slayton,NYG,WR,17,IND,16,5,6300,8.68
 Isaiah McKenzie,BUF,WR,6,KC,28,26,6000,8.67
 DeVonta Smith,PHI,WR,2,MIN,5,4,6000,8.66
 Allen Robinson II,LAR,WR,4,SF,1,6,5800,8.65
 Diontae Johnson,PIT,WR,11,CIN,10,9,6300,8.65
 Elijah Moore,NYJ,WR,4,PIT,21,22,5500,8.64
 Hunter Renfrow,LV,WR,8,NO,22,28,5600,8.64
 A.J. Green,ARI,WR,1,KC,20,22,5700,8.63
 Marquez Valdes-Scantling,KC,WR,6,BUF,2,4,5800,8.63
 Treylon Burks,TEN,WR,13,PHI,4,8,6100,8.63
 Jarvis Landry,NO,WR,2,TB,1,4,6100,8.63
 Curtis Samuel,WAS,WR,17,CLE,15,10,5900,8.62
 George Pickens,PIT,WR,7,MIA,26,25,5500,8.62
 Robert Woods,TEN,WR,3,LV,26,17,5700,8.62
 Romeo Doubs,GB,WR,9,DET,32,28,6100,8.61
 Treylon Burks,TEN,WR,3,LV,26,17,5900,8.6
 Jakobi Meyers,NE,WR,15,LV,28,17,6400,8.59
 Elijah Moore,NYJ,WR,5,MIA,27,28,5300,8.58
 Mack Hollins,LV,WR,10,IND,7,2,5500,8.57
 Nico Collins,HOU,WR,1,IND,16,21,5200,8.56
 Chase Claypool,PIT,WR,7,MIA,26,25,5800,8.54
 Hunter Renfrow,LV,WR,7,HOU,18,9,5700,8.54
 Drake London,ATL,WR,8,CAR,16,21,5600,8.53
 Darnell Mooney,CHI,WR,9,MIA,24,23,6100,8.52
 Greg Dortch,ARI,WR,4,CAR,14,17,5300,8.52
 Zay Jones,JAX,WR,5,HOU,23,13,5700,8.52
 Treylon Burks,TEN,WR,18,JAX,20,19,6400,8.51
 Wan'Dale Robinson O,NYG,WR,10,HOU,21,5,5600,8.51
 Marquez Valdes-Scantling,KC,WR,5,LV,22,21,5600,8.5
 Alec Pierce,IND,WR,6,JAX,6,12,5900,8.49
 Marquise Brown,ARI,WR,16,TB,13,21,6800,8.49
 DeVante Parker,NE,WR,1,MIA,14,10,5700,8.48
 George Pickens,PIT,WR,8,PHI,3,11,5500,8.46
 Rondale Moore,ARI,WR,6,SEA,32,11,5600,8.46
 Tyler Boyd,CIN,WR,1,PIT,21,12,5700,8.45
 Romeo Doubs,GB,WR,8,BUF,1,8,5600,8.45
 Robert Woods,TEN,WR,14,JAX,23,26,5800,8.44
 Parris Campbell,IND,WR,11,PHI,3,8,5800,8.44
 Devin Duvernay,BAL,WR,9,NO,16,24,6600,8.43
 Garrett Wilson,NYJ,WR,6,GB,7,9,5700,8.42
 DeAndre Carter,LAC,WR,10,SF,4,22,5700,8.42
 Russell Gage,TB,WR,4,KC,21,18,6400,8.42
 Tyler Boyd,CIN,WR,4,MIA,25,21,6300,8.41
 Michael Gallup,DAL,WR,12,NYG,13,4,5700,8.4
 Mack Hollins,LV,WR,13,LAC,25,10,5900,8.4
 Tyler Boyd,CIN,WR,14,CLE,20,19,5900,8.4
 Chosen Anderson,CAR,WR,2,NYG,16,8,5900,8.4
 Greg Dortch,ARI,WR,2,LV,24,13,5500,8.4
 Chosen Anderson,CAR,WR,3,NO,9,8,5700,8.39
 DJ Moore,CAR,WR,15,PIT,21,28,6600,8.39
 Jerry Jeudy,DEN,WR,13,BAL,16,26,6500,8.38
 Treylon Burks,TEN,WR,12,CIN,11,9,5900,8.38
 Parris Campbell,IND,WR,2,JAX,31,31,5100,8.38
 DeAndre Carter,LAC,WR,9,ATL,31,31,5500,8.38
 Robert Woods,TEN,WR,9,KC,31,30,5500,8.37
 Zay Jones,JAX,WR,15,DAL,5,20,6300,8.37
 Darius Slayton,NYG,WR,11,DET,32,25,6300,8.36
 Treylon Burks,TEN,WR,4,IND,13,4,5700,8.36
 Kadarius Toney,NYG,WR,1,TEN,12,31,5300,8.36
 Marquez Valdes-Scantling,KC,WR,1,ARI,9,29,5500,8.35
 Greg Dortch,ARI,WR,3,LAR,19,31,5100,8.35
 Tyler Boyd,CIN,WR,5,BAL,30,31,5900,8.35
 Rashid Shaheed,NO,WR,18,CAR,22,28,5800,8.34
 Joshua Palmer,LAC,WR,14,MIA,21,11,6500,8.34
 Richie James,NYG,WR,4,CHI,11,15,5500,8.34
 DJ Chark,DET,WR,18,GB,12,11,5700,8.33
 Donovan Peoples-Jones,CLE,WR,11,BUF,4,14,5900,8.33
 Joshua Palmer,LAC,WR,5,CLE,16,20,5500,8.33
 Allen Robinson II,LAR,WR,5,DAL,6,9,5700,8.32
 Rashod Bateman,BAL,WR,8,TB,12,12,6100,8.3
 Tyler Boyd,CIN,WR,2,DAL,12,23,6600,8.3
 Diontae Johnson,PIT,WR,12,IND,7,1,6100,8.29
 Julio Jones,TB,WR,1,DAL,11,24,5600,8.28
 Robert Woods,TEN,WR,2,BUF,3,17,5700,8.28
 Russell Gage,TB,WR,1,DAL,11,24,5900,8.28
 Marquez Valdes-Scantling,KC,WR,7,SF,1,4,5600,8.27
 Isaiah Hodgins,NYG,WR,17,IND,16,5,6200,8.25
 Sterling Shepard,NYG,WR,2,CAR,18,3,5800,8.25
 Curtis Samuel,WAS,WR,15,NYG,20,9,6000,8.24
 Isaiah McKenzie,BUF,WR,4,BAL,32,32,5900,8.24
 Josh Reynolds,DET,WR,8,MIA,20,25,6500,8.24
 Marquez Valdes-Scantling,KC,WR,3,IND,17,11,5600,8.23
 Marquez Valdes-Scantling,KC,WR,10,JAX,15,24,5400,8.23
 Corey Davis,NYJ,WR,5,MIA,27,28,5900,8.22
 Donovan Peoples-Jones,CLE,WR,18,PIT,17,26,6300,8.22
 Michael Gallup,DAL,WR,10,GB,6,7,5700,8.22
 Chase Claypool,PIT,WR,3,CLE,26,28,6100,8.22
 Parris Campbell,IND,WR,15,MIN,31,31,5800,8.22
 Brandin Cooks,HOU,WR,12,MIA,23,18,6400,8.22
 Michael Gallup,DAL,WR,11,MIN,23,29,5600,8.21
 Chris Olave,NO,WR,3,CAR,14,2,5500,8.2
 Sammy Watkins,GB,WR,1,MIN,30,32,5500,8.2
 Tyler Boyd,CIN,WR,15,TB,11,13,6400,8.2
 Tyler Boyd,CIN,WR,16,NE,6,8,6500,8.2
 Robert Woods,TEN,WR,8,HOU,23,14,5700,8.2
 Brandin Cooks,HOU,WR,16,TEN,26,32,6500,8.2
 George Pickens,PIT,WR,14,BAL,12,25,6300,8.19
 Chase Claypool,PIT,WR,1,CIN,18,15,5800,8.19
 George Pickens,PIT,WR,6,TB,8,13,5800,8.18
 Donovan Peoples-Jones,CLE,WR,12,TB,9,15,6300,8.17
 Jahan Dotson,WAS,WR,2,DET,27,9,5500,8.17
 Allen Lazard,GB,WR,16,MIA,29,14,6400,8.16
 DJ Moore,CAR,WR,7,TB,8,14,5500,8.16
 Adam Thielen,MIN,WR,10,BUF,3,10,5900,8.16
 Russell Gage,TB,WR,2,NO,20,7,6100,8.16
 DJ Chark,DET,WR,1,PHI,15,2,5300,8.15
 George Pickens,PIT,WR,15,CAR,15,23,6100,8.15
 Noah Brown,DAL,WR,4,WAS,31,31,5600,8.15
 Van Jefferson,LAR,WR,13,SEA,28,5,5900,8.15
 Drake London,ATL,WR,9,LAC,27,21,5600,8.15
 George Pickens,PIT,WR,17,BAL,7,19,6100,8.14
 Elijah Moore,NYJ,WR,15,DET,32,31,5600,8.12
 Jakobi Meyers,NE,WR,2,PIT,23,28,5500,8.12
 Darnell Mooney,CHI,WR,4,NYG,12,2,5800,8.11
 Drake London,ATL,WR,11,CHI,14,13,5700,8.11
 Corey Davis,NYJ,WR,3,CIN,10,6,5800,8.1
 Jarvis Landry,NO,WR,1,ATL,28,25,5700,8.09
 Michael Gallup,DAL,WR,13,IND,8,1,5600,8.08
 Richie James,NYG,WR,17,IND,16,5,5700,8.08
 Corey Davis,NYJ,WR,17,SEA,29,4,5500,8.06
 Marvin Jones Jr.,JAX,WR,13,DET,32,29,5600,8.06
 Brandin Cooks,HOU,WR,10,NYG,13,4,6100,8.06
 Nelson Agholor,NE,WR,15,LV,28,17,5400,8.05
 DJ Chark,DET,WR,15,NYJ,3,2,6100,8.04
 Mecole Hardman,KC,WR,1,ARI,9,29,5400,8.02
 Randall Cobb,GB,WR,6,NYJ,15,17,5700,8.02
 Chris Moore,HOU,WR,17,JAX,23,23,5600,8.02
 Marvin Jones Jr.,JAX,WR,4,PHI,7,13,5400,8.02
 Drake London,ATL,WR,10,CAR,24,18,5500,8.02
 Marquez Valdes-Scantling,KC,WR,9,TEN,18,29,5800,8.01
 Mack Hollins,LV,WR,12,SEA,22,6,5600,8.01
 Greg Dortch,ARI,WR,18,SF,1,27,5400,8.01
 Drake London,ATL,WR,12,WAS,10,23,6100,8
 DeVante Parker,NE,WR,4,GB,6,10,5700,8
 Garrett Wilson,NYJ,WR,7,DEN,3,1,5500,7.99
 Darnell Mooney,CHI,WR,5,MIN,17,17,5800,7.98
 Drake London,ATL,WR,15,NO,13,19,6300,7.98
 Chris Olave,NO,WR,1,ATL,28,25,5000,7.97
 Michael Gallup,DAL,WR,6,PHI,4,18,6000,7.97
 Donovan Peoples-Jones,CLE,WR,16,NO,12,14,6500,7.96
 Jahan Dotson,WAS,WR,3,PHI,12,13,6000,7.95
 Jakobi Meyers,NE,WR,5,DET,32,26,6000,7.95
 Zay Jones,JAX,WR,8,DEN,2,1,5600,7.95
 DeAndre Carter,LAC,WR,13,LV,29,20,6200,7.94
 Greg Dortch,ARI,WR,17,ATL,27,27,5300,7.94
 Devin Duvernay,BAL,WR,11,CAR,20,21,6000,7.93
 Parris Campbell,IND,WR,13,DAL,5,14,5800,7.91
 Marquez Valdes-Scantling,KC,WR,13,CIN,11,7,5800,7.9
 Michael Gallup,DAL,WR,18,WAS,11,21,5800,7.9
 Marvin Jones Jr.,JAX,WR,1,WAS,27,28,5500,7.9
 Zay Jones,JAX,WR,12,BAL,15,24,5700,7.9
 Zay Jones,JAX,WR,7,NYG,10,2,5700,7.89
 Zay Jones,JAX,WR,6,IND,13,2,5600,7.88
