Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
580,Quintez Cephus,DET,WR,4,CHI,5,4,80,83,0,33,16.6,20.8,0,0,0,0,0,0,12.3,12.3
580,Byron Pringle,KC,WR,7,TEN,6,5,83.3,73,0,25,12.2,14.6,0,0,0,0,0,0,12.3,12.3
580,Tyler Boyd,CIN,WR,11,LV,8,6,75,49,0,14,6.1,8.2,1,14,14,0,0,0,12.3,12.3
585,Scotty Miller,TB,WR,18,CAR,1,1,100,9,0,9,9,9,2,43,21.5,1,0,0,12.2,12.2
585,Olamide Zaccheaus,ATL,WR,3,NYG,6,3,50,32,1,14,5.3,10.7,0,0,0,0,0,0,12.2,12.2
585,Quintez Cephus,DET,WR,1,SF,7,3,42.9,12,1,7,1.7,4,0,0,0,0,0,0,12.2,12.2
585,Keelan Cole,NYJ,WR,4,TEN,4,3,75,92,0,54,23,30.7,0,0,0,0,0,0,12.2,12.2
585,Stefon Diggs,BUF,WR,3,WAS,10,6,60,62,0,13,6.2,10.3,0,0,0,0,0,0,12.2,12.2
585,Marvin Jones Jr.,JAX,WR,3,ARI,8,6,75,62,0,14,7.8,10.3,0,0,0,0,0,0,12.2,12.2
591,Parris Campbell,IND,WR,6,HOU,1,1,100,51,1,51,51,51,0,0,0,0,0,0,12.1,12.1
591,DK Metcalf,SEA,WR,16,CHI,5,2,40,41,1,41,8.2,20.5,0,0,0,0,0,0,12.1,12.1
591,Mecole Hardman,KC,WR,16,PIT,5,3,60,31,1,14,6.2,10.3,0,0,0,0,0,0,12.1,12.1
591,Tyler Lockett,SEA,WR,17,DET,3,3,100,24,1,28,8,8,1,7,7,0,0,0,12.1,12.1
591,DeVante Parker,MIA,WR,1,NE,7,4,57.1,81,0,30,11.6,20.2,0,0,0,0,0,0,12.1,12.1
591,Bryan Edwards,LV,WR,1,BAL,5,4,80,81,0,32,16.2,20.2,0,0,0,0,0,0,12.1,12.1
591,Michael Pittman Jr.,IND,WR,10,JAX,5,5,100,71,0,27,14.2,14.2,0,0,0,0,0,0,12.1,12.1
591,Mike Williams,LAC,WR,14,NYG,6,6,100,61,0,25,10.2,10.2,0,0,0,0,0,0,12.1,12.1
591,Diontae Johnson,PIT,WR,18,BAL,10,7,70,51,0,16,5.1,7.3,0,0,0,0,0,0,12.1,12.1
600,Cyril Grayson Jr.,TB,WR,8,NO,1,1,100,50,1,50,50,50,0,0,0,0,0,0,12,12
600,Gabe Davis,BUF,WR,1,PIT,5,2,40,40,1,37,8,20,0,0,0,0,0,0,12,12
600,Anthony Miller,HOU,WR,3,CAR,6,4,66.7,20,1,10,3.3,5,0,0,0,0,0,0,12,12
600,T.Y. Hilton,IND,WR,6,HOU,4,4,100,80,0,52,20,20,0,0,0,0,0,0,12,12
600,Donovan Peoples-Jones,CLE,WR,5,LAC,6,5,83.3,70,0,42,11.7,14,0,0,0,0,0,0,12,12
600,Robert Woods,LAR,WR,2,IND,9,5,55.6,64,0,16,7.1,12.8,2,6,3,0,0,0,12,12
606,Bryan Edwards,LV,WR,3,MIA,5,3,60,89,0,34,17.8,29.7,0,0,0,0,0,0,11.9,11.9
606,Rashard Higgins,CLE,WR,5,LAC,5,3,60,29,1,16,5.8,9.7,0,0,0,0,0,0,11.9,11.9
606,Nico Collins,HOU,WR,14,SEA,10,5,50,69,0,30,6.9,13.8,0,0,0,0,0,0,11.9,11.9
606,Jakobi Meyers,NE,WR,16,BUF,8,6,75,59,0,21,7.4,9.8,0,0,0,0,0,0,11.9,11.9
606,Michael Pittman Jr.,IND,WR,4,MIA,8,6,75,59,0,20,7.4,9.8,0,0,0,0,0,0,11.9,11.9
606,Josh Reynolds,TEN,WR,4,NYJ,9,6,66.7,59,0,12,6.6,9.8,0,0,0,0,0,0,11.9,11.9
606,DJ Moore,CAR,WR,6,MIN,13,5,38.5,73,0,25,5.6,14.6,1,6,6,0,1,1,11.9,11.9
606,Terry McLaurin,WAS,WR,10,TB,8,6,75,59,0,21,7.4,9.8,0,0,0,0,0,0,11.9,11.9
614,Van Jefferson,LAR,WR,8,HOU,6,3,50,88,0,68,14.7,29.3,0,0,0,0,0,0,11.8,11.8
614,Jauan Jennings,SF,WR,15,ATL,6,3,50,28,1,15,4.7,9.3,0,0,0,0,0,0,11.8,11.8
614,A.J. Green,ARI,WR,11,SEA,7,4,57.1,78,0,31,11.1,19.5,0,0,0,0,0,0,11.8,11.8
614,Courtland Sutton,DEN,WR,7,CLE,5,5,100,68,0,31,13.6,13.6,0,0,0,0,0,0,11.8,11.8
614,DK Metcalf,SEA,WR,6,PIT,7,6,85.7,58,0,14,8.3,9.7,0,0,0,0,1,0,11.8,11.8
614,Justin Jefferson,MIN,WR,17,GB,11,6,54.5,58,0,16,5.3,9.7,0,0,0,0,0,0,11.8,11.8
614,Christian Kirk,ARI,WR,16,IND,9,7,77.8,48,0,14,5.3,6.9,0,0,0,0,0,0,11.8,11.8
621,Marquez Callaway,NO,WR,10,TEN,4,2,50,37,1,22,9.2,18.5,0,0,0,0,0,0,11.7,11.7
621,Allen Lazard,GB,WR,6,CHI,5,3,60,27,1,13,5.4,9,0,0,0,0,0,0,11.7,11.7
621,Jerry Jeudy,DEN,WR,13,KC,6,4,66.7,77,0,36,12.8,19.2,0,0,0,0,0,0,11.7,11.7
621,Diontae Johnson,PIT,WR,9,CHI,6,5,83.3,56,0,22,9.3,11.2,2,11,5.5,0,0,0,11.7,11.7
621,Laquon Treadwell,JAX,WR,15,HOU,9,6,66.7,57,0,21,6.3,9.5,0,0,0,0,0,0,11.7,11.7
626,Shi Smith,CAR,WR,16,TB,5,3,60,86,0,63,17.2,28.7,0,0,0,0,0,0,11.6,11.6
626,Anthony Schwartz,CLE,WR,1,KC,5,3,60,69,0,44,13.8,23,1,17,17,0,0,0,11.6,11.6
626,Christian Kirk,ARI,WR,14,LAR,6,3,50,86,0,47,14.3,28.7,0,0,0,0,0,0,11.6,11.6
626,Tyreek Hill,KC,WR,14,LV,4,4,100,76,0,38,19,19,0,0,0,0,0,0,11.6,11.6
626,Keelan Cole,NYJ,WR,9,IND,8,5,62.5,66,0,18,8.2,13.2,0,0,0,0,0,0,11.6,11.6
626,Darnell Mooney,CHI,WR,15,MIN,7,5,71.4,63,0,27,9,12.6,1,3,3,0,0,0,11.6,11.6
626,Hunter Renfrow,LV,WR,5,CHI,8,6,75,56,0,17,7,9.3,0,0,0,0,0,0,11.6,11.6
626,Brandin Cooks,HOU,WR,9,MIA,14,6,42.9,56,0,10,4,9.3,0,0,0,0,0,0,11.6,11.6
634,T.Y. Hilton,IND,WR,17,LV,3,1,33.3,45,1,45,15,45,0,0,0,0,0,0,11.5,11.5
634,Marquez Callaway,NO,WR,9,ATL,6,3,50,25,1,15,4.2,8.3,0,0,0,0,0,0,11.5,11.5
634,Tyler Johnson,TB,WR,8,NO,6,5,83.3,65,0,31,10.8,13,0,0,0,0,0,0,11.5,11.5
634,Adam Thielen,MIN,WR,10,LAC,7,5,71.4,65,0,19,9.3,13,0,0,0,0,0,0,11.5,11.5
634,Davante Adams,GB,WR,18,DET,7,6,85.7,55,0,16,7.9,9.2,0,0,0,0,0,0,11.5,11.5
639,Laquon Treadwell,JAX,WR,18,IND,5,3,60,24,1,14,4.8,8,0,0,0,0,0,0,11.4,11.4
639,Cooper Kupp,LAR,WR,4,ARI,13,5,38.5,64,0,35,4.9,12.8,0,0,0,0,0,0,11.4,11.4
639,Jakobi Meyers,NE,WR,6,DAL,6,5,83.3,44,0,14,7.3,8.8,0,0,0,0,0,0,11.4,11.4
639,Tre'Quan Smith,NO,WR,11,PHI,8,5,62.5,64,0,22,8,12.8,0,0,0,0,0,0,11.4,11.4
639,Laviska Shenault Jr.,JAX,WR,6,MIA,10,6,60,54,0,12,5.4,9,0,0,0,0,0,0,11.4,11.4
639,Adam Humphries,WAS,WR,2,NYG,8,7,87.5,44,0,12,5.5,6.3,0,0,0,0,0,0,11.4,11.4
645,Demarcus Robinson,KC,WR,17,CIN,2,2,100,33,1,29,16.5,16.5,0,0,0,0,0,0,11.3,11.3
645,DeAndre Carter,WAS,WR,5,NO,8,4,50,62,0,26,7.8,15.5,1,11,11,0,0,0,11.3,11.3
645,Deebo Samuel,SF,WR,9,ARI,9,5,55.6,63,0,32,7,12.6,0,0,0,0,0,0,11.3,11.3
645,Chester Rogers,TEN,WR,4,NYJ,6,5,83.3,63,0,20,10.5,12.6,0,0,0,0,0,0,11.3,11.3
645,Zay Jones,LV,WR,12,DAL,7,5,71.4,59,0,35,8.4,11.8,1,4,4,0,0,0,11.3,11.3
645,Mecole Hardman,KC,WR,8,NYG,7,5,71.4,63,0,24,9,12.6,0,0,0,0,0,0,11.3,11.3
645,Darius Slayton,NYG,WR,7,CAR,9,5,55.6,63,0,16,7,12.6,0,0,0,0,0,0,11.3,11.3
645,Noah Brown,DAL,WR,12,LV,9,6,66.7,53,0,15,5.9,8.8,0,0,0,0,0,0,11.3,11.3
645,Jakobi Meyers,NE,WR,15,IND,12,6,50,44,0,10,3.7,7.3,1,9,9,0,0,0,11.3,11.3
645,DK Metcalf,SEA,WR,2,TEN,11,6,54.5,53,0,16,4.8,8.8,0,0,0,0,0,0,11.3,11.3
645,Cole Beasley,BUF,WR,9,JAX,11,8,72.7,33,0,9,3,4.1,0,0,0,0,0,0,11.3,11.3
656,DeAndre Hopkins,ARI,WR,13,CHI,2,2,100,32,1,20,16,16,0,0,0,0,0,0,11.2,11.2
656,Mack Hollins,MIA,WR,9,HOU,6,3,50,22,1,10,3.7,7.3,0,0,0,0,0,0,11.2,11.2
656,Chase Claypool,PIT,WR,12,CIN,8,3,37.5,82,0,41,10.2,27.3,0,0,0,0,0,0,11.2,11.2
656,Laviska Shenault Jr.,JAX,WR,18,IND,7,5,71.4,62,0,18,8.9,12.4,0,0,0,0,0,0,11.2,11.2
656,DeVante Parker,MIA,WR,13,NYG,5,5,100,62,0,17,12.4,12.4,0,0,0,0,0,0,11.2,11.2
656,Keenan Allen,LAC,WR,18,LV,8,6,75,52,0,14,6.5,8.7,0,0,0,0,0,0,11.2,11.2
656,Jalen Guyton,LAC,WR,18,LV,9,6,66.7,52,0,17,5.8,8.7,0,0,0,0,0,0,11.2,11.2
656,Deonte Harty,NO,WR,9,ATL,8,6,75,52,0,19,6.5,8.7,0,0,0,0,0,0,11.2,11.2
656,DK Metcalf,SEA,WR,15,LAR,12,6,50,52,0,12,4.3,8.7,0,0,0,0,0,0,11.2,11.2
656,Braxton Berrios,NYJ,WR,14,NO,10,6,60,52,0,17,5.2,8.7,0,0,0,0,0,0,11.2,11.2
666,Robert Woods,LAR,WR,6,NYG,5,2,40,31,1,16,6.2,15.5,0,0,0,0,0,0,11.1,11.1
666,DeVonta Smith,PHI,WR,7,LV,9,5,55.6,61,0,20,6.8,12.2,0,0,0,0,0,0,11.1,11.1
666,Jerry Jeudy,DEN,WR,10,PHI,9,6,66.7,48,0,14,5.3,8,1,3,3,0,1,0,11.1,11.1
669,Kenny Stills,NO,WR,9,ATL,5,2,40,30,1,22,6,15,0,0,0,0,0,0,11,11
669,Gabe Davis,BUF,WR,13,NE,4,2,50,30,1,16,7.5,15,0,0,0,0,0,0,11,11
669,Cedrick Wilson Jr.,DAL,WR,4,CAR,2,2,100,30,1,23,15,15,0,0,0,0,0,0,11,11
669,Freddie Swain,SEA,WR,4,SF,4,3,75,20,1,13,5,6.7,0,0,0,0,1,0,11,11
669,Rashod Bateman,BAL,WR,7,CIN,6,3,50,80,0,35,13.3,26.7,0,0,0,0,0,0,11,11
669,Deonte Harty,NO,WR,10,TEN,4,3,75,84,0,46,21,28,1,6,6,0,1,1,11,11
669,DK Metcalf,SEA,WR,13,SF,8,5,62.5,60,0,33,7.5,12,0,0,0,0,0,0,11,11
669,Michael Gallup,DAL,WR,14,WAS,9,5,55.6,60,0,24,6.7,12,0,0,0,0,0,0,11,11
669,Zay Jones,LV,WR,16,DEN,8,6,75,50,0,15,6.2,8.3,0,0,0,0,0,0,11,11
669,Jarvis Landry,CLE,WR,8,PIT,10,5,50,65,0,19,6.5,13,1,5,5,0,1,1,11,11
669,CeeDee Lamb,DAL,WR,15,NYG,9,6,66.7,50,0,16,5.6,8.3,0,0,0,0,0,0,11,11
669,Kadarius Toney,NYG,WR,11,TB,12,7,58.3,40,0,8,3.3,5.7,0,0,0,0,0,0,11,11
681,Darius Slayton,NYG,WR,18,WAS,3,2,66.7,29,1,22,9.7,14.5,0,0,0,0,0,0,10.9,10.9
681,Antoine Wesley,ARI,WR,16,IND,4,2,50,29,1,24,7.2,14.5,0,0,0,0,0,0,10.9,10.9
681,Josh Reynolds,DET,WR,13,MIN,7,4,57.1,69,0,28,9.9,17.2,0,0,0,0,0,0,10.9,10.9
681,James Washington,PIT,WR,4,GB,5,4,80,69,0,30,13.8,17.2,0,0,0,0,0,0,10.9,10.9
681,Darnell Mooney,CHI,WR,16,SEA,9,5,55.6,57,0,30,6.3,11.4,2,2,1,0,0,0,10.9,10.9
681,Jamal Agnew,JAX,WR,5,TEN,7,6,85.7,41,0,8,5.9,6.8,1,8,8,0,0,0,10.9,10.9
681,Chris Godwin,TB,WR,15,NO,7,6,85.7,49,0,23,7,8.2,0,0,0,0,0,0,10.9,10.9
688,Odell Beckham Jr.,LAR,WR,13,JAX,5,2,40,28,1,27,5.6,14,0,0,0,0,0,0,10.8,10.8
688,Greg Ward,PHI,WR,15,WAS,3,2,66.7,28,1,19,9.3,14,0,0,0,0,0,0,10.8,10.8
688,Amari Cooper,DAL,WR,17,ARI,7,3,42.9,18,1,9,2.6,6,0,0,0,0,0,0,10.8,10.8
688,Sammy Watkins,BAL,WR,3,DET,7,4,57.1,68,0,36,9.7,17,0,0,0,0,0,0,10.8,10.8
688,Allen Robinson II,CHI,WR,9,PIT,6,4,66.7,68,0,39,11.3,17,0,0,0,0,0,0,10.8,10.8
688,Rondale Moore,ARI,WR,1,TEN,5,4,80,68,0,29,13.6,17,0,0,0,0,0,0,10.8,10.8
688,Laquon Treadwell,JAX,WR,14,TEN,6,4,66.7,68,0,41,11.3,17,0,0,0,0,0,0,10.8,10.8
688,DK Metcalf,SEA,WR,18,ARI,11,5,45.5,58,0,31,5.3,11.6,0,0,0,0,0,0,10.8,10.8
688,Rashard Higgins,CLE,WR,16,GB,6,5,83.3,58,0,16,9.7,11.6,0,0,0,0,0,0,10.8,10.8
688,Chosen Anderson,CAR,WR,16,TB,10,5,50,58,0,18,5.8,11.6,0,0,0,0,0,0,10.8,10.8
688,Kendrick Bourne,NE,WR,4,TB,5,5,100,58,0,17,11.6,11.6,0,0,0,0,0,0,10.8,10.8
688,Tajae Sharpe,ATL,WR,8,CAR,6,5,83.3,58,0,17,9.7,11.6,0,0,0,0,0,0,10.8,10.8
700,DeAndre Hopkins,ARI,WR,4,LAR,7,4,57.1,67,0,25,9.6,16.8,0,0,0,0,0,0,10.7,10.7
700,Tyler Lockett,SEA,WR,5,LAR,10,5,50,57,0,25,5.7,11.4,0,0,0,0,0,0,10.7,10.7
700,Hunter Renfrow,LV,WR,2,PIT,7,5,71.4,57,0,23,8.1,11.4,0,0,0,0,0,0,10.7,10.7
700,Tyreek Hill,KC,WR,3,LAC,7,5,71.4,56,0,18,8,11.2,1,11,11,0,1,1,10.7,10.7
700,Michael Pittman Jr.,IND,WR,17,LV,6,6,100,47,0,12,7.8,7.8,0,0,0,0,0,0,10.7,10.7
705,Braxton Berrios,NYJ,WR,15,MIA,1,1,100,26,0,22,26,26,2,10,5,1,0,0,10.6,10.6
705,Tom Kennedy,DET,WR,18,GB,2,2,100,16,0,11,8,8,0,0,0,0,0,0,10.6,10.6
705,Donovan Peoples-Jones,CLE,WR,17,PIT,5,3,60,76,0,39,15.2,25.3,0,0,0,0,0,0,10.6,10.6
705,Byron Pringle,KC,WR,18,DEN,8,5,62.5,56,0,19,7,11.2,0,0,0,0,0,0,10.6,10.6
705,Davante Adams,GB,WR,1,NO,7,5,71.4,56,0,31,8,11.2,0,0,0,0,0,0,10.6,10.6
705,Keenan Allen,LAC,WR,4,LV,11,7,63.6,36,0,9,3.3,5.1,0,0,0,0,0,0,10.6,10.6
711,Kendall Hinton,DEN,WR,5,PIT,3,2,66.7,25,1,23,8.3,12.5,0,0,0,0,0,0,10.5,10.5
711,Nick Westbrook-Ikhine,TEN,WR,12,NE,6,2,33.3,25,1,24,4.2,12.5,0,0,0,0,0,0,10.5,10.5
711,Jalen Reagor,PHI,WR,7,LV,2,2,100,25,1,17,12.5,12.5,1,0,0,0,1,0,10.5,10.5
711,Emmanuel Sanders,BUF,WR,9,JAX,8,4,50,65,0,22,8.1,16.2,0,0,0,0,0,0,10.5,10.5
711,Brandon Aiyuk,SF,WR,8,CHI,7,4,57.1,45,0,23,6.4,11.2,0,0,0,0,0,0,10.5,10.5
711,DJ Moore,CAR,WR,16,TB,12,5,41.7,55,0,19,4.6,11,0,0,0,0,0,0,10.5,10.5
711,Marquise Brown,BAL,WR,13,PIT,7,5,71.4,55,0,22,7.9,11,0,0,0,0,0,0,10.5,10.5
711,Amari Cooper,DAL,WR,6,NE,8,5,62.5,55,0,17,6.9,11,0,0,0,0,0,0,10.5,10.5
711,Mecole Hardman,KC,WR,2,BAL,8,5,62.5,55,0,19,6.9,11,0,0,0,0,0,0,10.5,10.5
720,Jauan Jennings,SF,WR,12,MIN,3,2,66.7,24,1,21,8,12,0,0,0,0,0,0,10.4,10.4
720,Allen Robinson II,CHI,WR,2,CIN,4,2,50,24,1,13,6,12,0,0,0,0,0,0,10.4,10.4
720,A.J. Green,ARI,WR,17,DAL,6,3,50,74,0,42,12.3,24.7,0,0,0,0,0,0,10.4,10.4
720,Kenny Golladay,NYG,WR,3,ATL,5,4,80,64,0,19,12.8,16,0,0,0,0,0,0,10.4,10.4
720,CeeDee Lamb,DAL,WR,16,WAS,5,4,80,66,0,25,13.2,16.5,1,-2,-2,0,0,0,10.4,10.4
720,Kenny Golladay,NYG,WR,1,DEN,6,4,66.7,64,0,17,10.7,16,0,0,0,0,0,0,10.4,10.4
720,A.J. Green,ARI,WR,15,DET,8,4,50,64,0,27,8,16,0,0,0,0,0,0,10.4,10.4
720,Russell Gage,ATL,WR,14,CAR,6,4,66.7,64,0,36,10.7,16,0,0,0,0,0,0,10.4,10.4
720,Tavon Austin,JAX,WR,5,TEN,5,5,100,54,0,22,10.8,10.8,0,0,0,0,0,0,10.4,10.4
720,DeAndre Hopkins,ARI,WR,14,LAR,13,5,38.5,54,0,15,4.2,10.8,0,0,0,0,0,0,10.4,10.4
720,Jakobi Meyers,NE,WR,1,MIA,9,6,66.7,44,0,22,4.9,7.3,0,0,0,0,0,0,10.4,10.4
731,Trent Sherfield,SF,WR,1,DET,3,2,66.7,23,1,18,7.7,11.5,0,0,0,0,0,0,10.3,10.3
731,Adam Humphries,WAS,WR,5,NO,5,3,60,73,0,27,14.6,24.3,0,0,0,0,0,0,10.3,10.3
731,Bryan Edwards,LV,WR,18,LAC,5,4,80,63,0,30,12.6,15.8,0,0,0,0,0,0,10.3,10.3
731,Rashard Higgins,CLE,WR,4,MIN,7,4,57.1,63,0,21,9,15.8,0,0,0,0,0,0,10.3,10.3
731,Van Jefferson,LAR,WR,17,BAL,5,4,80,63,0,35,12.6,15.8,0,0,0,0,0,0,10.3,10.3
731,Tyler Boyd,CIN,WR,14,SF,5,4,80,55,0,29,11,13.8,1,8,8,0,1,0,10.3,10.3
731,Jalen Reagor,PHI,WR,3,DAL,8,5,62.5,53,0,24,6.6,10.6,0,0,0,0,0,0,10.3,10.3
738,Freddie Swain,SEA,WR,12,WAS,2,1,50,32,1,32,16,32,0,0,0,0,0,0,10.2,10.2
738,Elijah Moore,NYJ,WR,7,NE,6,1,16.7,13,0,13,2.2,13,1,19,19,1,0,0,10.2,10.2
738,Devin Duvernay,BAL,WR,3,DET,3,2,66.7,22,1,19,7.3,11,0,0,0,0,0,0,10.2,10.2
738,Terry McLaurin,WAS,WR,3,BUF,7,4,57.1,62,0,37,8.9,15.5,0,0,0,0,0,0,10.2,10.2
738,Jamison Crowder,NYJ,WR,13,PHI,6,4,66.7,62,0,19,10.3,15.5,0,0,0,0,0,0,10.2,10.2
738,Laquon Treadwell,JAX,WR,13,LAR,5,4,80,62,0,28,12.4,15.5,0,0,0,0,0,0,10.2,10.2
738,Chester Rogers,TEN,WR,1,ARI,6,4,66.7,62,0,39,10.3,15.5,0,0,0,0,0,0,10.2,10.2
738,Terry McLaurin,WAS,WR,1,LAC,4,4,100,62,0,34,15.5,15.5,0,0,0,0,0,0,10.2,10.2
738,Deebo Samuel,SF,WR,3,GB,10,5,50,52,0,19,5.2,10.4,2,0,0,0,0,0,10.2,10.2
738,Tee Higgins,CIN,WR,5,GB,7,5,71.4,32,0,10,4.6,6.4,0,0,0,0,0,0,10.2,10.2
738,Rashod Bateman,BAL,WR,9,MIN,8,5,62.5,52,0,15,6.5,10.4,0,0,0,0,0,0,10.2,10.2
738,Ja'Marr Chase,CIN,WR,13,LAC,8,5,62.5,52,0,14,6.5,10.4,0,0,0,0,0,0,10.2,10.2
738,Deonte Harty,NO,WR,4,NYG,8,5,62.5,52,0,18,6.5,10.4,0,0,0,0,0,0,10.2,10.2
738,Stefon Diggs,BUF,WR,17,ATL,9,5,55.6,52,0,15,5.8,10.4,0,0,0,0,0,0,10.2,10.2
738,Davante Adams,GB,WR,9,KC,14,6,42.9,42,0,14,3,7,0,0,0,0,0,0,10.2,10.2
738,Damiere Byrd,CHI,WR,15,MIN,6,5,83.3,62,0,17,10.3,12.4,0,0,0,0,1,1,10.2,10.2
738,Tyreek Hill,KC,WR,17,CIN,10,6,60,40,0,17,4,6.7,1,2,2,0,0,0,10.2,10.2
755,Tavon Austin,JAX,WR,12,ATL,2,2,100,21,1,14,10.5,10.5,0,0,0,0,0,0,10.1,10.1
755,Chosen Anderson,CAR,WR,6,MIN,11,3,27.3,11,1,7,1,3.7,0,0,0,0,0,0,10.1,10.1
755,Mack Hollins,MIA,WR,6,JAX,5,4,80,61,0,20,12.2,15.2,0,0,0,0,0,0,10.1,10.1
755,Chase Claypool,PIT,WR,8,CLE,5,4,80,45,0,16,9,11.2,2,16,8,0,0,0,10.1,10.1
755,Jaylen Waddle,MIA,WR,10,BAL,6,4,66.7,61,0,35,10.2,15.2,0,0,0,0,0,0,10.1,10.1
755,Amon-Ra St. Brown,DET,WR,10,PIT,6,4,66.7,61,0,30,10.2,15.2,0,0,0,0,0,0,10.1,10.1
755,DeVonta Smith,PHI,WR,11,NO,6,4,66.7,61,0,33,10.2,15.2,0,0,0,0,0,0,10.1,10.1
755,Collin Johnson,NYG,WR,3,ATL,7,5,71.4,51,0,16,7.3,10.2,0,0,0,0,0,0,10.1,10.1
755,Calvin Ridley,ATL,WR,1,PHI,8,5,62.5,51,0,16,6.4,10.2,0,0,0,0,0,0,10.1,10.1
755,Braxton Berrios,NYJ,WR,1,CAR,7,5,71.4,51,0,25,7.3,10.2,0,0,0,0,0,0,10.1,10.1
765,Lil'Jordan Humphrey,NO,WR,16,MIA,5,3,60,70,0,56,14,23.3,0,0,0,0,0,0,10,10
765,Chase Claypool,PIT,WR,1,BUF,5,3,60,45,0,22,9,15,1,25,25,0,0,0,10,10
765,Jakobi Meyers,NE,WR,18,MIA,8,4,50,70,0,39,8.8,17.5,0,0,0,0,1,1,10,10
765,Christian Kirk,ARI,WR,5,SF,5,5,100,39,0,9,7.8,7.8,1,11,11,0,0,0,10,10
765,Keenan Allen,LAC,WR,6,BAL,5,5,100,50,0,21,10,10,0,0,0,0,0,0,10,10
765,A.J. Green,ARI,WR,8,GB,8,5,62.5,50,0,23,6.2,10,0,0,0,0,0,0,10,10
771,Anthony Schwartz,CLE,WR,16,GB,1,1,100,5,1,5,5,5,2,24,12,0,0,0,9.9,9.9
771,Isaiah McKenzie,BUF,WR,10,NYJ,3,1,33.3,12,0,12,4,12,2,17,8.5,1,0,0,9.9,9.9
771,DeAndre Carter,WAS,WR,11,CAR,3,2,66.7,22,1,18,7.3,11,1,-3,-3,0,1,0,9.9,9.9
771,Cam Sims,WAS,WR,11,CAR,2,2,100,19,1,13,9.5,9.5,0,0,0,0,0,0,9.9,9.9
771,DJ Moore,CAR,WR,8,ATL,8,4,50,59,0,23,7.4,14.8,0,0,0,0,0,0,9.9,9.9
771,Chosen Anderson,CAR,WR,4,DAL,11,5,45.5,46,0,13,4.2,9.2,1,3,3,0,0,0,9.9,9.9
771,Russell Gage,ATL,WR,11,NE,8,5,62.5,49,0,19,6.1,9.8,0,0,0,0,0,0,9.9,9.9
771,Ja'Marr Chase,CIN,WR,9,CLE,13,6,46.2,49,0,15,3.8,8.2,2,0,0,0,1,1,9.9,9.9
779,Bryan Edwards,LV,WR,15,CLE,4,3,75,8,1,8,2,2.7,0,0,0,0,1,0,9.8,9.8
779,Zach Pascal,IND,WR,9,NYJ,7,4,57.1,58,0,31,8.3,14.5,0,0,0,0,0,0,9.8,9.8
779,Mecole Hardman,KC,WR,6,WAS,5,4,80,62,0,49,12.4,15.5,1,6,6,0,1,1,9.8,9.8
779,Dante Pettis,NYG,WR,6,LAR,11,5,45.5,48,0,15,4.4,9.6,0,0,0,0,0,0,9.8,9.8
779,Diontae Johnson,PIT,WR,15,TEN,5,5,100,38,0,16,7.6,7.6,1,10,10,0,0,0,9.8,9.8
779,A.J. Brown,TEN,WR,11,HOU,9,5,55.6,48,0,11,5.3,9.6,0,0,0,0,0,0,9.8,9.8
779,Jaylen Waddle,MIA,WR,2,BUF,8,6,75,48,0,14,6,8,0,0,0,0,1,1,9.8,9.8
786,Cedrick Wilson Jr.,DAL,WR,3,PHI,4,2,50,17,1,15,4.2,8.5,0,0,0,0,0,0,9.7,9.7
786,Jauan Jennings,SF,WR,2,PHI,2,2,100,17,1,11,8.5,8.5,0,0,0,0,0,0,9.7,9.7
786,Nico Collins,HOU,WR,18,TEN,7,3,42.9,67,0,30,9.6,22.3,0,0,0,0,0,0,9.7,9.7
786,Preston Williams,MIA,WR,5,TB,5,3,60,60,0,34,12,20,1,7,7,0,0,0,9.7,9.7
786,Chase Claypool,PIT,WR,2,LV,9,3,33.3,70,0,52,7.8,23.3,1,-3,-3,0,0,0,9.7,9.7
786,Damiere Byrd,CHI,WR,18,MIN,6,5,83.3,47,0,14,7.8,9.4,0,0,0,0,0,0,9.7,9.7
786,Brandin Cooks,HOU,WR,4,BUF,7,5,71.4,47,0,16,6.7,9.4,0,0,0,0,0,0,9.7,9.7
786,Jerry Jeudy,DEN,WR,14,DET,6,5,83.3,47,0,21,7.8,9.4,0,0,0,0,0,0,9.7,9.7
786,Kalif Raymond,DET,WR,6,CIN,7,6,85.7,37,0,10,5.3,6.2,0,0,0,0,0,0,9.7,9.7
786,Marquise Brown,BAL,WR,10,MIA,13,6,46.2,37,0,11,2.8,6.2,0,0,0,0,1,0,9.7,9.7
796,Marquez Callaway,NO,WR,11,PHI,4,1,25,26,1,26,6.5,26,0,0,0,0,0,0,9.6,9.6
796,Nick Westbrook-Ikhine,TEN,WR,8,IND,3,2,66.7,16,1,11,5.3,8,0,0,0,0,0,0,9.6,9.6
796,A.J. Green,ARI,WR,7,HOU,3,3,100,66,0,41,22,22,0,0,0,0,0,0,9.6,9.6
796,Jakobi Meyers,NE,WR,5,HOU,5,4,80,56,0,24,11.2,14,0,0,0,0,0,0,9.6,9.6
