Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
721,James Mitchell,DET,TE,8,MIA,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
721,Harrison Bryant,CLE,TE,13,HOU,1,1,100,6,0,6,6,6,1,8,8,0,0,0,2.4,2.4
721,Tyler Kroft,SF,TE,13,MIA,1,1,100,14,0,14,14,14,0,0,0,0,0,0,2.4,2.4
721,O.J. Howard,HOU,TE,9,PHI,2,1,50,14,0,14,7,14,0,0,0,0,0,0,2.4,2.4
730,Daniel Bellinger,NYG,TE,7,JAX,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
730,Connor Heyward,PIT,TE,14,BAL,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
730,Robert Tonyan,GB,TE,16,MIA,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
730,Will Dissly,SEA,TE,15,SF,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
730,Juwan Johnson,NO,TE,5,SEA,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
730,Armani Rogers,WAS,TE,8,IND,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
730,Mitchell Wilcox,CIN,TE,13,KC,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
730,Jack Stoll,PHI,TE,9,HOU,2,1,50,13,0,13,6.5,13,0,0,0,0,0,0,2.3,2.3
730,Ian Thomas,CAR,TE,2,NYG,3,1,33.3,13,0,13,4.3,13,0,0,0,0,0,0,2.3,2.3
730,Stephen Sullivan,CAR,TE,2,NYG,1,1,100,13,0,13,13,13,0,0,0,0,0,0,2.3,2.3
730,Stone Smartt,LAC,TE,13,LV,3,2,66.7,3,0,5,1,1.5,0,0,0,0,0,0,2.3,2.3
730,Brevin Jordan,HOU,TE,2,DEN,4,2,50,3,0,4,0.8,1.5,0,0,0,0,0,0,2.3,2.3
742,Hunter Henry,NE,TE,7,CHI,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
742,Brycen Hopkins,LAR,TE,12,KC,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
742,Will Dissly,SEA,TE,6,ARI,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
742,Eric Saubert,DEN,TE,10,TEN,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
742,Zach Ertz,ARI,TE,10,LAR,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
742,Kyle Rudolph,TB,TE,3,GB,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
742,Albert Okwuegbunam,DEN,TE,3,SF,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
742,Noah Gray,KC,TE,17,DEN,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
742,Ian Thomas,CAR,TE,16,DET,3,1,33.3,12,0,12,4,12,0,0,0,0,0,0,2.2,2.2
742,Johnny Mundt,MIN,TE,13,NYJ,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
742,Colby Parkinson,SEA,TE,13,LAR,1,1,100,12,0,12,12,12,0,0,0,0,0,0,2.2,2.2
742,Ko Kieft,TB,TE,13,NO,2,1,50,12,0,12,6,12,0,0,0,0,0,0,2.2,2.2
754,Connor Heyward,PIT,TE,16,LV,3,0,0,0,0,0,0,0,1,21,21,0,0,0,2.1,2.1
754,Luke Farrell,JAX,TE,18,TEN,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
754,Anthony Firkser,ATL,TE,18,TB,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
754,Luke Farrell,JAX,TE,6,IND,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
754,Ko Kieft,TB,TE,14,SF,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
754,Greg Dulcich,DEN,TE,10,TEN,4,1,25,11,0,11,2.8,11,0,0,0,0,0,0,2.1,2.1
754,Brycen Hopkins,LAR,TE,10,ARI,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
754,Jack Stoll,PHI,TE,10,WAS,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
754,Brock Wright,DET,TE,16,CAR,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
754,Greg Dulcich,DEN,TE,15,ARI,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
754,Anthony Firkser,ATL,TE,5,TB,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
754,Ross Dwelley,SF,TE,1,CHI,2,1,50,11,0,11,5.5,11,0,0,0,0,0,0,2.1,2.1
754,Pharaoh Brown,CLE,TE,13,HOU,1,1,100,11,0,11,11,11,0,0,0,0,0,0,2.1,2.1
754,Johnny Mundt,MIN,TE,6,MIA,2,2,100,1,0,1,0.5,0.5,0,0,0,0,0,0,2.1,2.1
768,Marcedes Lewis,GB,TE,13,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
768,Trevon Wesco,CHI,TE,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
768,Noah Gray,KC,TE,7,SF,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
768,Tanner Hudson,NYG,TE,12,DAL,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
768,Foster Moreau,LV,TE,18,KC,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
768,Sean McKeon,DAL,TE,6,PHI,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
768,Mitchell Wilcox,CIN,TE,14,CLE,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
768,Colby Parkinson,SEA,TE,14,CAR,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
768,Chigoziem Okonkwo,TEN,TE,16,HOU,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
768,Tre' McKitty,LAC,TE,16,IND,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
768,Noah Gray,KC,TE,1,ARI,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
768,Chris Myarick,NYG,TE,8,SEA,1,1,100,10,0,10,10,10,0,0,0,0,0,0,2,2
768,Robert Tonyan,GB,TE,13,CHI,2,1,50,10,0,10,5,10,0,0,0,0,0,0,2,2
768,Zach Gentry,PIT,TE,7,MIA,2,2,100,0,0,4,0,0,0,0,0,0,0,0,2,2
768,Will Dissly,SEA,TE,2,SF,2,2,100,0,0,2,0,0,0,0,0,0,0,0,2,2
783,Parker Hesse,ATL,TE,12,WAS,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
783,Jelani Woods,IND,TE,18,HOU,4,1,25,9,0,9,2.2,9,0,0,0,0,0,0,1.9,1.9
783,Josiah Deguara,GB,TE,6,NYJ,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
783,O.J. Howard,HOU,TE,11,WAS,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
783,Nick Vannett,NYG,TE,14,PHI,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
783,Mitchell Wilcox,CIN,TE,3,NYJ,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
783,Mo Alie-Cox,IND,TE,3,KC,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
783,Adam Trautman,NO,TE,3,CAR,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
783,Ian Thomas,CAR,TE,17,TB,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
783,Durham Smythe,MIA,TE,17,NE,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
783,Juwan Johnson,NO,TE,16,CLE,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
783,Brevin Jordan,HOU,TE,15,KC,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
783,Tyler Conklin,NYJ,TE,15,DET,2,1,50,7,0,7,3.5,7,1,2,2,0,0,0,1.9,1.9
783,Parker Hesse,ATL,TE,5,TB,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
783,Tyler Kroft,SF,TE,1,CHI,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
783,Ko Kieft,TB,TE,8,BAL,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
783,Parker Hesse,ATL,TE,8,CAR,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
783,Josiah Deguara,GB,TE,8,BUF,1,1,100,9,0,9,9,9,0,0,0,0,0,0,1.9,1.9
783,Mo Alie-Cox,IND,TE,2,JAX,3,1,33.3,9,0,9,3,9,0,0,0,0,0,0,1.9,1.9
783,Cameron Brate,TB,TE,2,NO,2,1,50,9,0,9,4.5,9,0,0,0,0,0,0,1.9,1.9
783,Jake Ferguson,DAL,TE,13,IND,2,2,100,-1,0,4,-0.5,-0.5,0,0,0,0,0,0,1.9,1.9
804,Kyle Rudolph,TB,TE,7,CAR,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Jody Fortson,KC,TE,7,SF,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
804,Jeremy Ruckert,NYJ,TE,18,MIA,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Adam Trautman,NO,TE,6,CIN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Johnny Mundt,MIN,TE,11,DAL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Brycen Hopkins,LAR,TE,14,LV,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Harrison Bryant,CLE,TE,14,CIN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Stone Smartt,LAC,TE,14,MIA,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Cameron Brate,TB,TE,10,SEA,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
804,Dan Arnold,JAX,TE,10,KC,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Robert Tonyan,GB,TE,10,DAL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Isaiah Likely,BAL,TE,3,NE,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
804,Hunter Henry,NE,TE,3,BAL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Parker Hesse,ATL,TE,16,BAL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Noah Gray,KC,TE,16,SEA,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Durham Smythe,MIA,TE,16,GB,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Donald Parham Jr.,LAC,TE,16,IND,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
804,Dan Arnold,JAX,TE,8,DEN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Nick Vannett,NO,TE,8,LV,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Zach Gentry,PIT,TE,13,ATL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Tre' McKitty,LAC,TE,13,LV,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Evan Engram,JAX,TE,9,LV,2,1,50,8,0,8,4,8,0,0,0,0,0,0,1.8,1.8
804,Giovanni Ricci,CAR,TE,9,CIN,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Adam Trautman,NO,TE,9,BAL,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
804,Dan Arnold,JAX,TE,2,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,0,1.8,1.8
829,Jake Ferguson,DAL,TE,7,DET,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Noah Fant,SEA,TE,7,LAC,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
829,Logan Thomas,WAS,TE,12,ATL,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
829,James Mitchell,DET,TE,18,GB,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Tyler Higbee,LAR,TE,6,CAR,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
829,Tommy Sweeney,BUF,TE,6,KC,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Andrew Beck,DEN,TE,6,LAC,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Jack Stoll,PHI,TE,11,IND,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Maxx Williams,ARI,TE,11,SF,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,C.J. Uzomah,NYJ,TE,14,BUF,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
829,Colby Parkinson,SEA,TE,10,TB,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
829,Trey McBride,ARI,TE,10,LAR,1,1,100,7,0,7,7,7,0,0,0,0,1,0,1.7,1.7
829,Hayden Hurst,CIN,TE,3,NYJ,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
829,Tommy Tremble,CAR,TE,3,NO,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Jake Ferguson,DAL,TE,17,TEN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Shane Zylstra,DET,TE,17,CHI,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
829,Johnny Mundt,MIN,TE,15,IND,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Mo Alie-Cox,IND,TE,5,DEN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Austin Hooper,TEN,TE,5,WAS,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Noah Gray,KC,TE,5,LV,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
829,David Njoku,CLE,TE,1,CAR,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Chigoziem Okonkwo,TEN,TE,1,NYG,1,1,100,11,0,11,11,11,1,-4,-4,0,0,0,1.7,1.7
829,Cameron Brate,TB,TE,1,DAL,3,1,33.3,7,0,7,2.3,7,0,0,0,0,0,0,1.7,1.7
829,Chris Manhertz,JAX,TE,9,LV,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
829,Tyler Conklin,NYJ,TE,9,BUF,2,1,50,7,0,7,3.5,7,0,0,0,0,0,0,1.7,1.7
829,Jake Ferguson,DAL,TE,4,WAS,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,Kendall Blanton,LAR,TE,4,SF,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
829,O.J. Howard,HOU,TE,2,DEN,1,1,100,7,0,7,7,7,0,0,0,0,0,0,1.7,1.7
857,Kylen Granson,IND,TE,7,TEN,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,Connor Heyward,PIT,TE,7,MIA,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,Parker Hesse,ATL,TE,18,TB,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,Stone Smartt,LAC,TE,11,KC,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,MyCole Pruitt,ATL,TE,10,CAR,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,Mike Gesicki,MIA,TE,3,BUF,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,Chris Myarick,NYG,TE,3,DAL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,Austin Hooper,TEN,TE,17,DAL,6,1,16.7,6,0,6,1,6,0,0,0,0,0,0,1.6,1.6
857,Josh Oliver,BAL,TE,16,ATL,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,1.6,1.6
857,Jack Stoll,PHI,TE,15,CHI,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,Logan Thomas,WAS,TE,15,NYG,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,1.6,1.6
857,Mason Schreck,HOU,TE,5,JAX,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,T.J. Hockenson,DET,TE,5,NE,4,1,25,6,0,6,1.5,6,0,0,0,0,0,0,1.6,1.6
857,Anthony Firkser,ATL,TE,1,NO,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
857,Austin Hooper,TEN,TE,1,NYG,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
857,Brock Wright,DET,TE,8,MIA,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,John Bates,WAS,TE,8,IND,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,Tyler Kroft,SF,TE,8,LAR,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,Jody Fortson,KC,TE,13,CIN,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,MyCole Pruitt,ATL,TE,9,LAC,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
857,Ko Kieft,TB,TE,9,LAR,2,1,50,6,0,6,3,6,0,0,0,0,0,0,1.6,1.6
857,Ian Thomas,CAR,TE,4,ARI,3,1,33.3,6,0,6,2,6,0,0,0,0,0,0,1.6,1.6
857,Quintin Morris,BUF,TE,2,TEN,1,1,100,6,0,6,6,6,0,0,0,0,0,0,1.6,1.6
880,C.J. Uzomah,NYJ,TE,7,DEN,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Ryan Griffin,CHI,TE,7,NE,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Geoff Swaim,TEN,TE,18,JAX,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Cade Otton,TB,TE,18,ATL,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Jordan Akins,HOU,TE,14,DAL,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Dan Arnold,JAX,TE,14,TEN,3,1,33.3,5,0,5,1.7,5,0,0,0,0,0,0,1.5,1.5
880,Tre' McKitty,LAC,TE,14,MIA,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,C.J. Uzomah,NYJ,TE,3,CIN,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Nick Vannett,NO,TE,3,CAR,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Mike Gesicki,MIA,TE,15,BUF,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Eric Saubert,DEN,TE,15,ARI,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Albert Okwuegbunam,DEN,TE,5,IND,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Geoff Swaim,TEN,TE,5,WAS,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Dawson Knox,BUF,TE,1,LAR,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Brevin Jordan,HOU,TE,1,IND,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Parker Hesse,ATL,TE,1,NO,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Jordan Akins,HOU,TE,8,TEN,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Austin Hooper,TEN,TE,8,HOU,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Colby Parkinson,SEA,TE,8,NYG,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Brevin Jordan,HOU,TE,9,PHI,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,John Bates,WAS,TE,9,MIN,2,1,50,5,0,5,2.5,5,0,0,0,0,0,0,1.5,1.5
880,Durham Smythe,MIA,TE,2,BAL,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
880,Parker Hesse,ATL,TE,2,LAR,1,1,100,5,0,5,5,5,0,0,0,0,0,0,1.5,1.5
903,Taysom Hill,NO,TE,2,TB,0,0,0,0,0,0,0,0,3,14,4.7,0,0,0,1.4,1.4
903,Jelani Woods,IND,TE,7,TEN,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
903,Jonnu Smith,NE,TE,7,CHI,3,1,33.3,4,0,4,1.3,4,0,0,0,0,0,0,1.4,1.4
903,Evan Engram,JAX,TE,12,BAL,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Jake Ferguson,DAL,TE,18,WAS,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Zach Gentry,PIT,TE,6,TB,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,James Mitchell,DET,TE,10,CHI,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Richard Rodgers,LAC,TE,10,SF,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Jack Stoll,PHI,TE,3,WAS,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
903,Geoff Swaim,TEN,TE,17,DAL,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Josiah Deguara,GB,TE,17,MIN,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Isaiah Likely,BAL,TE,16,ATL,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
903,Josiah Deguara,GB,TE,16,MIA,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Zach Gentry,PIT,TE,15,CAR,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Shane Zylstra,DET,TE,15,NYJ,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Daniel Bellinger,NYG,TE,15,WAS,4,1,25,4,0,4,1,4,0,0,0,0,0,0,1.4,1.4
903,Robert Tonyan,GB,TE,15,LAR,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
903,Chris Myarick,NYG,TE,5,GB,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Josh Oliver,BAL,TE,8,TB,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Geoff Swaim,TEN,TE,13,PHI,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Shane Zylstra,DET,TE,13,JAX,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Austin Hooper,TEN,TE,4,IND,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Tre' McKitty,LAC,TE,4,HOU,1,1,100,4,0,4,4,4,0,0,0,0,0,0,1.4,1.4
903,Cade Otton,TB,TE,2,NO,2,1,50,4,0,4,2,4,0,0,0,0,0,0,1.4,1.4
927,Ian Thomas,CAR,TE,7,TB,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
927,Quintin Morris,BUF,TE,12,DET,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
927,Trevon Wesco,CHI,TE,12,NYJ,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
927,Blake Bell,KC,TE,18,LV,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
927,Geoff Swaim,TEN,TE,11,GB,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
927,Tyler Davis,GB,TE,1,MIN,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
927,Zach Gentry,PIT,TE,8,PHI,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
927,Chigoziem Okonkwo,TEN,TE,8,HOU,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
927,Mitchell Wilcox,CIN,TE,8,CLE,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
927,Luke Farrell,JAX,TE,13,DET,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
927,Mike Gesicki,MIA,TE,9,CHI,2,1,50,3,0,3,1.5,3,0,0,0,0,0,0,1.3,1.3
927,Mitchell Wilcox,CIN,TE,2,DAL,1,1,100,3,0,3,3,3,0,0,0,0,0,0,1.3,1.3
939,Tommy Tremble,CAR,TE,12,DEN,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.2,1.2
939,Tommy Tremble,CAR,TE,18,NO,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
939,Josh Oliver,BAL,TE,11,CAR,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
939,Eric Saubert,DEN,TE,14,KC,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.2,1.2
939,Giovanni Ricci,CAR,TE,10,ATL,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
939,Ryan Griffin,CHI,TE,16,BUF,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
939,Mo Alie-Cox,IND,TE,16,LAC,2,1,50,2,0,2,1,2,0,0,0,0,0,0,1.2,1.2
939,Gerald Everett,LAC,TE,5,CLE,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,1.2,1.2
939,Drew Sample,CIN,TE,1,PIT,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
939,Ben Ellefson,MIN,TE,1,GB,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
939,Ian Thomas,CAR,TE,8,ATL,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
939,Jelani Woods,IND,TE,9,NE,3,1,33.3,2,0,2,0.7,2,0,0,0,0,0,0,1.2,1.2
939,Zach Gentry,PIT,TE,4,NYJ,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
939,Stephen Anderson,ARI,TE,2,LV,1,1,100,2,0,2,2,2,0,0,0,0,0,0,1.2,1.2
953,Taysom Hill,NO,TE,9,BAL,1,0,0,0,0,0,0,0,1,6,6,0,0,0,1.1,1.12
954,Trey McBride,ARI,TE,12,LAC,3,1,33.3,1,0,1,0.3,1,0,0,0,0,0,0,1.1,1.1
954,Isaiah Likely,BAL,TE,11,CAR,3,1,33.3,1,0,1,0.3,1,0,0,0,0,0,0,1.1,1.1
954,Sean McKeon,DAL,TE,10,GB,2,1,50,1,0,1,0.5,1,0,0,0,0,0,0,1.1,1.1
954,Zach Gentry,PIT,TE,16,LV,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
