Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
403,Ezekiel Elliott,DAL,RB,16,PHI,3,17,6000,11.96
403,Clyde Edwards-Helaire,KC,RB,4,TB,3,1,6200,11.96
406,Najee Harris,PIT,RB,8,PHI,3,16,5700,11.94
407,Kareem Hunt,CLE,RB,5,LAC,25,29,6000,11.93
407,Michael Carter,NYJ,RB,2,CLE,11,12,5200,11.93
409,D'Onta Foreman,CAR,RB,10,ATL,31,21,5800,11.92
410,Ezekiel Elliott,DAL,RB,15,JAX,22,19,6200,11.9
410,Leonard Fournette,TB,RB,16,ARI,30,24,5800,11.9
412,Antonio Gibson,WAS,RB,11,HOU,21,32,5600,11.88
413,AJ Dillon,GB,RB,1,MIN,30,23,5300,11.85
413,Clyde Edwards-Helaire,KC,RB,1,ARI,9,6,5400,11.85
415,Deon Jackson,IND,RB,9,NE,15,2,5200,11.84
416,Latavius Murray,DEN,RB,15,ARI,30,22,5100,11.82
417,Cordarrelle Patterson,ATL,RB,11,CHI,14,29,6200,11.81
418,Raheem Mostert,MIA,RB,15,BUF,5,10,5300,11.79
418,Clyde Edwards-Helaire,KC,RB,6,BUF,2,7,6300,11.79
420,Travis Etienne Jr.,JAX,RB,7,NYG,10,16,5400,11.78
421,Cordarrelle Patterson,ATL,RB,13,PIT,27,18,5800,11.76
422,Ezekiel Elliott,DAL,RB,5,LAR,14,1,5800,11.73
423,Zonovan Knight,NYJ,RB,16,JAX,26,20,5400,11.72
423,Jeff Wilson Jr.,MIA,RB,13,SF,1,1,6100,11.72
425,Tony Pollard,DAL,RB,4,WAS,31,17,6000,11.71
426,D'Onta Foreman,CAR,RB,14,SEA,26,29,5400,11.7
427,Isiah Pacheco,KC,RB,18,LV,30,26,5600,11.69
428,Deon Jackson,IND,RB,6,JAX,6,23,5200,11.66
429,Raheem Mostert,MIA,RB,16,GB,12,26,5500,11.62
430,AJ Dillon,GB,RB,18,DET,31,15,5600,11.6
431,Najee Harris,PIT,RB,10,NO,16,16,5500,11.59
432,Ezekiel Elliott,DAL,RB,6,PHI,4,14,5800,11.57
433,D'Andre Swift,DET,RB,15,NYJ,3,8,5700,11.56
434,James Robinson,JAX,RB,6,IND,13,15,6100,11.53
435,Latavius Murray,DEN,RB,16,LAR,14,14,5600,11.52
436,Jerick McKinnon,KC,RB,15,HOU,17,32,5200,11.46
437,Rashaad Penny,SEA,RB,5,NO,13,6,5300,11.42
437,Darrell Henderson Jr.,LAR,RB,3,ARI,32,29,5700,11.42
437,James Conner,ARI,RB,10,LAR,9,8,6200,11.42
440,Devin Singletary,BUF,RB,9,NYJ,8,12,5700,11.41
440,Leonard Fournette,TB,RB,15,CIN,9,11,5500,11.41
442,Devin Singletary,BUF,RB,16,CHI,17,25,5400,11.4
442,Devin Singletary,BUF,RB,10,MIN,20,6,5600,11.4
444,Antonio Gibson,WAS,RB,15,NYG,20,26,5000,11.38
445,Isiah Pacheco,KC,RB,17,DEN,4,19,5600,11.37
445,Kenneth Walker III,SEA,RB,15,SF,1,1,6700,11.37
445,AJ Dillon,GB,RB,6,NYJ,15,18,5600,11.37
445,Rachaad White,TB,RB,14,SF,1,1,5500,11.37
449,Michael Carter,NYJ,RB,4,PIT,21,24,5200,11.33
450,Rashaad Penny,SEA,RB,4,DET,30,31,4900,11.32
451,Chase Edmonds,MIA,RB,3,BUF,1,5,5100,11.31
451,Breece Hall,NYJ,RB,4,PIT,21,24,5400,11.31
451,Devin Singletary,BUF,RB,6,KC,28,25,5900,11.31
454,Jamaal Williams,DET,RB,11,NYG,12,15,6000,11.29
455,J.K. Dobbins,BAL,RB,6,NYG,10,16,5500,11.28
456,Najee Harris,PIT,RB,11,CIN,10,11,5500,11.26
456,Jonathan Williams,WAS,RB,18,DAL,9,4,4300,11.26
458,Devin Singletary,BUF,RB,2,TEN,23,31,5500,11.25
458,Zonovan Knight,NYJ,RB,13,MIN,30,19,4600,11.25
458,Rachaad White,TB,RB,13,NO,13,11,5600,11.25
461,Damien Harris,NE,RB,3,BAL,31,11,5600,11.24
461,Antonio Gibson,WAS,RB,13,NYG,13,23,5200,11.24
463,Rhamondre Stevenson,NE,RB,4,GB,6,10,5200,11.22
463,Cordarrelle Patterson,ATL,RB,1,NO,3,2,5800,11.22
465,Brian Robinson Jr.,WAS,RB,13,NYG,13,23,5300,11.21
465,Isiah Pacheco,KC,RB,16,SEA,27,31,5700,11.21
467,D'Onta Foreman,CAR,RB,11,BAL,19,6,5900,11.2
468,Isiah Pacheco,KC,RB,14,DEN,2,8,5700,11.17
469,Latavius Murray,DEN,RB,14,KC,24,14,5200,11.16
470,Devin Singletary,BUF,RB,13,NE,6,2,5800,11.13
470,Antonio Gibson,WAS,RB,10,PHI,2,15,5200,11.13
472,Miles Sanders,PHI,RB,1,DET,31,31,5400,11.12
473,Damien Harris,NE,RB,2,PIT,23,19,5500,11.1
473,AJ Dillon,GB,RB,7,WAS,21,21,5600,11.1
475,Latavius Murray,DEN,RB,18,LAC,15,27,5400,11.09
475,Tony Pollard,DAL,RB,1,TB,6,3,5600,11.09
477,Latavius Murray,DEN,RB,13,BAL,16,5,5300,11.07
477,Tony Pollard,DAL,RB,3,NYG,10,21,5800,11.07
477,Antonio Gibson,WAS,RB,9,MIN,22,7,5500,11.07
480,Darrell Henderson Jr.,LAR,RB,8,SF,6,1,5500,11.06
480,D'Andre Swift,DET,RB,10,CHI,14,30,6400,11.06
482,Ezekiel Elliott,DAL,RB,13,IND,8,17,5800,11.04
482,Jeff Wilson Jr.,SF,RB,2,SEA,17,14,5100,11.04
484,Mark Ingram II,NO,RB,2,TB,1,4,5700,11
485,Kareem Hunt,CLE,RB,6,NE,14,6,5700,10.97
486,Devin Singletary,BUF,RB,17,CIN,10,8,5800,10.96
487,Zack Moss,IND,RB,18,HOU,19,32,5200,10.95
488,Zonovan Knight,NYJ,RB,17,SEA,29,31,5100,10.92
489,Leonard Fournette,TB,RB,13,NO,13,11,5700,10.91
490,Melvin Gordon III,DEN,RB,2,HOU,26,27,6100,10.9
491,Jamaal Williams,DET,RB,12,BUF,8,13,5900,10.88
492,Rhamondre Stevenson,NE,RB,2,PIT,23,19,5200,10.87
493,Jamaal Williams,DET,RB,9,GB,6,23,5900,10.86
494,Rashaad Penny,SEA,RB,2,SF,6,16,5400,10.85
494,Tony Pollard,DAL,RB,7,DET,32,31,5700,10.85
496,Raheem Mostert,MIA,RB,5,NYJ,18,18,5000,10.82
497,Zack Moss,IND,RB,17,NYG,22,23,5400,10.77
497,Michael Carter,NYJ,RB,11,NE,8,3,5400,10.77
499,Michael Carter,NYJ,RB,1,BAL,25,10,5100,10.75
500,Isiah Pacheco,KC,RB,13,CIN,11,14,5700,10.73
501,Isiah Pacheco,KC,RB,12,LAR,12,8,5500,10.72
502,J.K. Dobbins,BAL,RB,4,BUF,2,5,5300,10.67
503,Cordarrelle Patterson,ATL,RB,15,NO,13,10,5900,10.66
503,Devin Singletary,BUF,RB,18,NE,null,null,5800,10.66
505,Raheem Mostert,MIA,RB,14,LAC,29,31,5400,10.63
506,Raheem Mostert,MIA,RB,18,NYJ,3,10,6000,10.62
507,Rashaad Penny,SEA,RB,3,ATL,27,8,4900,10.61
508,Melvin Gordon III,DEN,RB,4,LV,24,30,5800,10.6
509,Kareem Hunt,CLE,RB,1,CAR,7,11,5700,10.53
510,Brian Robinson Jr.,WAS,RB,11,HOU,21,32,5300,10.49
510,Jeff Wilson Jr.,MIA,RB,14,LAC,29,31,5500,10.49
512,D'Onta Foreman,CAR,RB,15,PIT,21,20,5400,10.48
513,Travis Etienne Jr.,JAX,RB,6,IND,13,15,5000,10.43
514,D'Andre Swift,DET,RB,11,NYG,12,15,6100,10.39
515,Devin Singletary,BUF,RB,3,MIA,20,1,5600,10.38
516,Raheem Mostert,MIA,RB,10,CLE,18,29,6100,10.37
516,Dameon Pierce,HOU,RB,3,CHI,13,25,5000,10.37
516,Cordarrelle Patterson,ATL,RB,12,WAS,10,6,6000,10.37
519,Devin Singletary,BUF,RB,1,LAR,10,9,5800,10.36
520,Damien Harris,NE,RB,1,MIA,14,16,5700,10.35
520,Michael Carter,NYJ,RB,9,BUF,2,4,5500,10.35
522,Antonio Gibson,WAS,RB,5,TEN,28,16,5900,10.33
522,Rhamondre Stevenson,NE,RB,1,MIA,14,16,5500,10.33
522,Rachaad White,TB,RB,17,CAR,17,20,5500,10.33
525,Damien Harris,NE,RB,7,CHI,9,28,5700,10.3
526,Melvin Gordon III,DEN,RB,8,JAX,15,25,5500,10.29
527,Breece Hall,NYJ,RB,3,CIN,10,14,5300,10.23
528,Jamaal Williams,DET,RB,14,MIN,30,18,5900,10.22
529,Cam Akers,LAR,RB,16,DEN,2,11,5200,10.21
529,Mark Ingram II,NO,RB,4,MIN,18,28,5500,10.21
531,Ezekiel Elliott,DAL,RB,12,NYG,13,24,5800,10.2
531,Hassan Haskins,TEN,RB,17,DAL,11,5,4200,10.2
531,Tony Pollard,DAL,RB,6,PHI,4,14,5700,10.2
534,Jeff Wilson Jr.,MIA,RB,18,NYJ,3,10,5500,10.19
535,James Robinson,JAX,RB,7,NYG,10,16,5900,10.18
535,Travis Etienne Jr.,JAX,RB,2,IND,13,11,5600,10.18
537,J.K. Dobbins,BAL,RB,15,CLE,20,30,5200,10.17
537,AJ Dillon,GB,RB,15,LAR,13,9,5700,10.17
539,D'Onta Foreman,CAR,RB,17,TB,13,6,5700,10.13
539,Chase Edmonds,MIA,RB,4,CIN,8,14,5300,10.13
539,Kareem Hunt,CLE,RB,7,BAL,22,10,5400,10.13
542,Kareem Hunt,CLE,RB,10,MIA,26,12,5300,10.12
543,Gus Edwards,BAL,RB,13,DEN,2,10,5400,10.1
543,Devin Singletary,BUF,RB,15,MIA,21,16,5500,10.1
543,Tony Pollard,DAL,RB,2,CIN,7,9,5800,10.1
546,Damien Harris,NE,RB,4,GB,6,10,5300,10.09
547,D'Onta Foreman,CAR,RB,12,DEN,3,9,5500,10.08
548,Jamaal Williams,DET,RB,18,GB,12,24,5300,10.06
549,Jamaal Williams,DET,RB,17,CHI,21,29,5000,10.04
550,Christian McCaffrey,CAR,RB,7,TB,8,2,8400,10.03
551,Devin Singletary,BUF,RB,14,NYJ,4,12,5700,9.99
552,Nyheim Hines,IND,RB,2,JAX,31,18,5300,9.98
553,D'Andre Swift,DET,RB,13,JAX,20,16,5600,9.97
554,J.K. Dobbins,BAL,RB,17,PIT,20,11,5700,9.95
555,Zack Moss,IND,RB,16,LAC,24,29,5000,9.94
555,Jamaal Williams,DET,RB,2,WAS,19,25,5400,9.94
557,Jamaal Williams,DET,RB,15,NYJ,3,8,5600,9.93
558,Latavius Murray,DEN,RB,17,KC,24,12,5500,9.89
559,Darrell Henderson Jr.,LAR,RB,10,ARI,28,25,5100,9.88
560,Travis Etienne Jr.,JAX,RB,5,HOU,23,32,5100,9.86
561,Jeff Wilson Jr.,MIA,RB,10,CLE,18,29,5500,9.85
561,Eno Benjamin,ARI,RB,9,SEA,25,27,5900,9.85
563,Rex Burkhead,HOU,RB,2,DEN,8,3,4900,9.84
564,Brian Robinson Jr.,WAS,RB,7,GB,6,22,5500,9.82
565,Travis Homer,SEA,RB,14,CAR,15,26,5000,9.8
566,Cam Akers,LAR,RB,3,ARI,32,29,5500,9.77
567,J.K. Dobbins,BAL,RB,3,NE,5,7,5300,9.73
568,Jamaal Williams,DET,RB,16,CAR,15,22,5200,9.72
569,Cordarrelle Patterson,ATL,RB,17,ARI,30,26,5400,9.69
570,Gus Edwards,BAL,RB,8,TB,12,6,5600,9.65
570,Brian Robinson Jr.,WAS,RB,8,IND,11,20,5600,9.65
572,Tyler Allgeier,ATL,RB,5,TB,11,3,4700,9.64
573,Tony Pollard,DAL,RB,5,LAR,14,1,5700,9.63
574,Travis Etienne Jr.,JAX,RB,4,PHI,7,20,5400,9.6
575,Rhamondre Stevenson,NE,RB,3,BAL,31,11,4800,9.59
576,D'Onta Foreman,CAR,RB,16,DET,32,9,5300,9.58
577,Antonio Gibson,WAS,RB,16,SF,1,1,5300,9.53
578,Kenyan Drake,BAL,RB,9,NO,16,11,5100,9.52
579,Michael Carter,NYJ,RB,5,MIA,27,4,4900,9.51
580,Kyren Williams,LAR,RB,13,SEA,28,29,5200,9.48
581,Isiah Pacheco,KC,RB,11,LAC,24,31,5300,9.45
582,Chase Edmonds,MIA,RB,5,NYJ,18,18,5200,9.44
583,Cordarrelle Patterson,ATL,RB,18,TB,14,5,5300,9.41
584,Tyler Allgeier,ATL,RB,8,CAR,16,23,5400,9.4
584,Melvin Gordon III,DEN,RB,3,SF,1,4,5500,9.4
584,Darrell Henderson Jr.,LAR,RB,5,DAL,6,9,5500,9.4
584,James Cook,BUF,RB,14,NYJ,4,12,4600,9.4
588,Melvin Gordon III,DEN,RB,1,SEA,24,30,6000,9.36
589,AJ Dillon,GB,RB,13,CHI,18,27,5600,9.33
589,AJ Dillon,GB,RB,16,MIA,29,19,5900,9.33
589,Breece Hall,NYJ,RB,2,CLE,11,12,5200,9.33
592,James Conner,ARI,RB,9,SEA,25,27,5800,9.32
592,D'Andre Swift,DET,RB,12,BUF,8,13,5600,9.32
594,Cam Akers,LAR,RB,5,DAL,6,9,5600,9.31
594,Rachaad White,TB,RB,18,ATL,27,19,5400,9.31
596,AJ Dillon,GB,RB,10,DAL,5,4,6700,9.3
597,Travis Etienne Jr.,JAX,RB,3,LAC,16,19,5400,9.28
598,Ezekiel Elliott,DAL,RB,11,MIN,23,5,6000,9.27
598,Cordarrelle Patterson,ATL,RB,16,BAL,9,4,5800,9.27
598,Cam Akers,LAR,RB,4,SF,1,3,5600,9.27
601,Darrell Henderson Jr.,LAR,RB,11,NO,16,17,5200,9.25
602,Rex Burkhead,HOU,RB,15,KC,25,16,4600,9.22
603,Cordarrelle Patterson,ATL,RB,9,LAC,27,31,5800,9.2
604,Kareem Hunt,CLE,RB,8,CIN,6,2,5400,9.17
605,Breece Hall,NYJ,RB,1,BAL,25,10,5500,9.13
606,Raheem Mostert,MIA,RB,3,BUF,1,5,4500,9.12
606,Kareem Hunt,CLE,RB,13,HOU,21,32,4800,9.12
608,Brian Robinson Jr.,WAS,RB,12,ATL,29,23,5100,9.08
608,Cam Akers,LAR,RB,15,GB,15,28,5500,9.08
610,Michael Carter,NYJ,RB,14,BUF,6,10,5300,9.07
611,Jerick McKinnon,KC,RB,11,LAC,24,31,5100,9.06
612,Nyheim Hines,IND,RB,1,HOU,29,28,5100,9.04
613,D'Onta Foreman,CAR,RB,18,NO,7,13,5200,8.97
613,Kenyan Drake,BAL,RB,7,CLE,24,30,5100,8.97
615,Leonard Fournette,TB,RB,18,ATL,27,19,5500,8.96
616,Kareem Hunt,CLE,RB,11,BUF,4,16,5100,8.94
617,Kenyan Drake,BAL,RB,2,MIA,2,8,4800,8.91
618,Chuba Hubbard,CAR,RB,18,NO,7,13,5000,8.89
619,AJ Dillon,GB,RB,9,DET,32,30,5700,8.88
620,Zonovan Knight,NYJ,RB,14,BUF,6,10,5100,8.87
621,Clyde Edwards-Helaire,KC,RB,9,TEN,18,4,5900,8.84
622,Rex Burkhead,HOU,RB,3,CHI,13,25,4900,8.83
623,Tyler Allgeier,ATL,RB,6,SF,1,1,5100,8.81
624,Jamaal Williams,DET,RB,8,MIA,20,14,6000,8.8
624,Raheem Mostert,MIA,RB,17,NE,6,2,5500,8.8
626,Cam Akers,LAR,RB,14,LV,29,26,5400,8.79
626,Clyde Edwards-Helaire,KC,RB,7,SF,1,1,6100,8.79
628,Clyde Edwards-Helaire,KC,RB,10,JAX,15,20,5800,8.77
629,Brian Robinson Jr.,WAS,RB,6,CHI,14,26,4900,8.76
630,Zonovan Knight,NYJ,RB,18,MIA,28,16,5100,8.74
631,Darrell Henderson Jr.,LAR,RB,1,BUF,1,17,5300,8.73
631,Michael Carter,NYJ,RB,17,SEA,29,31,5100,8.73
631,Leonard Fournette,TB,RB,14,SF,1,1,5600,8.73
634,Antonio Gibson,WAS,RB,8,IND,11,20,5400,8.7
634,J.D. McKissic,WAS,RB,5,TEN,28,16,5200,8.7
636,Michael Carter,NYJ,RB,6,GB,7,17,5000,8.68
636,J.D. McKissic,WAS,RB,3,PHI,12,27,5300,8.68
638,James Cook,BUF,RB,18,NE,null,null,5000,8.66
639,Nyheim Hines,IND,RB,3,KC,25,20,5000,8.64
640,Antonio Gibson,WAS,RB,7,GB,6,22,5300,8.62
641,Mike Boone,DEN,RB,6,LAC,26,32,5400,8.61
642,Michael Carter,NYJ,RB,15,DET,32,14,4900,8.59
643,Tyler Allgeier,ATL,RB,7,CIN,11,7,5000,8.58
643,J.D. McKissic,WAS,RB,1,JAX,23,22,5100,8.58
645,J.D. McKissic,WAS,RB,4,DAL,10,14,5100,8.57
646,Mike Davis,BAL,RB,1,NYJ,32,32,4400,8.53
647,AJ Dillon,GB,RB,8,BUF,1,2,5200,8.43
647,James Cook,BUF,RB,15,MIA,21,16,4800,8.43
649,Darrell Henderson Jr.,LAR,RB,9,TB,13,6,5100,8.4
650,Kareem Hunt,CLE,RB,14,CIN,10,15,4600,8.36
651,Jamaal Williams,DET,RB,3,MIN,15,18,5400,8.35
651,Jerick McKinnon,KC,RB,12,LAR,12,8,4700,8.35
653,Khalil Herbert,CHI,RB,5,MIN,17,28,5900,8.34
653,James Cook,BUF,RB,16,CHI,17,25,4900,8.34
655,Jeff Wilson Jr.,SF,RB,7,KC,31,23,5800,8.33
656,Gus Edwards,BAL,RB,18,CIN,10,8,4500,8.32
656,Kareem Hunt,CLE,RB,12,TB,9,4,4900,8.32
656,Samaje Perine,CIN,RB,14,CLE,20,30,6300,8.32
659,Nyheim Hines,IND,RB,4,TEN,28,29,4700,8.31
660,Brian Robinson Jr.,WAS,RB,9,MIN,22,7,5400,8.3
661,Melvin Gordon III,DEN,RB,7,NYJ,13,14,6000,8.29
662,Darrell Henderson Jr.,LAR,RB,4,SF,1,3,5100,8.28
663,Brian Robinson Jr.,WAS,RB,10,PHI,2,15,5000,8.27
663,Damien Harris,NE,RB,8,NYJ,10,12,5800,8.27
665,Deon Jackson,IND,RB,16,LAC,24,29,6000,8.25
666,AJ Dillon,GB,RB,11,TEN,19,3,5700,8.24
667,Rachaad White,TB,RB,10,SEA,23,22,4800,8.21
668,Rex Burkhead,HOU,RB,4,LAC,26,26,4900,8.2
669,Jerick McKinnon,KC,RB,14,DEN,2,8,4600,8.19
670,J.D. McKissic,WAS,RB,2,DET,27,28,5200,8.18
671,Tyler Allgeier,ATL,RB,16,BAL,9,4,5200,8.17
671,J.D. McKissic,WAS,RB,6,CHI,14,26,5000,8.17
673,Brian Robinson Jr.,WAS,RB,16,SF,1,1,5400,8.16
674,Rachaad White,TB,RB,6,PIT,30,20,5200,8.15
675,Khalil Herbert,CHI,RB,10,DET,32,27,5900,8.13
676,Latavius Murray,DEN,RB,8,JAX,15,25,5100,8.11
677,James Cook,BUF,RB,17,CIN,10,8,5100,8.08
678,Cam Akers,LAR,RB,2,ATL,30,1,5600,8.06
678,Rex Burkhead,HOU,RB,1,IND,16,5,4900,8.06
680,Damien Harris,NE,RB,18,BUF,2,9,5300,8.03
681,Jeff Wilson Jr.,MIA,RB,17,NE,6,2,5400,8.01
681,Chuba Hubbard,CAR,RB,17,TB,13,6,4900,8.01
683,Gus Edwards,BAL,RB,12,JAX,19,16,5600,8
684,Royce Freeman,HOU,RB,17,JAX,23,15,4600,7.99
684,Damien Harris,NE,RB,12,MIN,26,21,5500,7.99
684,Jerick McKinnon,KC,RB,3,IND,17,15,4500,7.99
684,Jerick McKinnon,KC,RB,13,CIN,11,14,4500,7.99
688,Latavius Murray,DEN,RB,7,NYJ,13,14,5200,7.95
688,Melvin Gordon III,DEN,RB,10,TEN,24,3,5700,7.95
688,Michael Carter,NYJ,RB,16,JAX,26,20,5000,7.95
691,Rex Burkhead,HOU,RB,5,JAX,10,22,5000,7.94
692,Raheem Mostert,MIA,RB,1,NE,2,19,4800,7.93
693,Cam Akers,LAR,RB,12,KC,27,17,4900,7.89
693,Latavius Murray,DEN,RB,11,LV,30,26,5000,7.89
695,Antonio Gibson,WAS,RB,6,CHI,14,26,5600,7.87
696,Chuba Hubbard,CAR,RB,16,DET,32,9,4900,7.85
697,Phillip Lindsay,IND,RB,6,JAX,6,23,4700,7.84
698,Jeff Wilson Jr.,MIA,RB,16,GB,12,26,5200,7.82
699,Kareem Hunt,CLE,RB,15,BAL,12,4,4300,7.78
700,Jamaal Williams,DET,RB,1,PHI,15,21,5200,7.7
701,Nyheim Hines,IND,RB,7,TEN,30,8,5300,7.68
702,Elijah Mitchell,SF,RB,11,ARI,25,20,4700,7.64
703,Corey Clement,ARI,RB,18,SF,1,1,4900,7.62
704,Tyler Allgeier,ATL,RB,9,LAC,27,31,5400,7.59
705,Khalil Herbert,CHI,RB,9,MIA,24,21,5800,7.58
706,Kareem Hunt,CLE,RB,16,NO,12,18,4900,7.54
707,Samaje Perine,CIN,RB,15,TB,11,7,5600,7.53
708,Dameon Pierce,HOU,RB,2,DEN,8,3,4700,7.52
709,Rachaad White,TB,RB,5,ATL,26,11,5100,7.51
710,Samaje Perine,CIN,RB,18,BAL,null,null,5400,7.49
711,Rachaad White,TB,RB,8,BAL,21,13,5000,7.48
712,Royce Freeman,HOU,RB,18,IND,18,25,4400,7.45
713,Kenneth Gainwell,PHI,RB,2,MIN,5,27,4600,7.44
714,Chase Edmonds,DEN,RB,18,LAC,15,27,4500,7.4
715,Matt Breida,NYG,RB,18,PHI,4,17,5000,7.39
716,Chuba Hubbard,CAR,RB,15,PIT,21,20,4900,7.36
717,Craig Reynolds,DET,RB,4,SEA,22,22,4700,7.35
717,Rex Burkhead,HOU,RB,7,LV,28,12,4700,7.35
719,Elijah Mitchell,SF,RB,12,NO,17,13,4900,7.33
720,Rex Burkhead,HOU,RB,8,TEN,25,6,4400,7.32
721,Alexander Mattison,MIN,RB,4,NO,8,11,6700,7.31
721,Samaje Perine,CIN,RB,16,NE,6,2,5100,7.31
723,Rachaad White,TB,RB,7,CAR,16,27,5200,7.29
724,Michael Carter,NYJ,RB,7,DEN,3,9,4800,7.27
725,Nyheim Hines,IND,RB,8,WAS,17,24,5200,7.23
726,Isiah Pacheco,KC,RB,7,SF,1,1,4700,7.22
727,AJ Dillon,GB,RB,12,PHI,2,18,5200,7.2
728,Jerick McKinnon,KC,RB,4,TB,3,1,4000,7.15
729,Alexander Mattison,MIN,RB,6,MIA,27,21,5900,7.13
730,James Robinson,JAX,RB,1,WAS,27,12,5600,7.12
730,J.D. McKissic,WAS,RB,7,GB,6,22,4800,7.12
732,Alexander Mattison,MIN,RB,3,DET,29,31,5700,7.11
733,James Robinson,NYJ,RB,11,NE,8,3,5200,7.1
733,Kenyan Drake,BAL,RB,1,NYJ,32,32,5000,7.1
733,Kenneth Gainwell,PHI,RB,1,DET,31,31,4600,7.1
736,Kenneth Gainwell,PHI,RB,4,JAX,5,6,4900,7.05
736,Ty Johnson,NYJ,RB,13,MIN,30,19,5000,7.05
738,Khalil Herbert,CHI,RB,8,DAL,4,3,5700,7.02
739,Damien Harris,NE,RB,11,NYJ,5,8,5800,7
740,Raheem Mostert,MIA,RB,4,CIN,8,14,4200,6.99
740,Mike Boone,DEN,RB,5,IND,13,15,5100,6.99
742,Alexander Mattison,MIN,RB,2,PHI,28,32,6000,6.98
743,D'Onta Foreman,CAR,RB,7,TB,8,2,4000,6.97
743,Dontrell Hilliard,TEN,RB,7,IND,14,24,5000,6.97
745,Kyren Williams,LAR,RB,12,KC,27,17,4900,6.95
746,Jaylen Warren,PIT,RB,11,CIN,10,11,4900,6.9
746,Kenneth Gainwell,PHI,RB,3,WAS,28,30,5000,6.9
748,Tyler Allgeier,ATL,RB,12,WAS,10,6,4900,6.86
749,Alexander Mattison,MIN,RB,5,CHI,9,27,6400,6.84
749,Jaylen Warren,PIT,RB,18,CLE,13,29,4400,6.84
751,Gus Edwards,BAL,RB,16,ATL,29,21,4800,6.83
751,Gus Edwards,BAL,RB,17,PIT,20,11,4800,6.83
753,Jerick McKinnon,KC,RB,2,LAC,16,18,4600,6.79
754,Kyren Williams,LAR,RB,14,LV,29,26,5000,6.78
755,Chuba Hubbard,CAR,RB,7,TB,8,2,4500,6.74
756,Chase Edmonds,MIA,RB,8,DET,32,31,5100,6.73
756,Nyheim Hines,BUF,RB,9,NYJ,8,12,5500,6.73
758,Damien Harris,NE,RB,17,MIA,28,17,5600,6.71
759,Michael Carter,NYJ,RB,18,MIA,28,16,4600,6.68
760,Keaontay Ingram,ARI,RB,18,SF,1,1,4800,6.67
761,Chase Edmonds,MIA,RB,7,PIT,27,20,5000,6.65
762,Tyler Allgeier,ATL,RB,11,CHI,14,29,4900,6.63
762,Rachaad White,TB,RB,9,LAR,7,11,4700,6.63
764,Gus Edwards,BAL,RB,15,CLE,20,30,5000,6.62
764,Samaje Perine,CIN,RB,17,BUF,2,9,5000,6.62
766,Dontrell Hilliard,TEN,RB,9,KC,31,19,4700,6.61
767,Tyler Allgeier,ATL,RB,15,NO,13,10,4700,6.6
768,Khalil Herbert,CHI,RB,18,MIN,32,21,4600,6.59
769,Isiah Pacheco,KC,RB,10,JAX,15,20,5000,6.57
770,Kareem Hunt,CLE,RB,17,WAS,8,7,4500,6.56
771,Tyler Allgeier,ATL,RB,13,PIT,27,18,4700,6.54
772,Tyler Allgeier,ATL,RB,10,CAR,24,30,5200,6.53
772,Kenyan Drake,BAL,RB,12,JAX,19,16,5700,6.53
774,Joshua Kelley,LAC,RB,18,DEN,5,22,5600,6.52
775,Marlon Mack,DEN,RB,16,LAR,14,14,4600,6.51
776,Mark Ingram II,NO,RB,3,CAR,14,26,5500,6.5
776,Raheem Mostert,MIA,RB,13,SF,1,1,5500,6.5
776,Mike Boone,DEN,RB,7,NYJ,13,14,5500,6.5
779,Zack Moss,BUF,RB,3,MIA,20,1,4800,6.48
780,Jerick McKinnon,KC,RB,5,LV,22,16,4200,6.47
781,Mark Ingram II,NO,RB,5,SEA,31,30,5400,6.46
782,Kenneth Walker III,SEA,RB,3,ATL,27,8,5000,6.41
783,Chase Edmonds,MIA,RB,6,MIN,16,24,4800,6.4
784,Chuba Hubbard,CAR,RB,10,ATL,31,21,5400,6.39
785,Dontrell Hilliard,TEN,RB,3,LV,26,23,5100,6.38
785,Dontrell Hilliard,TEN,RB,5,WAS,30,13,4900,6.38
787,Ameer Abdullah,LV,RB,1,LAC,26,29,4200,6.37
788,DeeJay Dallas,SEA,RB,18,LAR,16,20,4200,6.36
789,Malik Davis,DAL,RB,17,TEN,26,3,4000,6.35
790,Caleb Huntley,ATL,RB,7,CIN,11,7,4900,6.34
790,Jerick McKinnon,KC,RB,10,JAX,15,20,4800,6.34
792,Dare Ogunbowale,HOU,RB,15,KC,25,16,4700,6.33
793,Zack Moss,BUF,RB,2,TEN,23,31,4400,6.31
794,Isiah Pacheco,KC,RB,9,TEN,18,4,4800,6.25
794,Alexander Mattison,MIN,RB,8,ARI,24,10,5600,6.25
794,Jerick McKinnon,KC,RB,6,BUF,2,7,4700,6.25
797,Marlon Mack,DEN,RB,15,ARI,30,22,4400,6.24
798,Cam Akers,LAR,RB,13,SEA,28,29,5100,6.22
799,Jaylen Warren,PIT,RB,16,LV,25,26,4900,6.21
800,Kenneth Walker III,SEA,RB,4,DET,30,31,4800,6.2
801,Jaylen Warren,PIT,RB,13,ATL,26,24,4900,6.18
802,Mark Ingram II,NO,RB,1,ATL,28,24,5900,6.17
803,Khalil Herbert,CHI,RB,6,WAS,23,23,5300,6.16
803,Khalil Herbert,CHI,RB,17,DET,32,16,4000,6.16
